company_name,high,low,last_price,prev_close,change,percent_gain
Adani Ports,852.70,743.00,835.55,742.25,93.3,12.57
TATA Cons. Prod,679.00,638.10,674.55,644.95,29.6,4.59
Asian Paints,"2,620.00","2,504.50","2,611.60","2,510.65",100.95,4.02
JSW Steel,541.30,520.65,537.45,517.50,19.95,3.86
SBI Life Insura,903.00,865.95,897.55,872.55,25,2.87
UPL,668.85,645.00,661.35,646.25,15.1,2.34
HDFC Life,701.05,680.55,697.15,682.15,15,2.2
Divis Labs,"3,698.25","3,584.00","3,688.10","3,611.05",77.05,2.13
Cipla,845.00,821.85,836.15,819.75,16.4,2
Sun Pharma,621.90,603.50,620.45,608.80,11.65,1.91
HUL,"2,411.00","2,377.35","2,408.30","2,373.20",35.1,1.48
Dr Reddys Labs,"4,639.90","4,542.00","4,619.25","4,556.60",62.65,1.37
Nestle,"17,120.00","16,800.00","17,081.70","16,880.55",201.15,1.19
HDFC,"2,486.85","2,435.35","2,472.30","2,445.85",26.45,1.08
Tata Motors,313.80,304.80,307.75,305.05,2.7,0.89
M&M,791.60,775.00,781.10,774.45,6.65,0.86
Britannia,"3,736.40","3,680.00","3,730.60","3,700.35",30.25,0.82
TCS,"3,275.00","3,230.00","3,264.70","3,238.90",25.8,0.8
Bharti Airtel,537.85,524.55,532.20,528.25,3.95,0.75
Bajaj Finance,"5,059.45","4,952.60","4,993.10","4,962.50",30.6,0.62
Kotak Mahindra,"1,781.45","1,728.70","1,768.30","1,759.20",9.1,0.52
ONGC,104.40,101.30,103.95,103.45,0.5,0.48
Bajaj Auto,"3,640.00","3,602.25","3,615.50","3,598.50",17,0.47
IOC,91.85,90.45,91.15,90.75,0.4,0.44
Bajaj Finserv,"9,625.00","9,475.05","9,519.50","9,481.65",37.85,0.4
Wipro,428.90,422.35,427.15,425.45,1.7,0.4
Coal India,131.85,129.30,130.30,129.80,0.5,0.39
Infosys,"1,426.00","1,406.45","1,411.05","1,409.90",1.15,0.08
ITC,214.95,210.15,212.65,212.55,0.1,0.05
Hero Motocorp,"2,928.00","2,868.00","2,887.95","2,886.90",1.05,0.04
BPCL,433.70,424.30,428.10,428.05,0.05,0.01
