company_name,high,low,last_price,prev_close,change,percent_gain
Guj Amb Exports,265.35,233.15,260.75,231.25,29.50,12.76
JK Paper,311.90,281.10,306.90,279.25,27.65,9.9
New India Assur,129.80,115.50,124.75,114.70,10.05,8.76
J. K. Cement,"2,510.45","2,325.00","2,486.40","2,303.20",183.20,7.95
Shoppers Stop,389.00,363.00,387.05,360.00,27.05,7.51
General Insuran,124.90,114.50,122.30,114.25,8.05,7.05
Intellect Desig,772.00,720.00,761.80,713.80,48.00,6.72
Century,811.00,762.00,804.40,754.85,49.55,6.56
Garden Reach Sh,232.90,218.95,230.65,216.85,13.80,6.36
Nippon,341.55,317.15,335.70,315.85,19.85,6.28
Bharat Dynamics,572.75,518.00,555.10,522.50,32.60,6.24
Balaji Amines,"3,125.00","2,925.05","3,081.25","2,900.55",180.70,6.23
Hindustan Aeron,"1,481.05","1,381.10","1,462.15","1,376.80",85.35,6.2
IDFC,59.20,56.05,58.95,55.75,3.20,5.74
Prestige Estate,465.95,440.05,459.80,436.25,23.55,5.4
Huhtamaki India,173.00,153.15,160.40,152.30,8.10,5.32
Metropolis,"1,985.00","1,901.00","1,972.65","1,874.25",98.40,5.25
Federal Bank,98.70,94.55,98.35,93.45,4.90,5.24
Sundram,872.90,826.00,862.40,820.10,42.30,5.16
Ashok Leyland,116.30,111.15,115.50,109.95,5.55,5.05
Angel One,"1,453.00","1,356.00","1,417.40","1,349.50",67.90,5.03
Havells India,"1,138.95","1,096.00","1,136.35","1,082.05",54.30,5.02
Dish TV,16.10,15.10,16.00,15.25,0.75,4.92
Voltas,"1,289.55","1,223.30","1,270.75","1,211.95",58.80,4.85
Asahi India,444.80,422.00,435.45,415.40,20.05,4.83
Ambuja Cements,311.45,297.00,309.35,295.10,14.25,4.83
LIC Housing Fin,363.50,350.00,362.90,346.20,16.70,4.82
COFORGE LTD.,"4,359.90","4,201.00","4,350.45","4,151.60",198.85,4.79
ABB India,"2,202.60","2,102.00","2,190.95","2,091.70",99.25,4.74
Bandhan Bank,295.95,283.50,294.45,281.15,13.30,4.73
UltraTechCement,"6,317.20","6,080.00","6,305.90","6,021.25",284.65,4.73
Strides Pharma ,330.90,314.40,329.40,314.70,14.70,4.67
Indian Hotels,211.80,201.75,210.80,201.75,9.05,4.49
RHI Magnesita,612.60,553.80,569.85,545.45,24.40,4.47
Container Corp,618.75,593.00,616.05,589.95,26.10,4.42
Vedanta,375.50,359.30,373.35,357.70,15.65,4.38
Piramal Enter,"2,169.90","2,088.00","2,161.40","2,071.25",90.15,4.35
DLF,356.40,346.50,355.50,341.15,14.35,4.21
Oberoi Realty,930.90,897.85,926.55,889.65,36.90,4.15
Symphony,"1,090.00","1,049.85","1,079.65","1,036.95",42.70,4.12
Guj Alkali,764.80,727.00,746.30,716.85,29.45,4.11
Bata India,"1,916.00","1,836.50","1,911.50","1,836.45",75.05,4.09
Balrampur Chini,489.45,471.25,485.50,466.70,18.80,4.03
Tube Investment,"1,534.90","1,482.00","1,530.50","1,471.90",58.60,3.98
Tata Comm,"1,185.75","1,135.00","1,169.25","1,124.65",44.60,3.97
Adani Trans,"2,314.90","2,234.95","2,305.40","2,217.55",87.85,3.96
IFB Industries,896.65,850.00,880.35,846.90,33.45,3.95
Pidilite Ind,"2,468.00","2,390.50","2,462.90","2,370.55",92.35,3.9
