company_name,high,low,last_price,prev_close,change,percent_gain
Sudarshan Chem,512.50,430.05,509.70,427.10,82.6,19.34
Wockhardt,288.40,244.40,283.25,244.65,38.6,15.78
GE Shipping,445.00,395.00,440.90,397.75,43.15,10.85
JK Paper,367.50,329.15,363.20,330.05,33.15,10.04
MRPL,89.35,83.50,89.35,81.25,8.1,9.97
Praj Industries,378.80,344.00,369.80,345.50,24.3,7.03
MCX India,"1,307.00","1,214.00","1,291.10","1,211.90",79.2,6.54
Kalpataru Power,369.85,348.00,366.95,347.15,19.8,5.7
Mastek,"2,645.00","2,450.00","2,572.30","2,433.75",138.55,5.69
Indoco Remedies,375.00,358.55,370.15,350.45,19.7,5.62
RHI Magnesita,618.00,569.95,599.75,570.00,29.75,5.22
Medplus Health,920.80,871.20,912.70,868.75,43.95,5.06
TataTeleservice,137.70,133.40,137.70,131.15,6.55,4.99
Granules India,265.45,251.00,263.10,250.75,12.35,4.93
CCL Products,370.45,345.50,367.65,350.40,17.25,4.92
Dhani Services,49.05,49.05,49.05,46.75,2.3,4.92
CG Power ,179.45,169.30,176.55,168.30,8.25,4.9
Petronet LNG,224.85,213.50,223.50,213.10,10.4,4.88
Adani Green Ene,"2,437.00","2,287.00","2,396.10","2,285.80",110.3,4.83
Rashtriya Chem,95.30,88.10,93.75,89.55,4.2,4.69
Zomato,59.60,55.85,58.75,56.15,2.6,4.63
Rattanindia Ent,46.45,43.00,45.60,43.60,2,4.59
NOCIL,264.95,251.00,254.35,243.30,11.05,4.54
Welspun Corp,205.70,189.35,200.70,192.00,8.7,4.53
Yes Bank,14.00,13.20,13.90,13.30,0.6,4.51
Aurobindo Pharm,566.65,534.10,559.60,535.65,23.95,4.47
Thermax,"2,214.00","2,073.85","2,166.55","2,074.80",91.75,4.42
GSFC,158.00,150.75,157.15,150.55,6.6,4.38
Shyam Metalics,346.70,324.70,343.45,329.05,14.4,4.38
PI Industries,"2,641.80","2,550.10","2,626.85","2,518.25",108.6,4.31
Easy Trip,414.60,400.80,411.75,394.90,16.85,4.27
Fert and Chem,128.65,118.80,126.40,121.25,5.15,4.25
Angel One,"1,539.00","1,475.05","1,524.65","1,462.60",62.05,4.24
IIFL Finance,323.00,307.00,319.40,306.45,12.95,4.23
Schaeffler Ind,"2,099.00","2,010.00","2,089.50","2,005.35",84.15,4.2
Phoenix Mills,"1,088.00","1,029.20","1,068.60","1,025.50",43.1,4.2
CRISIL,"3,768.00","3,575.00","3,742.20","3,594.50",147.7,4.11
Marico,526.05,503.00,523.75,503.05,20.7,4.11
Bosch,"14,300.00","13,620.00","14,186.25","13,629.05",557.2,4.09
Equitas Holding,117.95,111.40,115.90,111.40,4.5,4.04
MOIL,171.00,162.00,169.40,163.15,6.25,3.83
Finolex Ind,149.85,144.00,147.75,142.35,5.4,3.79
Persistent,"3,924.90","3,743.05","3,857.65","3,725.95",131.7,3.53
Galaxy Surfacta,"2,820.00","2,668.85","2,687.80","2,600.90",86.9,3.34
Timken,"1,955.00","1,882.00","1,940.10","1,878.70",61.4,3.27
IWML,"1,625.00","1,534.30","1,603.10","1,552.60",50.5,3.25
IOB,17.90,17.30,17.55,17.00,0.55,3.24
HUDCO,34.10,32.70,33.65,32.60,1.05,3.22
Gujarat Gas,583.75,556.85,573.70,555.95,17.75,3.19
Caplin Labs,749.90,722.00,742.40,719.60,22.8,3.17
Equitas Bank,59.45,57.20,59.00,57.30,1.7,2.97
Tata Elxsi,"8,499.00","8,245.00","8,437.70","8,197.55",240.15,2.93
TATA Cons. Prod,757.90,733.80,754.30,734.25,20.05,2.73
MphasiS,"2,697.85","2,593.30","2,643.15","2,574.70",68.45,2.66
HLE Glascoat,"3,927.00","3,799.95","3,821.15","3,722.80",98.35,2.64
L&T Technology,"3,840.00","3,680.00","3,775.25","3,679.00",96.25,2.62
TCI Express,"1,620.00","1,550.00","1,584.85","1,544.35",40.5,2.62
BASF,"2,541.85","2,459.90","2,520.60","2,456.50",64.1,2.61
SpiceJet,51.85,50.30,51.45,50.20,1.25,2.49
Glenmark Life,458.80,430.00,453.10,442.40,10.7,2.42
Tata Coffee,205.00,199.20,204.10,199.30,4.8,2.41
Quess Corp,646.40,617.30,633.15,618.25,14.9,2.41
Shipping Corp,118.35,114.50,117.05,114.35,2.7,2.36
KPIT Tech,532.95,506.75,516.15,504.30,11.85,2.35
Go Fashion,"1,130.00","1,078.00","1,112.05","1,086.65",25.4,2.34
V-Guard Ind,222.30,212.65,219.95,215.00,4.95,2.3
CreditAccess Gr,"1,038.80",989.70,"1,014.40",991.65,22.75,2.29
EPL,158.00,152.00,157.00,153.50,3.5,2.28
Guj Alkali,864.00,822.40,852.85,834.05,18.8,2.25
Aarti Drugs,432.40,419.00,429.05,419.65,9.4,2.24
Biocon,347.10,332.00,337.85,330.45,7.4,2.24
Grindwell Norto,"1,784.75","1,751.25","1,769.35","1,730.85",38.5,2.22
PCBL,108.95,106.00,107.50,105.25,2.25,2.14
BSE Limited,769.90,744.00,758.50,742.85,15.65,2.11
Shree Cements,"22,587.40","21,978.95","22,501.30","22,035.80",465.5,2.11
Indigo Paints,"1,575.00","1,516.85","1,564.05","1,532.05",32,2.09
AAVAS Financier,"2,309.80","2,196.90","2,232.70","2,187.35",45.35,2.07
HUL,"2,302.00","2,236.10","2,291.40","2,245.00",46.4,2.07
UltraTechCement,"6,279.00","6,130.05","6,233.75","6,107.75",126,2.06
Cipla,961.20,941.35,957.10,938.00,19.1,2.04
Rallis India,210.40,203.20,205.30,201.20,4.1,2.04
Adani Ports,767.20,742.00,759.80,744.75,15.05,2.02
Krishna Inst.,"1,309.40","1,267.10","1,302.45","1,276.75",25.7,2.01
DCM Shriram,963.00,931.40,945.35,926.90,18.45,1.99
JSW Energy,295.95,275.95,278.60,273.20,5.4,1.98
NLC India,83.45,77.75,80.30,78.75,1.55,1.97
Page Industries,"43,080.00","42,314.70","42,916.90","42,087.05",829.85,1.97
Colgate,"1,614.20","1,567.15","1,606.05","1,575.35",30.7,1.95
Latent View,430.00,414.70,420.85,412.85,8,1.94
INOX Leisure,492.90,472.10,481.20,472.15,9.05,1.92
Indiabulls Real,79.25,75.45,77.15,75.70,1.45,1.92
Balrampur Chini,432.20,412.90,428.65,420.70,7.95,1.89
Bharat Forge,700.00,678.70,690.55,678.15,12.4,1.83
FSN E-Co Nykaa,"1,519.90","1,462.00","1,495.55","1,468.90",26.65,1.81
Hindalco,438.40,423.50,436.10,428.40,7.7,1.8
SJVN,28.60,27.80,28.40,27.90,0.5,1.79
Blue Dart,"7,379.00","7,122.00","7,185.65","7,060.85",124.8,1.77
Elgi Equipments,336.70,311.55,328.90,323.30,5.6,1.73
Indiabulls Hsg,123.95,120.50,122.10,120.05,2.05,1.71
Nuvoco Vistas,315.00,302.65,308.65,303.55,5.1,1.68
Siemens,"2,364.10","2,290.45","2,350.25","2,311.35",38.9,1.68
Strides Pharma ,311.45,300.20,308.65,303.55,5.1,1.68
Suprajit Eng,331.95,319.50,323.65,318.40,5.25,1.65
Asian Paints,"3,128.80","3,026.00","3,100.10","3,050.00",50.1,1.64
Dabur India,515.25,502.00,509.80,501.85,7.95,1.58
Bayer CropScien,"4,752.00","4,600.00","4,691.15","4,618.60",72.55,1.57
Aster DM Health,177.70,173.40,175.85,173.15,2.7,1.56
INDUS TOWERS,203.60,197.95,200.90,197.85,3.05,1.54
Castrol,112.00,107.10,109.15,107.50,1.65,1.53
Westlife Dev,461.90,447.60,453.60,446.85,6.75,1.51
Divis Labs,"4,385.95","4,273.90","4,366.70","4,303.35",63.35,1.47
Alkem Lab,"2,964.40","2,900.00","2,945.10","2,902.75",42.35,1.46
Solar Ind,"2,923.90","2,810.00","2,886.95","2,845.90",41.05,1.44
Birlasoft,401.00,381.80,389.35,383.90,5.45,1.42
Home First,772.85,741.35,766.00,755.50,10.5,1.39
Hathway Cable,18.50,18.00,18.40,18.15,0.25,1.38
Laurus Labs,570.30,560.90,566.90,559.20,7.7,1.38
Saregama India,430.00,410.50,420.60,414.90,5.7,1.37
Abbott India,"17,986.15","17,438.65","17,875.55","17,636.10",239.45,1.36
Godrej Consumer,838.20,820.05,830.40,819.60,10.8,1.32
Gujarat Pipavav,84.95,83.15,84.15,83.05,1.1,1.32
Kajaria Ceramic,973.75,932.75,955.25,942.90,12.35,1.31
GMM Pfaudler,"4,340.00","4,264.00","4,320.25","4,264.95",55.3,1.3
Bajaj Auto,"3,829.50","3,736.20","3,791.20","3,742.90",48.3,1.29
Vardhman Text,354.00,333.10,350.50,346.10,4.4,1.27
Pfizer,"4,390.00","4,172.10","4,298.10","4,245.45",52.65,1.24
SBI Card,750.60,736.40,740.30,731.20,9.1,1.24
Chambal Fert,414.75,396.00,410.90,405.90,5,1.23
IFB Industries,914.50,882.25,893.20,882.70,10.5,1.19
Chola Fin Hold,697.50,615.65,624.60,617.25,7.35,1.19
Suven Pharma,538.00,516.55,522.15,516.20,5.95,1.15
Lux Industries,"2,160.00","2,120.00","2,145.70","2,121.60",24.1,1.14
ZFCVINDIA,"7,770.90","7,526.00","7,683.45","7,596.55",86.9,1.14
Jamna Auto,114.90,111.80,112.95,111.70,1.25,1.12
AstraZeneca,"2,610.00","2,560.30","2,601.10","2,573.55",27.55,1.07
Guj State Petro,268.45,263.20,266.00,263.30,2.7,1.03
Symphony,"1,089.00","1,067.90","1,081.20","1,070.20",11,1.03
Trident,50.80,49.00,49.60,49.10,0.5,1.02
Glenmark,409.80,400.00,406.30,402.40,3.9,0.97
LIC Housing Fin,362.50,354.60,358.90,355.45,3.45,0.97
Godrej Agrovet,518.15,502.30,508.90,504.05,4.85,0.96
Interglobe Avi,"1,760.75","1,686.20","1,696.40","1,680.85",15.55,0.93
MRF,"74,849.95","73,811.05","74,687.65","74,006.75",680.9,0.92
Venkys,"2,058.00","1,965.80","1,975.30","1,957.90",17.4,0.89
Sanofi India,"6,750.00","6,608.05","6,652.95","6,595.00",57.95,0.88
Just Dial,726.50,699.35,705.85,699.70,6.15,0.88
Trent,"1,100.00","1,065.80","1,085.05","1,075.60",9.45,0.88
Tata Chemicals,987.65,964.55,980.35,971.80,8.55,0.88
Borosil Renew,663.75,641.10,649.10,643.60,5.5,0.85
Star Health,663.95,646.40,655.80,650.30,5.5,0.85
Sun Pharma,909.00,888.00,899.15,891.75,7.4,0.83
Gujarat Fluoro,"2,736.40","2,570.00","2,640.80","2,619.90",20.9,0.8
ITC,267.80,263.15,266.80,264.70,2.1,0.79
Britannia,"3,432.65","3,350.00","3,394.35","3,368.85",25.5,0.76
Vaibhav Global,436.35,410.00,425.95,422.75,3.2,0.76
Blue Star,"1,047.50","1,001.00","1,024.75","1,017.10",7.65,0.75
Intellect Desig,655.00,630.65,646.15,641.35,4.8,0.75
MMTC Ltd,42.40,40.80,41.35,41.05,0.3,0.73
TV18 Broadcast,43.20,41.40,42.15,41.85,0.3,0.72
Torrent Pharma,"2,648.20","2,580.05","2,636.95","2,618.10",18.85,0.72
IGL,394.40,384.40,389.25,386.55,2.7,0.7
PVR,"1,840.00","1,777.00","1,785.05","1,772.70",12.35,0.7
Axis Bank,670.40,650.30,659.45,654.95,4.5,0.69
Hero Motocorp,"2,554.20","2,511.80","2,539.00","2,523.50",15.5,0.61
Dalmia Bharat,"1,439.80","1,391.00","1,422.20","1,413.70",8.5,0.6
Sonata,679.85,656.40,668.40,664.40,4,0.6
TVS Motor,693.00,674.25,680.20,676.15,4.05,0.6
SRF,"2,385.85","2,333.00","2,348.15","2,334.30",13.85,0.59
Hindustan Aeron,"1,699.00","1,666.10","1,681.00","1,671.65",9.35,0.56
Sheela Foam,"3,199.00","3,051.00","3,096.20","3,078.90",17.3,0.56
Avanti Feeds,463.95,449.00,457.95,455.50,2.45,0.54
Coal India,187.50,181.80,185.55,184.55,1,0.54
SOLARA ACTIVE P,459.00,445.00,448.75,446.35,2.4,0.54
Whirlpool,"1,581.25","1,548.00","1,567.40","1,559.05",8.35,0.54
Birla Corp,"1,044.90","1,018.00","1,033.10","1,027.65",5.45,0.53
Eris Life,709.50,693.45,701.85,698.30,3.55,0.51
Network 18,79.75,76.65,78.30,77.90,0.4,0.51
ACC,"2,252.00","2,218.20","2,236.65","2,225.85",10.8,0.49
Rossari,921.15,899.60,912.30,907.85,4.45,0.49
ICICI Prudentia,517.60,501.05,502.70,500.30,2.4,0.48
Hikal,406.40,393.05,394.75,392.90,1.85,0.47
United Spirits,850.00,832.95,837.60,833.70,3.9,0.47
Chola Invest.,668.00,645.50,662.75,659.70,3.05,0.46
Mahindra Logist,477.90,463.35,468.10,465.95,2.15,0.46
UPL,827.00,809.25,821.10,817.35,3.75,0.46
Maruti Suzuki,"7,640.15","7,509.60","7,566.55","7,532.80",33.75,0.45
Dixon Technolog,"3,575.00","3,452.65","3,504.40","3,489.10",15.3,0.44
Jyothy Labs,148.40,145.30,147.05,146.40,0.65,0.44
KPR Mill,593.80,572.00,579.75,577.25,2.5,0.43
One 97 Paytm,606.30,580.00,588.20,585.70,2.5,0.43
UCO Bank,11.95,11.65,11.70,11.65,0.05,0.43
Grasim,"1,509.35","1,476.15","1,487.35","1,481.40",5.95,0.4
Ircon Internati,40.25,39.75,39.95,39.80,0.15,0.38
Reliance,"2,570.00","2,508.25","2,538.35","2,529.15",9.2,0.36
Nippon,281.50,272.55,276.50,275.50,1,0.36
Kotak Mahindra,"1,864.00","1,840.85","1,846.80","1,840.30",6.5,0.35
ITI,89.90,87.50,87.95,87.65,0.3,0.34
Ramco Cements,707.05,688.00,700.95,698.65,2.3,0.33
SBI Life Insura,"1,085.00","1,061.00","1,073.90","1,070.40",3.5,0.33
Bharat Dynamics,732.60,695.10,714.60,712.35,2.25,0.32
Alembic Pharma,760.00,743.90,750.30,748.05,2.25,0.3
Finolex Cables,371.00,363.35,364.85,363.75,1.1,0.3
Hind Copper,102.25,98.75,100.70,100.40,0.3,0.3
V-Mart Retail,"3,080.00","2,972.95","2,998.00","2,989.40",8.6,0.29
Welspun India,69.25,67.75,68.20,68.00,0.2,0.29
Central Bank,18.25,17.80,17.90,17.85,0.05,0.28
GlaxoSmithKline,"1,543.95","1,516.00","1,525.00","1,520.75",4.25,0.28
Atul,"8,604.00","8,374.25","8,426.75","8,403.70",23.05,0.27
M&M,922.75,905.20,913.30,910.80,2.5,0.27
Indo Count,148.35,140.00,142.55,142.20,0.35,0.25
COFORGE LTD.,"4,071.70","3,920.25","3,950.35","3,940.65",9.7,0.25
Orient Electric,286.90,282.00,283.45,282.75,0.7,0.25
IRFC,21.80,21.50,21.55,21.50,0.05,0.23
Metro Brands,536.00,521.10,528.20,527.00,1.2,0.23
NCC,64.65,62.55,64.05,63.90,0.15,0.23
Escorts,"1,648.00","1,615.00","1,622.35","1,618.85",3.5,0.22
Happiest Minds ,965.00,926.60,946.60,944.65,1.95,0.21
Avenue Supermar,"3,781.00","3,650.00","3,664.05","3,657.00",7.05,0.19
Cyient,799.90,781.50,785.00,783.55,1.45,0.19
United Brewerie,"1,510.00","1,483.00","1,499.15","1,496.40",2.75,0.18
FDC,257.45,249.00,250.50,250.10,0.4,0.16
Bharat Elec,237.25,232.00,233.10,232.75,0.35,0.15
Gland,"3,141.95","3,091.90","3,108.85","3,104.55",4.3,0.14
Aditya Birla F,284.00,274.65,280.45,280.05,0.4,0.14
Nestle,"16,418.35","16,212.00","16,343.60","16,323.40",20.2,0.12
Shree Renuka,51.20,47.50,49.90,49.85,0.05,0.1
Cochin Shipyard,332.85,326.30,327.85,327.60,0.25,0.08
PNB Housing Fin,347.50,338.60,340.65,340.40,0.25,0.07
Dr Reddys Labs,"3,984.95","3,882.00","3,905.80","3,904.00",1.8,0.05
Firstsource Sol,118.30,114.05,115.00,114.95,0.05,0.04
ONGC,164.50,160.20,163.20,163.15,0.05,0.03
