company_name,high,low,last_price,prev_close,change,percent_gain
JSW Steel,431.75,414.90,429.65,418.75,10.9,2.6
Tech Mahindra,"1,029.95","1,002.00","1,026.65","1,003.25",23.4,2.33
Tata Steel,739.00,715.05,736.40,719.95,16.45,2.28
Power Grid Corp,226.50,219.75,224.15,220.05,4.1,1.86
IndusInd Bank,"1,043.60",988.20,"1,038.65","1,022.65",16,1.56
HCL Tech,994.35,967.35,992.35,979.25,13.1,1.34
NTPC,111.00,107.70,110.50,109.10,1.4,1.28
Eicher Motors,"2,683.50","2,585.35","2,669.45","2,637.50",31.95,1.21
Hindalco,335.90,325.00,333.80,330.20,3.6,1.09
SBI,386.00,369.35,383.90,381.10,2.8,0.73
BPCL,465.00,451.30,460.55,457.55,3,0.66
Nestle,"16,879.85","16,630.00","16,833.05","16,722.45",110.6,0.66
Titan Company,"1,496.90","1,471.00","1,492.20","1,482.50",9.7,0.65
SBI Life Insura,926.75,902.00,920.00,914.20,5.8,0.63
Britannia,"3,456.55","3,399.00","3,450.40","3,434.25",16.15,0.47
Grasim,"1,391.90","1,347.00","1,384.10","1,379.50",4.6,0.33
Tata Motors,320.40,310.05,318.55,317.55,1,0.31
HUL,"2,217.45","2,183.30","2,210.85","2,204.75",6.1,0.28
TCS,"3,099.00","3,041.00","3,066.15","3,057.95",8.2,0.27
Wipro,428.60,417.80,426.35,425.20,1.15,0.27
UPL,625.45,604.45,621.35,620.30,1.05,0.17
ITC,206.00,201.60,205.45,205.20,0.25,0.12
