company_name,high,low,last_price,prev_close,change,percent_gain
HUL,"2,630.00","2,476.00","2,619.40","2,486.05",133.35,5.36
Britannia,"3,967.50","3,635.30","3,895.95","3,720.75",175.2,4.71
Asian Paints,"3,124.05","3,001.50","3,112.95","3,001.55",111.4,3.71
Nestle,"19,641.10","18,555.25","19,571.25","18,911.00",660.25,3.49
Bajaj Finance,"6,732.70","6,455.65","6,661.10","6,544.10",117,1.79
SBI Life Insura,"1,133.50","1,100.50","1,125.30","1,114.05",11.25,1.01
TATA Cons. Prod,852.40,826.70,847.30,841.40,5.9,0.7
Eicher Motors,"2,631.80","2,521.25","2,601.65","2,589.65",12,0.46
HDFC,"2,738.95","2,698.00","2,722.05","2,710.75",11.3,0.42
Maruti Suzuki,"6,914.65","6,780.00","6,850.90","6,840.10",10.8,0.16
HDFC Bank,"1,519.80","1,486.05","1,514.75","1,513.00",1.75,0.12
