company_name,high,low,last_price,prev_close,change,percent_gain
Capri Global,555.00,463.70,535.95,472.15,63.8,13.51
Responsive Ind,123.75,110.05,118.30,107.40,10.9,10.15
Century,899.00,807.50,883.45,803.30,80.15,9.98
Brigade Ent,502.40,450.40,488.15,450.75,37.4,8.3
IDFC,53.60,49.05,52.90,49.00,3.9,7.96
Bajaj Electric,"1,380.00","1,255.30","1,355.50","1,260.05",95.45,7.58
GMR Infra,43.10,40.25,42.85,39.85,3,7.53
TCI Express,"2,560.00","2,201.00","2,520.25","2,345.35",174.9,7.46
Minda Ind,"1,254.40","1,094.00","1,187.65","1,107.05",80.6,7.28
SRF,"2,314.00","2,170.00","2,306.00","2,172.85",133.15,6.13
India Cements,192.40,182.05,186.75,176.65,10.1,5.72
Birlasoft,508.00,477.40,500.75,474.20,26.55,5.6
Radico Khaitan,"1,135.70","1,065.00","1,119.25","1,060.65",58.6,5.52
Prestige Estate,462.10,434.95,456.90,433.85,23.05,5.31
IDFC First Bank,48.45,45.75,48.05,45.75,2.3,5.03
Tanla Platforms,"1,919.90","1,833.10","1,919.90","1,828.50",91.4,5
Yes Bank,13.70,13.15,13.65,13.00,0.65,5
Trident,53.25,51.60,53.25,50.75,2.5,4.93
Just Dial,836.00,795.35,828.80,790.55,38.25,4.84
"NALCO",103.85,98.90,103.20,98.45,4.75,4.82
Suzlon Energy,7.80,7.80,7.80,7.45,0.35,4.7
Hitachi Energy,"2,555.00","2,380.00","2,527.70","2,414.45",113.25,4.69
Delta Corp,277.00,262.10,273.85,261.60,12.25,4.68
Manappuram Fin,164.00,157.05,162.90,155.65,7.25,4.66
Minda Corp,178.40,164.05,171.65,164.05,7.6,4.63
Raymond,639.70,610.75,635.15,607.20,27.95,4.6
JK Paper,204.85,195.90,203.70,194.80,8.9,4.57
Solar Ind,"2,479.00","2,301.00","2,429.55","2,323.35",106.2,4.57
CCL Products,406.50,387.60,405.10,387.60,17.5,4.51
Balaji Amines,"3,164.00","3,030.05","3,134.60","3,000.00",134.6,4.49
Granules India,323.40,308.20,321.95,308.40,13.55,4.39
PNB Housing Fin,525.05,500.50,521.85,500.05,21.8,4.36
Welspun Corp,169.70,161.75,168.20,161.25,6.95,4.31
KPIT Tech,506.80,486.70,501.70,481.50,20.2,4.2
Interglobe Avi,"1,929.80","1,840.00","1,915.55","1,838.45",77.1,4.19
Jindal Saw,100.60,96.50,100.00,96.00,4,4.17
PNC Infratech,273.95,263.00,272.35,261.75,10.6,4.05
Hindalco,464.65,447.35,463.35,445.45,17.9,4.02
PVR,"1,331.50","1,272.50","1,323.60","1,272.50",51.1,4.02
IEX,255.00,245.50,254.05,244.55,9.5,3.88
Gujarat Fluoro,"2,330.00","2,200.00","2,268.95","2,184.50",84.45,3.87
IIFL Finance,284.95,272.80,281.90,271.40,10.5,3.87
SpiceJet,67.85,65.10,67.50,65.00,2.5,3.85
HEG,"1,636.95","1,544.95","1,595.50","1,536.50",59,3.84
Alembic Pharma,793.00,754.00,784.60,755.80,28.8,3.81
ABB India,"2,332.00","2,203.00","2,284.45","2,201.00",83.45,3.79
