company_name,high,low,last_price,prev_close,change,percent_gain
Bajaj Finserv,"18,750.00","17,682.05","18,503.85","17,614.75",889.1,5.05
Hindalco,484.80,468.00,483.25,463.00,20.25,4.37
Tata Motors,324.00,313.20,321.50,310.10,11.4,3.68
Larsen,"1,775.00","1,715.05","1,769.70","1,710.90",58.8,3.44
Coal India,170.00,163.10,167.35,162.10,5.25,3.24
ONGC,138.35,134.40,137.75,133.65,4.1,3.07
HDFC,"2,828.50","2,730.00","2,817.40","2,734.70",82.7,3.02
Axis Bank,814.50,792.55,812.15,788.35,23.8,3.02
SBI,451.15,442.05,449.80,438.85,10.95,2.5
Reliance,"2,497.00","2,445.50","2,489.90","2,430.50",59.4,2.44
IndusInd Bank,"1,175.00","1,147.00","1,169.15","1,141.40",27.75,2.43
HDFC Bank,"1,572.00","1,542.00","1,570.00","1,533.70",36.3,2.37
SBI Life Insura,"1,224.00","1,198.50","1,218.30","1,191.30",27,2.27
Grasim,"1,625.00","1,573.45","1,606.85","1,574.65",32.2,2.04
ICICI Bank,720.00,707.15,717.00,703.35,13.65,1.94
Kotak Mahindra,"2,052.00","1,990.90","2,024.00","1,985.55",38.45,1.94
Infosys,"1,745.00","1,721.10","1,742.55","1,716.90",25.65,1.49
NTPC,127.00,124.65,126.20,124.40,1.8,1.45
Divis Labs,"5,224.70","5,141.60","5,212.10","5,139.90",72.2,1.4
Bajaj Finance,"7,999.00","7,804.65","7,899.05","7,793.65",105.4,1.35
IOC,118.65,116.80,118.00,116.45,1.55,1.33
Adani Ports,760.00,750.55,754.50,745.30,9.2,1.23
Titan Company,"2,113.75","2,076.60","2,105.05","2,081.05",24,1.15
Bajaj Auto,"3,820.00","3,757.15","3,799.20","3,757.15",42.05,1.12
Tata Steel,"1,339.45","1,306.05","1,318.70","1,305.80",12.9,0.99
HCL Tech,"1,336.45","1,313.90","1,328.30","1,315.50",12.8,0.97
Wipro,677.00,671.40,674.30,668.15,6.15,0.92
Power Grid Corp,178.75,177.00,178.25,176.75,1.5,0.85
M&M,762.00,752.75,758.45,752.50,5.95,0.79
Tech Mahindra,"1,531.00","1,504.00","1,521.50","1,513.60",7.9,0.52
Eicher Motors,"2,876.70","2,843.40","2,857.05","2,842.85",14.2,0.5
Cipla,970.00,959.50,968.10,963.50,4.6,0.48
Shree Cements,"30,090.50","29,554.65","29,919.25","29,792.50",126.75,0.43
UPL,732.00,723.05,726.85,724.90,1.95,0.27
Maruti Suzuki,"6,879.90","6,821.00","6,846.70","6,831.00",15.7,0.23
Hero Motocorp,"2,882.00","2,847.25","2,853.05","2,847.20",5.85,0.21
TCS,"3,879.00","3,835.00","3,869.25","3,862.15",7.1,0.18
Asian Paints,"3,340.00","3,315.00","3,320.65","3,317.50",3.15,0.09
Bharti Airtel,740.10,723.20,726.80,726.75,0.05,0.01
