company_name,high,low,last_price,prev_close,change,percent_gain
JSW Steel,639.00,563.25,614.10,562.30,51.80,9.21
Tata Steel,953.65,882.70,918.40,874.85,43.55,4.98
Shree Cements,"32,048.00","30,260.00","31,582.65","30,230.65","1,352.00",4.47
Titan Company,"1,579.00","1,525.50","1,571.30","1,514.10",57.20,3.78
Hindalco,374.00,354.65,365.20,352.20,13.00,3.69
UltraTechCement,"7,052.85","6,783.80","6,971.25","6,760.05",211.20,3.12
Tech Mahindra,"1,049.85","1,005.00","1,029.00","1,002.40",26.60,2.65
Tata Motors,319.80,307.50,313.95,307.80,6.15,2
Nestle,"17,759.00","17,326.85","17,689.90","17,409.85",280.05,1.61
TCS,"3,335.00","3,266.05","3,317.35","3,271.40",45.95,1.4
Bajaj Finserv,"9,735.15","9,575.05","9,654.80","9,539.60",115.20,1.21
Larsen,"1,434.80","1,410.00","1,419.15","1,404.15",15.00,1.07
Adani Ports,838.00,806.00,823.00,814.75,8.25,1.01
Wipro,445.95,440.00,442.10,438.00,4.10,0.94
Asian Paints,"2,658.40","2,628.00","2,650.65","2,628.60",22.05,0.84
HDFC,"2,530.90","2,485.75","2,502.55","2,482.70",19.85,0.8
TATA Cons. Prod,677.20,666.80,670.70,665.75,4.95,0.74
Grasim,"1,463.30","1,433.55","1,447.80","1,437.40",10.40,0.72
Infosys,"1,451.70","1,421.00","1,439.85","1,430.20",9.65,0.67
Eicher Motors,"2,595.00","2,548.00","2,553.00","2,538.20",14.80,0.58
BPCL,436.00,429.30,430.55,428.20,2.35,0.55
Divis Labs,"3,799.90","3,681.50","3,715.15","3,698.95",16.20,0.44
Coal India,133.75,131.20,131.65,131.25,0.40,0.3
IOC,93.70,92.50,92.95,92.70,0.25,0.27
Bharti Airtel,548.55,540.50,543.00,541.60,1.40,0.26
HDFC Life,706.00,697.30,701.45,699.85,1.60,0.23
Britannia,"3,834.00","3,761.05","3,816.75","3,808.55",8.20,0.22
HUL,"2,439.00","2,395.60","2,409.90","2,405.25",4.65,0.19
Cipla,850.45,838.40,842.00,840.85,1.15,0.14
Reliance,"2,022.00","1,993.00","2,005.35","2,002.85",2.50,0.12
HCL Tech,"1,054.40","1,031.65","1,037.50","1,037.20",0.30,0.03
