company_name,high,low,last_price,prev_close,change,percent_gain
Adani Green Ene,"2,404.85","1,995.20","2,260.80","2,004.05",256.75,12.81
India Cements,270.30,244.15,269.10,245.75,23.35,9.5
Strides Pharma ,337.20,307.45,332.15,308.35,23.80,7.72
Indiabulls Real,79.30,71.55,77.75,72.35,5.40,7.46
Mazagon Dock,498.80,455.30,493.45,461.85,31.60,6.84
Granules India,347.00,325.05,345.35,324.30,21.05,6.49
Shilpa,391.75,358.05,386.95,364.10,22.85,6.28
INDUS TOWERS,199.35,185.35,197.45,185.90,11.55,6.21
Tube Investment,"2,784.00","2,583.00","2,744.35","2,583.95",160.40,6.21
Canara Bank,230.15,214.40,228.75,215.40,13.35,6.2
Equitas Holding,100.20,93.60,99.15,93.60,5.55,5.93
Bajaj Electric,"1,216.90","1,124.55","1,202.20","1,136.35",65.85,5.79
Linde India,"3,335.50","3,090.00","3,311.80","3,131.95",179.85,5.74
SpiceJet,39.70,36.60,39.10,37.00,2.10,5.68
Phoenix Mills,"1,465.80","1,301.50","1,399.10","1,326.30",72.80,5.49
Carborundum,906.00,840.50,896.40,850.45,45.95,5.4
NALCO,71.85,68.20,71.30,67.75,3.55,5.24
IFB Industries,926.15,852.15,914.85,869.45,45.40,5.22
Hindalco,395.35,375.15,390.55,371.20,19.35,5.21
Federal Bank,119.50,111.40,118.75,113.00,5.75,5.09
Infibeam Avenue,14.95,13.95,14.70,14.00,0.70,5
Brightcom Group,33.75,31.45,33.75,32.15,1.60,4.98
Equitas Bank,50.65,47.00,50.00,47.70,2.30,4.82
LIC Housing Fin,415.60,391.85,413.85,394.95,18.90,4.79
NOCIL,253.90,240.00,252.95,241.40,11.55,4.78
Sapphire Foods,"1,519.00","1,407.65","1,488.75","1,420.95",67.80,4.77
Vijaya Diagnost,468.50,440.00,460.70,439.75,20.95,4.76
PNB,36.80,35.00,36.55,34.90,1.65,4.73
Bharti Airtel,809.00,761.45,799.90,764.65,35.25,4.61
Solar Ind,"3,974.95","3,719.60","3,916.80","3,745.30",171.50,4.58
PNB Housing Fin,395.00,372.40,392.35,375.20,17.15,4.57
Krishna Inst.,"1,573.90","1,420.40","1,513.95","1,447.95",66.00,4.56
IWML,"1,850.00","1,725.60","1,840.30","1,760.30",80.00,4.54
Timken,"3,084.00","2,920.30","3,068.20","2,937.95",130.25,4.43
Poonawalla Fin,307.70,292.30,305.80,292.85,12.95,4.42
IDFC First Bank,50.00,47.10,49.85,47.75,2.10,4.4
Affle India,"1,268.40","1,200.00","1,261.15","1,209.60",51.55,4.26
Edelweiss,61.90,58.25,61.35,58.85,2.50,4.25
Vakrangee,34.95,32.40,34.50,33.10,1.40,4.23
Mahindra Holida,283.00,263.05,279.80,268.60,11.20,4.17
Karur Vysya,82.40,77.65,81.50,78.25,3.25,4.15
Vedanta,271.75,260.30,270.05,259.65,10.40,4.01
Dilip Buildcon,228.00,208.75,220.80,212.45,8.35,3.93
Chalet Hotels,357.00,334.45,353.35,340.10,13.25,3.9
Bank of Baroda,133.65,126.35,132.40,127.45,4.95,3.88
JK Paper,380.00,361.15,378.50,364.45,14.05,3.86
Hinduja Global,"1,270.00","1,206.60","1,264.05","1,217.45",46.60,3.83
Lupin,682.80,660.00,679.85,654.80,25.05,3.83
Vinati Organics,"2,090.05","1,999.15","2,086.45","2,009.40",77.05,3.83
Chola Fin Hold,661.25,617.10,653.60,629.55,24.05,3.82
Hind Copper,107.50,103.45,106.95,103.05,3.90,3.78
Sonata,525.00,487.25,515.60,496.80,18.80,3.78
IndusInd Bank,"1,192.30","1,128.80","1,185.20","1,142.25",42.95,3.76
AAVAS Financier,"2,270.00","2,150.70","2,241.70","2,161.50",80.20,3.71
SAIL,77.10,73.60,76.75,74.05,2.70,3.65
AstraZeneca,"3,129.00","2,990.25","3,111.55","3,002.25",109.30,3.64
Jamna Auto,114.30,109.70,113.80,109.85,3.95,3.6
Astral Ltd,"2,241.85","2,129.00","2,232.45","2,155.65",76.80,3.56
EPL,178.05,167.45,176.25,170.20,6.05,3.55
RBL Bank,114.60,109.35,113.75,109.85,3.90,3.55
Vodafone Idea,9.05,8.50,8.80,8.50,0.30,3.53
Manappuram Fin,97.85,93.60,97.45,94.15,3.30,3.51
Suprajit Eng,344.20,328.30,341.75,330.25,11.50,3.48
Jindal Stainles,128.00,120.50,125.25,121.05,4.20,3.47
Avenue Supermar,"4,400.00","4,251.20","4,386.55","4,240.55",146.00,3.44
Ceat,"1,590.00","1,512.95","1,573.60","1,521.20",52.40,3.44
Triveni Engg,255.40,243.20,254.20,245.80,8.40,3.42
Nuvoco Vistas,417.00,395.00,411.10,397.70,13.40,3.37
EID Parry,599.95,578.55,597.75,578.30,19.45,3.36
ICICI Securitie,528.00,494.00,523.15,506.20,16.95,3.35
Chambal Fert,321.00,306.25,319.45,309.35,10.10,3.26
Indiabulls Hsg,119.60,114.00,118.75,115.00,3.75,3.26
Bajaj Finance,"7,362.00","7,026.80","7,335.75","7,104.75",231.00,3.25
Aditya Birla F,351.75,334.00,349.10,338.15,10.95,3.24
V-Guard Ind,245.70,232.20,242.85,235.25,7.60,3.23
MCX India,"1,222.00","1,184.95","1,218.75","1,180.85",37.90,3.21
Rain Industries,164.50,155.00,163.45,158.40,5.05,3.19
CRISIL,"3,296.00","3,076.00","3,264.65","3,164.25",100.40,3.17
Aegis Logistics,273.80,260.20,271.10,262.80,8.30,3.16
Jubilant Food,625.50,591.00,622.70,603.60,19.10,3.16
JM Financial,75.70,71.60,75.25,72.95,2.30,3.15
AU Small Financ,624.90,588.00,619.20,600.40,18.80,3.13
Westlife Dev,728.65,684.95,718.40,696.60,21.80,3.13
Schaeffler Ind,"3,295.00","2,981.35","3,212.35","3,115.15",97.20,3.12
ABB India,"3,155.00","2,992.00","3,088.40","2,996.20",92.20,3.08
Dalmia Bharat,"1,606.55","1,511.10","1,598.00","1,550.25",47.75,3.08
Kotak Mahindra,"1,826.45","1,757.70","1,819.20","1,765.30",53.90,3.05
IDFC,67.00,63.85,66.35,64.40,1.95,3.03
NCC,72.00,69.45,71.75,69.65,2.10,3.02
GE Shipping,547.90,518.00,540.45,524.75,15.70,2.99
Titan Company,"2,637.40","2,522.60","2,606.95","2,531.50",75.45,2.98
Suzlon Energy,8.85,8.45,8.70,8.45,0.25,2.96
Apollo Tyres,279.95,268.15,278.70,270.75,7.95,2.94
RHI Magnesita,677.00,636.10,669.95,650.90,19.05,2.93
Kalpataru Power,426.95,409.45,421.40,409.45,11.95,2.92
Amber Enterpris,"2,375.00","2,252.00","2,363.70","2,296.85",66.85,2.91
C. E. Info Syst,"1,407.80","1,355.05","1,399.20","1,359.80",39.40,2.9
Quess Corp,660.00,613.00,645.25,627.25,18.00,2.87
Tata Inv Corp,"2,328.00","2,156.05","2,302.70","2,238.50",64.20,2.87
HDFC Bank,"1,431.45","1,365.00","1,421.35","1,382.35",39.00,2.82
Zee Entertain,260.50,251.20,258.15,251.10,7.05,2.81
Honeywell Autom,"40,475.85","38,515.75","40,004.15","38,918.90","1,085.25",2.79
GNFC,646.95,620.30,641.65,624.40,17.25,2.76
Godrej Prop,"1,206.40","1,149.05","1,193.90","1,162.00",31.90,2.75
IDBI Bank,41.65,40.10,41.25,40.15,1.10,2.74
GMM Pfaudler,"1,939.60","1,880.00","1,929.60","1,880.30",49.30,2.62
J. K. Cement,"2,640.00","2,545.00","2,625.65","2,559.15",66.50,2.6
Bajaj Finserv,"1,699.00","1,621.00","1,678.35","1,635.90",42.45,2.59
Bajaj Finserv,"1,699.00","1,621.00","1,678.35","1,635.90",42.45,2.59
Procter&Gamble,"4,149.90","4,000.00","4,106.95","4,003.45",103.50,2.59
Tata Comm,"1,172.95","1,113.10","1,150.80","1,121.90",28.90,2.58
MRF,"82,131.10","79,022.65","81,654.55","79,622.00","2,032.55",2.55
Dixon Technolog,"4,414.00","4,245.00","4,371.60","4,263.15",108.45,2.54
Hathway Cable,16.30,15.75,16.15,15.75,0.40,2.54
Tata Steel,100.40,95.70,99.30,96.85,2.45,2.53
Tata Steel,100.40,95.70,99.30,96.85,2.45,2.53
KRBL,369.50,358.50,367.55,358.55,9.00,2.51
Jindal Steel,431.50,417.85,428.60,418.20,10.40,2.49
Piramal Enter,873.60,844.00,864.25,843.25,21.00,2.49
VIP Industries,668.80,646.90,665.55,649.40,16.15,2.49
Angel One,"1,378.00","1,309.80","1,362.00","1,329.30",32.70,2.46
BHEL,60.35,58.15,59.90,58.50,1.40,2.39
Restaurant Bran,130.35,125.45,129.50,126.50,3.00,2.37
Maruti Suzuki,"8,872.00","8,558.20","8,828.15","8,624.85",203.30,2.36
Delta Corp,199.25,192.05,198.40,193.85,4.55,2.35
Just Dial,572.90,551.55,568.95,555.90,13.05,2.35
UPL,674.85,654.40,672.05,656.80,15.25,2.32
Sterlite Techno,165.95,160.10,164.80,161.10,3.70,2.3
Union Bank,44.85,43.00,44.65,43.65,1.00,2.29
Container Corp,717.75,690.65,711.65,695.80,15.85,2.28
Rail Vikas,34.00,32.95,33.70,32.95,0.75,2.28
