company_name,high,low,last_price,prev_close,change,percent_gain
Maruti Suzuki,"7,299.95","6,930.00","7,265.40","6,899.90",365.50,5.3
UPL,806.50,776.60,802.50,772.20,30.30,3.92
Shree Cements,"29,506.85","28,251.00","29,239.05","28,225.35","1,013.70",3.59
Wipro,559.95,542.30,556.55,542.15,14.40,2.66
SBI Life Insura,"1,011.00",980.05,"1,007.00",981.55,25.45,2.59
Larsen,"1,504.80","1,469.55","1,499.20","1,467.05",32.15,2.19
TATA Cons. Prod,758.75,742.35,756.70,742.55,14.15,1.91
Adani Ports,761.65,738.00,742.90,731.05,11.85,1.62
Divis Labs,"4,297.75","4,218.95","4,288.75","4,229.10",59.65,1.41
UltraTechCement,"6,940.00","6,751.45","6,858.95","6,775.50",83.45,1.23
Tata Motors,344.30,336.15,337.90,334.30,3.60,1.08
IOC,114.85,113.00,113.85,112.65,1.20,1.07
Bajaj Auto,"4,230.60","4,155.30","4,221.60","4,182.65",38.95,0.93
ONGC,124.20,121.50,122.05,120.95,1.10,0.91
TCS,"3,327.05","3,285.00","3,301.20","3,273.10",28.10,0.86
Coal India,149.50,147.80,148.70,147.50,1.20,0.81
Titan Company,"1,770.80","1,748.00","1,757.00","1,742.85",14.15,0.81
Infosys,"1,521.45","1,502.10","1,511.85","1,500.30",11.55,0.77
Eicher Motors,"2,759.35","2,698.00","2,718.20","2,698.45",19.75,0.73
Tata Steel,"1,131.00","1,106.50","1,112.30","1,106.15",6.15,0.56
Dr Reddys Labs,"5,320.00","5,250.50","5,308.35","5,282.00",26.35,0.5
Hero Motocorp,"2,942.05","2,896.55","2,907.05","2,894.85",12.20,0.42
JSW Steel,682.50,673.25,675.25,672.95,2.30,0.34
ITC,206.25,204.35,205.10,204.45,0.65,0.32
HDFC,"2,546.80","2,514.70","2,522.90","2,516.40",6.50,0.26
NTPC,118.90,116.95,118.30,118.00,0.30,0.25
Britannia,"3,665.00","3,616.00","3,650.90","3,648.85",2.05,0.06
