company_name,high,low,last_price,prev_close,change,percent_gain
Titan Company,"1,702.30","1,588.55","1,691.20","1,585.70",105.5,6.65
ONGC,123.80,118.45,122.50,117.75,4.75,4.03
Eicher Motors,"2,774.50","2,678.05","2,767.75","2,677.75",90,3.36
Larsen,"1,515.00","1,473.20","1,510.85","1,471.05",39.8,2.71
Axis Bank,752.25,739.00,750.65,737.00,13.65,1.85
Kotak Mahindra,"1,827.95","1,790.00","1,814.20","1,783.10",31.1,1.74
Adani Ports,849.00,810.70,825.30,811.50,13.8,1.7
Shree Cements,"28,400.00","27,932.30","28,348.15","27,893.90",454.25,1.63
Bajaj Finance,"5,915.00","5,780.15","5,901.50","5,808.65",92.85,1.6
IOC,112.95,110.15,112.45,110.85,1.6,1.44
Hero Motocorp,"3,014.00","2,962.00","3,008.35","2,972.60",35.75,1.2
Grasim,"1,464.00","1,436.05","1,458.75","1,442.25",16.5,1.14
JSW Steel,720.85,703.05,714.10,706.05,8.05,1.14
HDFC Bank,"1,524.95","1,487.75","1,520.55","1,504.00",16.55,1.1
Asian Paints,"2,942.00","2,904.05","2,935.35","2,903.70",31.65,1.09
TATA Cons. Prod,683.00,673.25,680.00,673.55,6.45,0.96
HDFC,"2,603.00","2,556.45","2,584.00","2,562.15",21.85,0.85
Nestle,"17,854.95","17,560.00","17,799.40","17,653.50",145.9,0.83
Tata Motors,327.70,323.65,325.65,323.00,2.65,0.82
Infosys,"1,399.00","1,377.05","1,389.65","1,378.65",11,0.8
UltraTechCement,"6,655.00","6,575.00","6,641.70","6,594.20",47.5,0.72
Britannia,"3,499.50","3,467.40","3,496.25","3,475.25",21,0.6
NTPC,112.20,110.45,111.80,111.15,0.65,0.58
SBI,441.95,433.50,439.65,437.25,2.4,0.55
Bharti Airtel,533.40,528.50,532.05,529.50,2.55,0.48
Divis Labs,"4,244.00","4,208.00","4,232.20","4,214.25",17.95,0.43
HDFC Life,683.30,676.60,678.45,675.90,2.55,0.38
Reliance,"2,250.00","2,196.10","2,209.65","2,201.25",8.4,0.38
TCS,"3,154.55","3,122.65","3,141.25","3,129.45",11.8,0.38
Maruti Suzuki,"7,230.00","7,165.05","7,209.50","7,184.70",24.8,0.35
UPL,845.00,828.00,840.25,837.60,2.65,0.32
ICICI Bank,653.65,644.75,650.25,648.35,1.9,0.29
SBI Life Insura,990.85,981.50,986.85,984.40,2.45,0.25
HUL,"2,371.05","2,345.00","2,363.25","2,358.80",4.45,0.19
Hindalco,405.50,398.00,399.20,398.80,0.4,0.1
ITC,210.75,208.70,209.05,209.00,0.05,0.02
