company_name,high,low,last_price,prev_close,change,percent_gain
Axis Bank,703.80,684.50,700.45,671.35,29.1,4.33
ICICI Bank,605.50,588.00,591.10,569.95,21.15,3.71
UltraTechCement,"6,293.00","6,111.25","6,275.90","6,067.90",208,3.43
JSW Steel,660.70,638.25,655.80,635.40,20.4,3.21
Grasim,"1,321.00","1,285.00","1,312.35","1,278.10",34.25,2.68
HDFC Life,708.15,687.20,704.45,686.35,18.1,2.64
SBI,347.45,339.25,344.30,336.45,7.85,2.33
HUL,"2,369.80","2,311.00","2,360.65","2,307.75",52.9,2.29
Eicher Motors,"2,376.15","2,329.50","2,369.85","2,317.30",52.55,2.27
Power Grid Corp,216.45,208.20,215.80,211.15,4.65,2.2
SBI Life Insura,946.90,916.00,942.50,922.85,19.65,2.13
Bajaj Auto,"3,749.00","3,676.00","3,738.85","3,672.50",66.35,1.81
Reliance,"1,962.00","1,911.50","1,937.85","1,904.35",33.5,1.76
Tata Steel,956.00,930.05,940.75,925.60,15.15,1.64
Asian Paints,"2,575.00","2,530.00","2,557.90","2,517.95",39.95,1.59
Bajaj Finance,"4,829.00","4,690.00","4,736.55","4,667.80",68.75,1.47
Kotak Mahindra,"1,783.00","1,733.30","1,759.65","1,734.20",25.45,1.47
Nestle,"16,895.00","16,663.65","16,870.60","16,625.70",244.9,1.47
Titan Company,"1,489.75","1,465.15","1,479.85","1,461.45",18.4,1.26
Tech Mahindra,970.00,937.00,962.20,950.20,12,1.26
IndusInd Bank,870.95,851.45,859.55,850.00,9.55,1.12
Larsen,"1,341.20","1,323.00","1,335.90","1,322.90",13,0.98
Wipro,483.85,477.00,480.30,475.70,4.6,0.97
Bharti Airtel,528.50,522.75,527.55,522.60,4.95,0.95
UPL,597.90,585.90,590.65,585.40,5.25,0.9
Bajaj Finserv,"10,125.00","9,902.20","10,001.75","9,916.65",85.1,0.86
TATA Cons. Prod,675.00,662.05,670.20,664.60,5.6,0.84
Adani Ports,739.65,728.90,730.75,725.35,5.4,0.74
Infosys,"1,351.30","1,321.00","1,343.55","1,333.80",9.75,0.73
Coal India,128.00,126.50,126.95,126.15,0.8,0.63
HDFC,"2,534.10","2,483.20","2,509.80","2,497.35",12.45,0.5
Tata Motors,299.00,294.60,295.40,294.00,1.4,0.48
ONGC,105.70,102.50,102.80,102.40,0.4,0.39
M&M,793.30,775.65,780.50,777.90,2.6,0.33
IOC,88.80,87.75,88.20,88.05,0.15,0.17
Divis Labs,"3,842.50","3,770.45","3,784.35","3,779.75",4.6,0.12
Hero Motocorp,"2,878.40","2,830.00","2,864.55","2,864.05",0.5,0.02
