company_name,high,low,last_price,prev_close,change,percent_gain
Maruti Suzuki,"7,448.00","6,974.00","7,403.45","6,952.25",451.2,6.49
Tata Motors,333.60,323.15,331.65,317.95,13.7,4.31
M&M,813.75,783.05,811.35,779.45,31.9,4.09
ONGC,140.75,137.50,140.00,136.10,3.9,2.87
Hero Motocorp,"2,928.00","2,841.00","2,912.95","2,833.45",79.5,2.81
Bajaj Auto,"3,924.80","3,822.80","3,913.40","3,809.80",103.6,2.72
NTPC,127.80,124.50,126.85,124.25,2.6,2.09
Reliance,"2,529.90","2,475.30","2,524.45","2,482.70",41.75,1.68
HDFC Bank,"1,635.50","1,608.00","1,625.10","1,601.55",23.55,1.47
BPCL,422.50,416.55,420.60,414.80,5.8,1.4
UltraTechCement,"7,670.85","7,526.05","7,622.90","7,521.50",101.4,1.35
SBI,450.55,442.25,446.60,440.75,5.85,1.33
IOC,118.85,117.50,118.65,117.25,1.4,1.19
Grasim,"1,657.25","1,622.20","1,648.80","1,629.75",19.05,1.17
UPL,737.00,716.25,725.85,718.65,7.2,1
ICICI Bank,731.75,722.30,730.00,722.95,7.05,0.98
Adani Ports,753.80,736.40,750.25,744.80,5.45,0.73
Coal India,169.15,165.35,167.05,166.10,0.95,0.57
Hindalco,489.95,472.30,481.40,478.75,2.65,0.55
Kotak Mahindra,"2,058.00","2,025.50","2,033.35","2,028.10",5.25,0.26
Shree Cements,"29,820.00","29,288.35","29,476.00","29,411.80",64.2,0.22
ITC,241.85,235.50,238.70,238.45,0.25,0.1
SBI Life Insura,"1,233.00","1,208.85","1,222.80","1,222.05",0.75,0.06
Bajaj Finance,"7,860.00","7,740.05","7,795.45","7,793.40",2.05,0.03
Dr Reddys Labs,"4,805.65","4,733.00","4,791.65","4,790.35",1.3,0.03
HDFC,"2,869.40","2,824.80","2,839.80","2,839.00",0.8,0.03
