company_name,high,low,last_price,prev_close,change,percent_gain
Reliance,"2,191.70","2,085.05","2,160.30","2,094.80",65.5,3.13
ICICI Bank,665.00,643.75,662.75,643.05,19.7,3.06
JSW Steel,714.20,685.95,710.90,689.80,21.1,3.06
Dr Reddys Labs,"5,335.25","5,171.15","5,309.15","5,194.55",114.6,2.21
Bharti Airtel,536.00,525.10,534.90,523.60,11.3,2.16
Tata Steel,"1,129.65","1,099.00","1,125.65","1,103.50",22.15,2.01
Divis Labs,"4,284.20","4,110.00","4,194.00","4,120.25",73.75,1.79
ITC,217.90,214.40,216.60,212.90,3.7,1.74
Hindalco,395.40,388.00,394.25,387.75,6.5,1.68
Maruti Suzuki,"7,100.00","6,924.05","7,086.30","6,970.00",116.3,1.67
UltraTechCement,"6,721.00","6,588.15","6,708.00","6,598.50",109.5,1.66
Cipla,951.00,924.00,949.35,934.35,15,1.61
Axis Bank,753.00,734.00,750.70,739.85,10.85,1.47
Eicher Motors,"2,686.00","2,615.40","2,676.15","2,638.45",37.7,1.43
NTPC,111.35,107.80,110.50,108.95,1.55,1.42
TATA Cons. Prod,665.00,650.20,663.85,654.95,8.9,1.36
Asian Paints,"2,989.95","2,936.10","2,977.50","2,940.70",36.8,1.25
Titan Company,"1,608.25","1,569.00","1,596.25","1,577.00",19.25,1.22
ONGC,114.35,111.40,113.65,112.35,1.3,1.16
Nestle,"17,745.25","17,415.25","17,695.55","17,509.40",186.15,1.06
HDFC Bank,"1,519.50","1,487.50","1,515.85","1,503.45",12.4,0.82
Bajaj Finserv,"11,855.05","11,618.00","11,806.30","11,713.20",93.1,0.79
HUL,"2,345.00","2,320.15","2,340.05","2,321.70",18.35,0.79
Britannia,"3,458.40","3,427.25","3,447.85","3,423.45",24.4,0.71
Coal India,148.40,145.05,147.70,146.90,0.8,0.54
SBI,426.00,418.00,424.35,422.05,2.3,0.54
Hero Motocorp,"3,015.00","2,960.00","3,007.50","2,991.55",15.95,0.53
TCS,"3,170.35","3,128.60","3,159.15","3,143.60",15.55,0.49
HDFC,"2,564.80","2,502.00","2,552.85","2,541.35",11.5,0.45
UPL,821.85,808.25,815.10,811.70,3.4,0.42
Grasim,"1,494.90","1,455.00","1,471.20","1,465.45",5.75,0.39
Kotak Mahindra,"1,811.80","1,785.00","1,807.70","1,800.75",6.95,0.39
Bajaj Finance,"5,664.70","5,560.00","5,627.95","5,610.75",17.2,0.31
HCL Tech,947.85,932.60,945.20,942.55,2.65,0.28
BPCL,473.45,468.30,472.00,471.50,0.5,0.11
Power Grid Corp,226.60,223.75,225.65,225.45,0.2,0.09
Wipro,540.55,531.05,539.05,538.70,0.35,0.06
