company_name,high,low,last_price,prev_close,change,percent_gain
Reliance,"2,684.40","2,581.50","2,671.25","2,572.40",98.85,3.84
Wipro,667.55,645.00,661.15,642.95,18.2,2.83
Infosys,"1,731.50","1,698.40","1,723.85","1,691.00",32.85,1.94
Tata Motors,397.55,380.00,382.95,376.50,6.45,1.71
Tech Mahindra,"1,447.00","1,418.50","1,439.95","1,417.20",22.75,1.61
UPL,747.45,726.25,738.00,727.50,10.5,1.44
HCL Tech,"1,338.00","1,294.05","1,322.15","1,306.30",15.85,1.21
TCS,"3,989.90","3,900.00","3,935.65","3,892.90",42.75,1.1
Tata Steel,"1,344.05","1,296.35","1,301.15","1,289.20",11.95,0.93
Larsen,"1,741.00","1,720.00","1,726.90","1,712.45",14.45,0.84
IndusInd Bank,"1,180.00","1,158.40","1,174.40","1,166.70",7.7,0.66
Axis Bank,785.00,776.00,781.95,777.10,4.85,0.62
Adani Ports,747.00,733.50,739.90,736.15,3.75,0.51
Asian Paints,"3,329.00","3,264.10","3,306.90","3,290.85",16.05,0.49
Bajaj Finserv,"17,740.50","17,460.00","17,549.45","17,470.25",79.2,0.45
Bharti Airtel,699.55,688.90,695.50,692.50,3,0.43
Grasim,"1,616.80","1,591.65","1,598.80","1,592.00",6.8,0.43
ONGC,166.60,160.50,160.95,160.40,0.55,0.34
ICICI Bank,710.00,698.30,703.40,702.20,1.2,0.17
Cipla,929.45,911.65,917.10,916.05,1.05,0.11
BPCL,452.00,444.60,449.45,449.20,0.25,0.06
Hero Motocorp,"2,872.00","2,840.00","2,842.10","2,841.65",0.45,0.02
SBI,464.00,454.25,458.00,457.90,0.1,0.02
