company_name,high,low,last_price,prev_close,change,percent_gain
Infosys,"1,568.75","1,511.20","1,559.20","1,503.15",56.05,3.73
TCS,"3,383.00","3,278.50","3,373.60","3,261.40",112.2,3.44
Tech Mahindra,"1,082.30","1,052.50","1,080.00","1,056.45",23.55,2.23
JSW Steel,681.50,664.90,679.00,665.50,13.5,2.03
Asian Paints,"3,049.70","2,975.45","3,043.25","2,987.35",55.9,1.87
HCL Tech,994.60,969.10,989.70,972.90,16.8,1.73
Larsen,"1,513.20","1,482.00","1,504.05","1,479.25",24.8,1.68
Wipro,550.55,539.20,549.05,540.15,8.9,1.65
ICICI Bank,636.30,624.45,634.05,624.70,9.35,1.5
HDFC Bank,"1,513.45","1,488.00","1,506.25","1,485.50",20.75,1.4
Maruti Suzuki,"7,550.00","7,410.10","7,527.45","7,432.70",94.75,1.27
M&M,794.00,779.00,791.80,781.95,9.85,1.26
Tata Steel,"1,120.50","1,098.45","1,113.15","1,100.10",13.05,1.19
Nestle,"17,670.00","17,322.40","17,619.75","17,414.80",204.95,1.18
UPL,815.45,796.60,813.45,804.00,9.45,1.18
Axis Bank,742.95,731.10,739.15,732.35,6.8,0.93
UltraTechCement,"6,978.50","6,889.05","6,961.95","6,903.35",58.6,0.85
Britannia,"3,704.85","3,651.00","3,689.10","3,659.30",29.8,0.81
Bajaj Auto,"4,236.20","4,156.75","4,226.90","4,198.60",28.3,0.67
NTPC,118.50,115.70,118.00,117.25,0.75,0.64
Divis Labs,"4,259.70","4,195.05","4,250.35","4,224.60",25.75,0.61
Bajaj Finance,"6,108.00","6,011.00","6,043.60","6,015.60",28,0.47
Bajaj Finserv,"12,396.00","12,165.00","12,333.25","12,282.25",51,0.42
HUL,"2,504.80","2,474.10","2,490.15","2,480.50",9.65,0.39
Hindalco,372.45,366.10,369.05,368.10,0.95,0.26
HDFC Life,722.45,712.05,719.60,717.75,1.85,0.26
SBI Life Insura,"1,005.45",995.00,"1,002.15","1,000.55",1.6,0.16
IndusInd Bank,"1,008.00",996.20,"1,000.65",999.55,1.1,0.11
Kotak Mahindra,"1,742.90","1,727.20","1,737.90","1,736.70",1.2,0.07
Grasim,"1,507.00","1,487.50","1,498.90","1,498.75",0.15,0.01
