company_name,high,low,last_price,prev_close,change,percent_gain
Dilip Buildcon,209.95,191.90,207.80,189.80,18,9.48
AIA Engineering,"2,428.85","2,210.95","2,369.15","2,212.15",157,7.1
Linde India,"3,479.00","3,245.10","3,453.75","3,235.25",218.5,6.75
Central Bank,18.30,16.85,17.85,16.80,1.05,6.25
Jubilant Ing.,509.80,474.50,506.55,477.30,29.25,6.13
Lux Industries,"1,852.40","1,752.85","1,836.40","1,739.25",97.15,5.59
IDFC First Bank,34.50,32.60,34.05,32.25,1.8,5.58
ICICI Securitie,442.40,411.00,434.90,413.55,21.35,5.16
IOB,17.60,16.55,17.40,16.55,0.85,5.14
Star Health,500.95,470.05,497.95,473.95,24,5.06
Gujarat Gas,445.90,421.15,442.90,422.35,20.55,4.87
Brightcom Group,34.50,34.50,34.50,32.90,1.6,4.86
Sequent Scienti,98.45,93.10,97.00,92.55,4.45,4.81
Siemens,"2,526.95","2,411.40","2,521.55","2,407.10",114.45,4.75
IDFC,53.70,50.50,53.30,51.00,2.3,4.51
SUMITOMO,445.45,422.10,441.90,423.00,18.9,4.47
Jamna Auto,135.50,128.10,130.40,124.90,5.5,4.4
Astral Ltd,"1,736.80","1,658.10","1,729.95","1,657.65",72.3,4.36
New India Assur,82.80,78.30,82.00,78.60,3.4,4.33
Angel One,"1,275.00","1,215.00","1,263.50","1,211.25",52.25,4.31
Westlife Dev,518.40,486.20,515.35,494.50,20.85,4.22
CHEMPLAST SANMA,504.40,463.25,495.95,476.00,19.95,4.19
Escorts Kubota,"1,531.15","1,467.20","1,527.45","1,466.50",60.95,4.16
Trent,"1,122.00","1,073.55","1,118.20","1,073.55",44.65,4.16
Ratnamani Metal,"1,653.00","1,557.70","1,638.55","1,573.35",65.2,4.14
HUL,"2,378.30","2,276.00","2,375.20","2,282.35",92.85,4.07
Godrej Consumer,817.00,783.00,812.95,781.50,31.45,4.02
TTK Prestige,861.00,827.85,854.25,822.20,32.05,3.9
ABB India,"2,372.70","2,266.10","2,361.50","2,275.45",86.05,3.78
Caplin Labs,738.75,706.00,734.95,708.75,26.2,3.7
Rallis India,197.00,188.00,194.65,187.70,6.95,3.7
IFB Industries,950.00,896.60,926.75,894.15,32.6,3.65
RHI Magnesita,528.00,500.50,521.75,503.45,18.3,3.63
Welspun India,72.60,69.90,72.00,69.60,2.4,3.45
CreditAccess Gr,"1,070.00","1,016.00","1,051.70","1,017.05",34.65,3.41
Oberoi Realty,778.50,737.00,767.20,742.10,25.1,3.38
Bajaj Electric,"1,085.00","1,010.15","1,076.55","1,041.55",35,3.36
United Brewerie,"1,555.00","1,495.60","1,545.55","1,495.50",50.05,3.35
Carborundum,745.75,707.90,735.35,711.85,23.5,3.3
Venkys,"1,996.50","1,907.30","1,959.70","1,897.35",62.35,3.29
Britannia,"3,713.45","3,575.00","3,700.45","3,584.35",116.1,3.24
Manappuram Fin,92.70,88.35,91.05,88.20,2.85,3.23
Bayer CropScien,"5,275.00","5,080.00","5,237.30","5,075.65",161.65,3.18
Mahindra CIE,239.70,230.10,236.80,229.50,7.3,3.18
Avenue Supermar,"3,555.00","3,460.00","3,495.50","3,388.75",106.75,3.15
Fert and Chem,99.80,95.30,97.60,94.65,2.95,3.12
IndusInd Bank,840.00,811.20,832.00,807.20,24.8,3.07
GNFC,605.00,578.00,597.95,581.05,16.9,2.91
Mazagon Dock,258.50,247.00,255.30,248.15,7.15,2.88
Indian Hotels,232.75,225.00,232.15,225.75,6.4,2.83
NLC India,65.25,63.10,64.35,62.60,1.75,2.8
UTI AMC,662.00,636.05,656.30,638.75,17.55,2.75
PI Industries,"2,670.00","2,553.65","2,650.50","2,580.60",69.9,2.71
Dabur India,526.90,511.25,525.00,511.25,13.75,2.69
Info Edge,"3,844.05","3,726.50","3,826.20","3,726.50",99.7,2.68
REC,129.60,125.65,129.05,125.70,3.35,2.67
ITC,293.30,284.80,291.90,284.35,7.55,2.66
Guj Amb Exports,289.80,275.95,282.20,275.15,7.05,2.56
Cummins,"1,058.85","1,027.10","1,052.15","1,026.10",26.05,2.54
P and G,"13,790.00","13,348.25","13,716.95","13,394.05",322.9,2.41
KEC Intl,403.95,381.20,397.25,387.95,9.3,2.4
Endurance Techn,"1,450.00","1,411.00","1,444.70","1,410.95",33.75,2.39
Fortis Health,242.75,233.95,241.50,235.90,5.6,2.37
Aditya Birla F,249.90,242.45,248.30,242.55,5.75,2.37
Container Corp,618.40,600.00,617.45,603.30,14.15,2.35
JM Financial,61.40,59.80,61.10,59.70,1.4,2.35
J. K. Cement,"2,200.00","2,142.15","2,196.90","2,147.05",49.85,2.32
Hindustan Aeron,"1,805.00","1,740.00","1,776.35","1,736.20",40.15,2.31
ICICI Bank,721.10,704.85,720.10,703.90,16.2,2.3
Chalet Hotels,339.25,321.50,335.10,327.65,7.45,2.27
NHPC,32.70,30.70,31.55,30.85,0.7,2.27
Sapphire Foods,"1,144.00","1,075.25","1,109.20","1,084.95",24.25,2.24
Bandhan Bank,271.80,261.60,270.75,264.85,5.9,2.23
NOCIL,255.60,247.40,253.25,247.75,5.5,2.22
ICICI Prudentia,513.00,499.40,511.30,500.25,11.05,2.21
Rashtriya Chem,80.40,78.70,79.95,78.25,1.7,2.17
Emami,437.20,420.95,435.45,426.25,9.2,2.16
Tata Power,212.80,207.20,211.45,207.00,4.45,2.15
City Union Bank,140.05,133.95,138.35,135.45,2.9,2.14
ZFCVINDIA,"7,960.00","7,671.30","7,890.90","7,729.40",161.5,2.09
Amber Enterpris,"2,396.40","2,325.25","2,385.70","2,337.05",48.65,2.08
Power Grid Corp,212.15,205.05,210.70,206.50,4.2,2.03
Vardhman Text,278.85,271.30,277.50,272.00,5.5,2.02
Bank of India,45.90,44.75,45.65,44.75,0.9,2.01
GlaxoSmithKline,"1,539.00","1,512.55","1,531.75","1,501.50",30.25,2.01
Birla Corp,862.90,842.00,855.15,838.50,16.65,1.99
SIS,462.00,450.50,460.30,451.30,9,1.99
V-Guard Ind,227.00,217.25,222.80,218.45,4.35,1.99
HDFC AMC,"1,876.80","1,832.60","1,870.25","1,834.10",36.15,1.97
Havells India,"1,136.10","1,109.95","1,133.10","1,111.25",21.85,1.97
Chola Invest.,654.60,632.10,652.80,640.35,12.45,1.94
Muthoot Finance,"1,091.60","1,039.50","1,062.65","1,042.65",20,1.92
Canara Bank,189.60,185.20,188.35,184.85,3.5,1.89
PNB,30.10,29.45,30.00,29.45,0.55,1.87
Max Healthcare,370.50,357.10,366.05,359.40,6.65,1.85
Radico Khaitan,909.00,865.20,889.60,873.60,16,1.83
Hikal,244.55,238.05,242.85,238.50,4.35,1.82
Guj State Petro,223.50,216.05,222.45,218.50,3.95,1.81
Zee Entertain,220.00,213.10,219.20,215.30,3.9,1.81
Bombay Burmah,941.00,912.65,936.50,920.05,16.45,1.79
RITES,240.00,233.95,238.95,234.75,4.2,1.79
Prestige Estate,396.85,385.05,394.75,387.90,6.85,1.77
Coromandel Int,999.90,966.00,982.05,965.30,16.75,1.74
Shriram City,"1,753.60","1,704.20","1,733.95","1,704.30",29.65,1.74
SBI Card,788.45,772.65,786.00,772.65,13.35,1.73
Garware Technic,"3,089.95","3,036.95","3,075.20","3,023.45",51.75,1.71
UPL,657.80,636.05,654.50,643.50,11,1.71
Marico,503.00,491.25,499.50,491.20,8.3,1.69
Shilpa,408.60,399.05,403.35,396.65,6.7,1.69
Aster DM Health,180.00,175.05,178.60,175.65,2.95,1.68
"NALCO",70.45,67.10,69.95,68.80,1.15,1.67
Federal Bank,95.50,93.15,95.20,93.65,1.55,1.66
Page Industries,"42,220.35","40,915.05","42,052.60","41,375.80",676.8,1.64
CESC,72.25,70.80,72.15,71.00,1.15,1.62
SBI Life Insura,"1,122.00","1,095.10","1,117.65","1,099.85",17.8,1.62
Axis Bank,655.15,640.50,654.35,643.95,10.4,1.62
Bosch,"16,000.00","15,654.95","15,938.20","15,686.30",251.9,1.61
Bank of Mah,15.95,15.45,15.85,15.60,0.25,1.6
JB Chemicals,"1,597.25","1,563.05","1,591.85","1,567.00",24.85,1.59
Torrent Power,466.90,455.00,465.70,458.40,7.3,1.59
Pidilite Ind,"2,206.80","2,151.10","2,192.45","2,158.35",34.1,1.58
HDFC Life,575.50,563.10,574.30,565.45,8.85,1.57
RBL Bank,88.65,85.50,87.55,86.20,1.35,1.57
Power Finance,107.75,105.70,107.55,105.90,1.65,1.56
Bank of Baroda,99.95,96.95,98.45,96.95,1.5,1.55
Affle India,"1,042.80","1,006.65","1,025.00","1,009.45",15.55,1.54
Minda Ind,962.00,942.35,958.80,944.30,14.5,1.54
Ircon Internati,36.80,36.10,36.60,36.05,0.55,1.53
Bajaj Auto,"3,695.15","3,608.00","3,679.75","3,624.60",55.15,1.52
Jubilant Pharmo,348.00,338.90,343.90,338.75,5.15,1.52
Procter&Gamble,"4,258.75","4,138.05","4,205.40","4,142.90",62.5,1.51
GE Shipping,399.00,387.15,396.90,391.00,5.9,1.51
Vakrangee,27.40,26.70,27.15,26.75,0.4,1.5
TATA Cons. Prod,731.85,714.55,730.15,719.55,10.6,1.47
3M India,"22,450.00","21,906.00","22,222.15","21,905.55",316.6,1.45
ITI,102.95,98.40,99.80,98.40,1.4,1.42
Quess Corp,613.70,598.90,607.90,599.45,8.45,1.41
SBI,474.15,466.85,473.45,466.85,6.6,1.41
Bharat Dynamics,684.50,660.60,676.55,667.20,9.35,1.4
Chambal Fert,279.60,271.00,275.05,271.25,3.8,1.4
ICICI Lombard ,"1,168.00","1,137.85","1,161.80","1,145.75",16.05,1.4
Tata Comm,952.85,925.00,947.55,934.65,12.9,1.38
Bata India,"1,729.90","1,692.25","1,724.90","1,701.60",23.3,1.37
EngineersInd,60.70,58.35,59.55,58.75,0.8,1.36
Latent View,353.00,335.60,339.05,334.50,4.55,1.36
Sundaram Fin,"1,825.00","1,784.00","1,815.90","1,791.75",24.15,1.35
Adani Enterpris,"2,277.00","2,228.35","2,261.85","2,232.20",29.65,1.33
Happiest Minds ,848.35,817.00,825.95,815.30,10.65,1.31
Aarti Drugs,405.00,398.50,402.75,397.60,5.15,1.3
