company_name,high,low,last_price,prev_close,change,percent_gain
ITC,236.45,223.00,235.40,224.95,10.45,4.65
Larsen,"1,884.15","1,827.95","1,879.80","1,825.05",54.75,3
Asian Paints,"3,183.05","3,111.00","3,178.70","3,108.50",70.2,2.26
UPL,744.00,727.55,742.20,728.10,14.1,1.94
Reliance,"2,474.90","2,425.00","2,456.45","2,418.10",38.35,1.59
Eicher Motors,"2,550.10","2,475.00","2,542.95","2,505.55",37.4,1.49
Britannia,"3,634.45","3,564.00","3,623.90","3,575.75",48.15,1.35
M&M,857.40,836.00,851.10,840.75,10.35,1.23
Hero Motocorp,"2,528.90","2,481.40","2,520.95","2,490.65",30.3,1.22
Coal India,153.50,150.65,152.65,150.90,1.75,1.16
Adani Ports,775.80,760.00,769.75,761.40,8.35,1.1
Bajaj Finance,"7,468.10","7,337.00","7,440.30","7,361.50",78.8,1.07
Shree Cements,"26,465.00","25,859.15","26,416.50","26,152.85",263.65,1.01
TATA Cons. Prod,779.05,766.05,777.50,772.15,5.35,0.69
BPCL,401.50,392.30,393.75,391.15,2.6,0.66
Infosys,"1,769.40","1,742.00","1,763.45","1,753.35",10.1,0.58
Dr Reddys Labs,"4,617.95","4,565.35","4,594.25","4,570.70",23.55,0.52
Tech Mahindra,"1,620.00","1,585.00","1,611.20","1,604.80",6.4,0.4
Grasim,"1,730.00","1,702.00","1,722.75","1,716.25",6.5,0.38
Tata Steel,"1,182.00","1,159.00","1,176.85","1,173.00",3.85,0.33
Sun Pharma,766.80,756.15,759.75,757.55,2.2,0.29
Bajaj Auto,"3,350.00","3,306.00","3,341.00","3,332.05",8.95,0.27
Wipro,647.60,637.85,643.20,641.70,1.5,0.23
ICICI Bank,763.00,748.40,755.00,753.40,1.6,0.21
JSW Steel,678.35,661.05,674.10,672.95,1.15,0.17
UltraTechCement,"7,515.20","7,390.00","7,433.85","7,423.95",9.9,0.13
IndusInd Bank,950.50,938.20,946.40,945.30,1.1,0.12
Tata Motors,498.50,489.55,493.95,493.90,0.05,0.01
