company_name,high,low,last_price,prev_close,change,percent_gain
MRPL,69.15,58.50,67.90,57.65,10.25,17.78
Responsive Ind,189.90,161.00,178.00,161.10,16.90,10.49
Max Healthcare,417.75,372.40,408.95,370.90,38.05,10.26
Capri Global,805.00,727.60,791.10,727.60,63.50,8.73
Guj Alkali,966.30,886.90,952.85,879.35,73.50,8.36
Ingersoll Rand,"1,805.90","1,656.30","1,776.10","1,649.30",126.80,7.69
ACC,"2,221.75","2,065.65","2,208.25","2,056.50",151.75,7.38
Shoppers Stop,543.65,472.05,502.70,469.85,32.85,6.99
Phoenix Mills,"1,059.00",992.80,"1,044.45",987.95,56.50,5.72
Minda Corp,268.75,251.00,264.65,251.00,13.65,5.44
GE Power India,169.80,158.80,167.40,158.85,8.55,5.38
Dishman Carboge,187.95,176.20,184.20,175.35,8.85,5.05
Swan Energy,311.90,288.10,302.45,288.25,14.20,4.93
Ambuja Cements,375.80,355.00,371.30,354.25,17.05,4.81
GSFC,179.50,171.50,177.90,169.90,8.00,4.71
KSB Pumps,"1,391.15","1,318.15","1,382.85","1,321.65",61.20,4.63
Adani Total Gas,"2,500.00","2,415.00","2,478.40","2,369.40",109.00,4.6
Biocon,353.80,337.30,352.55,337.95,14.60,4.32
TCI Express,"1,843.95","1,739.90","1,821.25","1,751.35",69.90,3.99
Jamna Auto,115.95,107.90,111.55,107.30,4.25,3.96
Sterling Wilson,376.20,357.75,373.55,359.85,13.70,3.81
BPCL,392.30,376.35,389.95,375.85,14.10,3.75
Tata Motors,441.70,428.25,440.55,424.95,15.60,3.67
Aegis Logistics,237.90,226.35,234.25,226.05,8.20,3.63
NHPC,35.40,34.00,34.90,33.70,1.20,3.56
Adani Trans,"2,750.00","2,650.05","2,687.55","2,598.05",89.50,3.44
Shree Cements,"25,775.00","24,880.05","25,713.85","24,860.90",852.95,3.43
DCM Shriram,"1,196.05","1,123.05","1,163.30","1,124.80",38.50,3.42
UltraTechCement,"6,827.75","6,585.70","6,807.15","6,585.70",221.45,3.36
Eicher Motors,"2,578.50","2,465.40","2,536.80","2,454.85",81.95,3.34
Godrej Consumer,803.70,772.65,800.40,775.05,25.35,3.27
Cummins,"1,117.60","1,053.35","1,102.25","1,067.70",34.55,3.24
Astral Ltd,"2,185.00","2,080.05","2,154.30","2,088.95",65.35,3.13
Tata Coffee,221.90,214.85,220.80,214.15,6.65,3.11
Maruti Suzuki,"7,699.00","7,472.60","7,666.70","7,435.10",231.60,3.11
Vinati Organics,"2,275.00","2,111.10","2,170.65","2,105.50",65.15,3.09
Asian Paints,"3,089.50","2,980.00","3,083.00","2,991.20",91.80,3.07
Tube Investment,"1,750.00","1,683.00","1,728.55","1,677.30",51.25,3.06
Birla Corp,"1,164.00","1,109.15","1,149.55","1,116.15",33.40,2.99
Suven Pharma,582.00,558.05,576.50,559.90,16.60,2.96
Bajaj Consumer ,176.25,169.25,173.30,168.35,4.95,2.94
Reliance,"2,734.00","2,649.10","2,718.45","2,640.80",77.65,2.94
JK Tyre & Ind,129.30,123.05,127.05,123.45,3.60,2.92
TCNS Clothing C,872.80,836.45,863.85,839.45,24.40,2.91
CCL Products,411.45,363.00,390.30,379.40,10.90,2.87
Can Fin Homes,644.95,621.05,637.85,620.25,17.60,2.84
JB Chemicals,"1,688.90","1,580.70","1,656.60","1,611.25",45.35,2.81
Lemon Tree Hote,66.75,64.15,65.95,64.15,1.80,2.81
Apollo Tyres,195.95,189.25,194.40,189.20,5.20,2.75
Sunteck Realty,504.50,476.10,490.95,477.80,13.15,2.75
Ashok Leyland,128.10,124.65,127.85,124.50,3.35,2.69
Minda Ind,940.00,900.00,928.70,904.40,24.30,2.69
Indiabulls Real,101.65,95.90,99.60,97.10,2.50,2.57
Dhanuka Agritec,772.00,750.00,765.30,746.25,19.05,2.55
Gland,"3,300.00","3,201.10","3,282.55","3,201.10",81.45,2.54
UPL,826.90,807.05,825.25,804.90,20.35,2.53
Network 18,103.70,99.50,101.55,99.10,2.45,2.47
HUL,"2,168.65","2,092.70","2,164.95","2,113.05",51.90,2.46
TCS,"3,569.15","3,480.00","3,556.80","3,471.90",84.90,2.45
TATA Cons. Prod,813.45,792.10,810.45,791.35,19.10,2.41
IOC,134.30,130.65,133.40,130.30,3.10,2.38
Gulf Oil Lubric,459.90,444.20,453.10,442.65,10.45,2.36
