company_name,high,low,last_price,prev_close,change,percent_gain
M&M,782.00,761.50,774.95,758.25,16.7,2.2
Axis Bank,757.40,739.75,755.50,740.85,14.65,1.98
Tech Mahindra,"1,306.80","1,266.00","1,287.45","1,264.60",22.85,1.81
Bajaj Finserv,"14,460.00","14,007.60","14,242.90","14,005.65",237.25,1.69
IndusInd Bank,"1,047.00","1,028.05","1,042.80","1,029.50",13.3,1.29
Nestle,"18,235.00","18,020.65","18,202.30","18,020.65",181.65,1.01
Britannia,"3,649.00","3,606.25","3,636.10","3,604.00",32.1,0.89
Asian Paints,"3,015.00","2,973.05","2,992.55","2,966.45",26.1,0.88
Power Grid Corp,177.00,174.05,176.45,175.00,1.45,0.83
Cipla,920.00,897.40,918.65,911.30,7.35,0.81
Infosys,"1,667.45","1,646.40","1,663.30","1,650.20",13.1,0.79
HDFC Bank,"1,507.35","1,476.00","1,503.90","1,492.65",11.25,0.75
ICICI Bank,706.30,694.35,702.85,697.65,5.2,0.75
Dr Reddys Labs,"4,833.80","4,759.30","4,818.50","4,786.30",32.2,0.67
Titan Company,"1,831.60","1,777.75","1,799.15","1,787.75",11.4,0.64
HUL,"2,395.00","2,374.85","2,384.50","2,371.50",13,0.55
Sun Pharma,793.00,782.00,788.80,785.20,3.6,0.46
TCS,"3,337.00","3,310.00","3,322.70","3,309.80",12.9,0.39
Kotak Mahindra,"1,789.60","1,762.10","1,780.90","1,777.20",3.7,0.21
Bajaj Auto,"3,898.90","3,837.05","3,855.15","3,847.85",7.3,0.19
UPL,784.40,770.20,778.10,777.30,0.8,0.1
Hero Motocorp,"2,865.90","2,825.00","2,836.30","2,833.80",2.5,0.09
HCL Tech,"1,066.75","1,043.50","1,050.55","1,049.95",0.6,0.06
