company_name,high,low,last_price,prev_close,change,percent_gain
Kotak Mahindra,"2,155.00","2,022.00","2,143.75","2,015.45",128.3,6.37
Tata Motors,510.40,485.75,508.00,486.90,21.1,4.33
Grasim,"1,754.00","1,690.05","1,745.80","1,692.50",53.3,3.15
BPCL,454.00,443.05,451.05,441.10,9.95,2.26
HDFC,"2,857.40","2,797.85","2,844.10","2,795.10",49,1.75
Divis Labs,"5,219.00","5,052.65","5,193.65","5,116.40",77.25,1.51
ICICI Bank,759.85,737.40,755.50,745.85,9.65,1.29
NTPC,148.55,145.90,147.90,146.25,1.65,1.13
Coal India,183.00,178.90,182.40,180.50,1.9,1.05
IOC,135.50,130.70,131.65,130.55,1.1,0.84
Cipla,917.90,901.60,911.55,905.90,5.65,0.62
SBI,506.50,491.75,502.95,499.90,3.05,0.61
Shree Cements,"27,786.75","27,199.65","27,618.70","27,457.40",161.3,0.59
Eicher Motors,"2,698.00","2,596.40","2,663.35","2,651.20",12.15,0.46
Sun Pharma,829.00,810.05,818.40,814.90,3.5,0.43
Axis Bank,813.50,792.30,807.80,804.80,3,0.37
UPL,723.40,706.30,717.45,715.90,1.55,0.22
HDFC Bank,"1,681.95","1,660.85","1,676.30","1,673.85",2.45,0.15
ONGC,160.30,154.55,155.00,154.90,0.1,0.06
