company_name,high,low,last_price,prev_close,change,percent_gain
Hatsun Agro,"1,200.00","1,022.00","1,165.70","1,022.00",143.70,14.06
Graphite India,534.90,484.00,529.20,486.90,42.30,8.69
AAVAS Financier,"3,194.95","2,858.15","3,113.90","2,874.10",239.80,8.34
Navin Fluorine,"4,327.70","3,923.65","4,256.80","3,934.30",322.50,8.2
Tata Steel,"1,174.45","1,086.40","1,167.35","1,085.55",81.80,7.54
Sun Pharma,895.00,839.85,891.75,834.50,57.25,6.86
Dalmia Bharat,"1,940.00","1,782.10","1,902.70","1,781.80",120.90,6.79
Jindal Steel,413.70,386.00,411.15,386.00,25.15,6.52
Finolex Ind,183.00,169.25,178.20,167.45,10.75,6.42
Gujarat Fluoro,"2,994.00","2,750.00","2,966.15","2,793.30",172.85,6.19
Rain Industries,229.30,213.00,227.85,215.05,12.80,5.95
Shipping Corp,135.85,127.50,129.90,122.60,7.30,5.95
Oberoi Realty,974.00,920.25,968.70,915.80,52.90,5.78
IndusInd Bank,927.00,879.00,922.30,872.10,50.20,5.76
Shoppers Stop,380.00,350.95,372.75,352.90,19.85,5.62
Piramal Enter,"2,537.95","2,410.30","2,524.00","2,391.55",132.45,5.54
Capri Global,585.00,537.15,568.90,540.75,28.15,5.21
Vedanta,339.00,322.00,338.15,321.75,16.40,5.1
Interglobe Avi,"1,962.00","1,864.05","1,950.90","1,856.85",94.05,5.07
Shree Cements,"25,635.00","24,340.05","25,489.65","24,267.10","1,222.55",5.04
IIFL Finance,329.60,308.35,329.60,313.95,15.65,4.98
Sun Pharma Adv,332.15,313.85,327.95,312.45,15.50,4.96
SAIL,104.20,98.15,103.30,98.45,4.85,4.93
IRB Infra,266.90,254.30,266.20,254.20,12.00,4.72
NMDC,146.00,138.70,145.50,138.95,6.55,4.71
HFCL,85.45,79.80,83.05,79.35,3.70,4.66
Hindalco,512.65,487.70,511.00,489.05,21.95,4.49
IDFC,68.30,64.90,67.50,64.70,2.80,4.33
Laurus Labs,527.20,504.65,524.45,502.70,21.75,4.33
Indoco Remedies,429.00,393.40,401.90,385.35,16.55,4.29
Larsen,"1,999.90","1,917.00","1,990.50","1,909.20",81.30,4.26
JK Lakshmi Cem,589.00,564.60,587.05,563.20,23.85,4.23
"NALCO",114.05,108.95,113.45,108.85,4.60,4.23
Shriram Trans,"1,290.00","1,234.55","1,280.25","1,228.40",51.85,4.22
Sheela Foam,"3,445.55","3,265.10","3,401.20","3,263.75",137.45,4.21
Ambuja Cements,382.85,366.50,380.40,365.15,15.25,4.18
eClerx Services,"2,469.00","2,378.80","2,449.95","2,351.85",98.10,4.17
Cyient,980.20,943.10,976.85,937.85,39.00,4.16
UltraTechCement,"7,535.50","7,235.20","7,516.25","7,216.40",299.85,4.16
Schaeffler Ind,"9,358.00","8,965.00","9,321.00","8,958.00",363.00,4.05
JSW Steel,658.85,628.00,654.30,628.95,25.35,4.03
Siemens,"2,433.70","2,320.10","2,418.10","2,325.30",92.80,3.99
AB Capital,122.50,119.10,122.30,117.65,4.65,3.95
