company_name,high,low,last_price,prev_close,change,percent_gain
Eicher Motors,"2,696.25","2,551.00","2,661.60","2,521.85",139.75,5.54
M&M,875.00,853.00,872.85,849.00,23.85,2.81
ITC,227.30,224.00,226.55,222.45,4.1,1.84
Bajaj Auto,"3,764.90","3,718.50","3,759.35","3,698.40",60.95,1.65
IOC,135.00,133.55,134.65,132.55,2.1,1.58
Hero Motocorp,"2,685.00","2,650.00","2,677.50","2,641.45",36.05,1.36
Divis Labs,"5,225.00","5,170.10","5,208.05","5,140.15",67.9,1.32
BPCL,420.25,418.10,419.75,414.90,4.85,1.17
Larsen,"1,920.85","1,900.00","1,908.95","1,889.50",19.45,1.03
Tata Motors,493.55,488.00,489.70,484.90,4.8,0.99
IndusInd Bank,"1,195.00","1,185.00","1,189.10","1,177.95",11.15,0.95
Kotak Mahindra,"2,062.00","2,039.00","2,057.00","2,037.55",19.45,0.95
Sun Pharma,797.00,788.50,795.45,787.95,7.5,0.95
Nestle,"18,949.00","18,811.90","18,889.25","18,737.15",152.1,0.81
HDFC Bank,"1,597.85","1,590.10","1,593.95","1,581.45",12.5,0.79
Britannia,"3,666.50","3,639.35","3,652.60","3,629.85",22.75,0.63
Adani Ports,716.45,713.00,713.70,709.20,4.5,0.63
Reliance,"2,504.90","2,490.00","2,498.85","2,483.60",15.25,0.61
Power Grid Corp,185.85,184.25,185.05,183.95,1.1,0.6
HDFC Life,699.90,695.00,696.40,692.30,4.1,0.59
HCL Tech,"1,187.15","1,178.00","1,183.10","1,176.35",6.75,0.57
Titan Company,"2,444.80","2,422.00","2,431.75","2,417.95",13.8,0.57
Coal India,171.40,169.75,170.70,169.75,0.95,0.56
SBI,535.90,528.05,530.45,527.65,2.8,0.53
Tech Mahindra,"1,515.00","1,501.00","1,505.85","1,498.55",7.3,0.49
Bajaj Finserv,"17,750.00","17,500.00","17,594.00","17,509.45",84.55,0.48
HUL,"2,430.00","2,420.00","2,422.85","2,411.35",11.5,0.48
TCS,"3,513.25","3,505.00","3,508.65","3,492.25",16.4,0.47
Infosys,"1,717.00","1,705.00","1,708.70","1,702.50",6.2,0.36
Grasim,"1,800.00","1,785.55","1,791.60","1,785.55",6.05,0.34
Axis Bank,757.05,751.40,752.95,750.60,2.35,0.31
Bharti Airtel,704.80,699.20,701.10,699.10,2,0.29
NTPC,138.30,136.95,137.15,136.75,0.4,0.29
SBI Life Insura,"1,189.95","1,172.55","1,181.75","1,178.80",2.95,0.25
Shree Cements,"29,219.70","28,980.55","29,047.20","28,980.55",66.65,0.23
Wipro,657.65,647.40,653.70,652.50,1.2,0.18
Maruti Suzuki,"7,819.95","7,735.50","7,747.40","7,734.25",13.15,0.17
HDFC,"2,909.00","2,895.05","2,899.70","2,895.90",3.8,0.13
Bajaj Finance,"7,569.00","7,515.00","7,525.10","7,516.25",8.85,0.12
UPL,745.00,731.10,737.70,737.05,0.65,0.09
TATA Cons. Prod,834.60,826.00,827.40,826.90,0.5,0.06
ONGC,152.85,151.25,152.05,152.00,0.05,0.03
