company_name,high,low,last_price,prev_close,change,percent_gain
Polycab,"2,697.85","2,483.00","2,685.15","2,480.80",204.35,8.24
TCNS Clothing C,834.00,769.25,815.45,758.25,57.2,7.54
Jindal Stainles,212.70,192.70,206.15,191.90,14.25,7.43
Tata Steel,"1,225.50","1,152.15","1,221.15","1,147.20",73.95,6.45
Jindal Steel,414.50,391.15,413.20,390.40,22.8,5.84
Varroc Engineer,456.00,415.40,445.45,421.40,24.05,5.71
NESCO,621.00,577.10,609.25,577.85,31.4,5.43
KEC Intl,526.00,485.55,519.95,494.70,25.25,5.1
Rain Industries,254.85,240.20,253.40,241.10,12.3,5.1
FDC,322.90,299.80,314.15,299.15,15,5.01
Tanla Platforms,"1,967.60","1,850.00","1,967.60","1,873.95",93.65,5
Trident,61.75,61.75,61.75,58.85,2.9,4.93
Uflex,540.00,511.20,536.45,511.25,25.2,4.93
Balrampur Chini,448.75,421.50,444.65,423.80,20.85,4.92
Sterling Wilson,394.30,373.00,391.90,374.00,17.9,4.79
Adani Trans,"2,024.65","1,906.00","2,019.70","1,928.25",91.45,4.74
Jindal (Hisar),392.50,367.30,386.40,369.05,17.35,4.7
Tata Elxsi,"6,450.00","6,137.00","6,401.75","6,114.10",287.65,4.7
JSW Steel,691.55,657.25,687.85,657.05,30.8,4.69
Dishman Carboge,221.90,208.05,220.10,210.30,9.8,4.66
CDSL,"1,624.75","1,540.05","1,608.60","1,537.55",71.05,4.62
IRB Infra,252.50,238.80,251.60,240.50,11.1,4.62
Karur Vysya,51.75,48.10,50.20,48.00,2.2,4.58
GNFC,487.75,461.55,485.95,465.20,20.75,4.46
Prestige Estate,495.00,467.00,491.40,471.15,20.25,4.3
IDBI Bank,53.25,50.45,52.40,50.40,2,3.97
SOLARA ACTIVE P,"1,105.00","1,055.00","1,092.95","1,052.40",40.55,3.85
Bandhan Bank,296.80,282.00,294.55,283.65,10.9,3.84
Greaves Cotton,233.90,221.70,229.00,220.70,8.3,3.76
Ingersoll Rand,"1,346.70","1,267.40","1,339.50","1,291.65",47.85,3.7
Ujjivan Financi,147.20,141.30,146.00,140.95,5.05,3.58
Nilkamal,"2,660.00","2,516.05","2,636.70","2,547.40",89.3,3.51
Sun Pharma,871.00,834.25,865.50,836.20,29.3,3.5
Atul,"10,597.95","9,850.00","10,338.65","9,997.85",340.8,3.41
Himadri Special,53.60,50.50,53.25,51.50,1.75,3.4
Coal India,166.45,159.00,164.75,159.35,5.4,3.39
NMDC,146.45,141.00,146.05,141.30,4.75,3.36
Trent,"1,187.70","1,130.00","1,182.90","1,145.25",37.65,3.29
Motilal Oswal,979.80,926.65,958.70,928.35,30.35,3.27
Hitachi Energy,"2,675.00","2,559.95","2,643.15","2,560.25",82.9,3.24
Tata Power,246.70,236.50,245.30,237.75,7.55,3.18
TV18 Broadcast,48.70,45.85,47.35,45.90,1.45,3.16
Sequent Scienti,194.80,182.60,189.85,184.05,5.8,3.15
BSE Limited,"2,093.10","1,932.50","2,006.60","1,946.15",60.45,3.11
Angel One,"1,295.65","1,243.10","1,287.80","1,249.85",37.95,3.04
United Spirits,950.60,910.20,942.35,914.70,27.65,3.02
Suven Pharma,552.00,528.65,549.40,533.40,16,3
SAIL,108.50,105.35,108.05,104.95,3.1,2.95
Phoenix Mills,"1,047.95",998.15,"1,038.55","1,009.60",28.95,2.87
City Union Bank,150.55,144.25,149.70,145.65,4.05,2.78
Avanti Feeds,624.75,595.50,622.40,605.60,16.8,2.77
MphasiS,"3,314.45","3,221.05","3,305.90","3,217.45",88.45,2.75
Gujarat Fluoro,"2,799.00","2,655.90","2,788.60","2,714.95",73.65,2.71
Interglobe Avi,"2,160.90","2,091.10","2,144.90","2,089.00",55.9,2.68
CAMS,"2,958.00","2,852.15","2,925.20","2,849.00",76.2,2.67
Equitas Holding,122.90,119.00,121.85,118.70,3.15,2.65
Ashoka Buildcon,106.80,101.40,104.55,101.95,2.6,2.55
Gujarat Pipavav,101.20,98.70,100.70,98.20,2.5,2.55
Aditya Birla F,309.40,302.00,308.45,301.05,7.4,2.46
Welspun India,154.80,150.25,153.85,150.20,3.65,2.43
IEX,272.00,259.75,265.95,259.75,6.2,2.39
Mindtree,"4,760.00","4,581.00","4,744.10","4,635.95",108.15,2.33
Granules India,347.50,332.50,342.40,334.65,7.75,2.32
eClerx Services,"2,970.00","2,815.00","2,912.25","2,846.95",65.3,2.29
Network 18,91.50,88.30,90.10,88.10,2,2.27
UPL,844.90,823.10,841.00,822.40,18.6,2.26
Larsen,"2,029.00","1,975.55","2,018.40","1,974.20",44.2,2.24
AstraZeneca,"3,157.90","3,017.95","3,089.25","3,023.60",65.65,2.17
Divis Labs,"4,619.15","4,466.00","4,590.05","4,492.90",97.15,2.16
"NALCO",114.80,111.85,113.70,111.30,2.4,2.16
Federal Bank,101.90,97.75,100.60,98.50,2.1,2.13
Redington,169.30,162.90,167.70,164.20,3.5,2.13
Vedanta,344.00,333.85,339.70,332.65,7.05,2.12
Tata Chemicals,"1,019.35",985.65,"1,014.05",993.00,21.05,2.12
GSFC,132.00,126.90,130.75,128.05,2.7,2.11
Container Corp,671.00,651.00,669.85,656.60,13.25,2.02
Blue Star,"1,030.00",999.10,"1,025.90","1,005.80",20.1,2
PNB Housing Fin,523.45,498.50,508.50,498.55,9.95,2
Graphite India,569.00,548.00,555.35,544.50,10.85,1.99
Cipla,929.15,908.70,924.05,906.20,17.85,1.97
KRBL,262.80,252.70,259.00,254.10,4.9,1.93
Hindalco,509.00,499.15,507.50,497.95,9.55,1.92
Welspun Corp,189.00,180.40,188.35,184.80,3.55,1.92
Rashtriya Chem,83.90,80.65,82.80,81.25,1.55,1.91
MCX India,"1,627.00","1,583.15","1,611.75","1,581.85",29.9,1.89
NOCIL,261.90,251.60,257.95,253.20,4.75,1.88
TTK Prestige,990.00,974.75,986.80,968.60,18.2,1.88
Coromandel Int,792.70,775.00,788.25,773.95,14.3,1.85
Yes Bank,14.20,13.60,14.00,13.75,0.25,1.82
Amara Raja Batt,645.10,630.05,642.80,631.35,11.45,1.81
Westlife Dev,539.90,515.05,536.85,527.35,9.5,1.8
Route,"1,918.95","1,864.95","1,910.55","1,877.10",33.45,1.78
Sun Pharma Adv,328.40,314.05,317.75,312.20,5.55,1.78
V-Guard Ind,228.75,224.05,227.45,223.50,3.95,1.77
Jindal Saw,106.40,102.75,104.30,102.50,1.8,1.76
M&M,909.50,868.00,896.00,880.55,15.45,1.75
IOC,121.50,118.85,121.15,119.15,2,1.68
Wockhardt,433.30,420.35,428.25,421.25,7,1.66
Union Bank,46.50,45.20,46.20,45.45,0.75,1.65
Hind Copper,140.50,134.50,136.10,133.90,2.2,1.64
Bajaj Finserv,"18,274.90","17,900.00","18,225.00","17,935.30",289.7,1.62
Solar Ind,"2,319.65","2,240.05","2,261.50","2,226.00",35.5,1.59
IDFC,64.60,62.25,64.35,63.35,1,1.58
Brigade Ent,485.05,467.65,477.60,470.25,7.35,1.56
APL Apollo,937.75,916.85,925.20,911.00,14.2,1.56
TCI Express,"2,228.00","2,159.80","2,225.15","2,191.70",33.45,1.53
IFB Industries,"1,195.00","1,156.20","1,176.85","1,159.20",17.65,1.52
BPCL,397.55,387.25,394.50,388.70,5.8,1.49
Power Grid Corp,211.50,206.55,208.00,204.95,3.05,1.49
Biocon,374.20,358.60,370.25,364.85,5.4,1.48
Birla Corp,"1,533.55","1,501.05","1,524.10","1,503.10",21,1.4
Ipca Labs,"1,067.00","1,031.25","1,059.95","1,045.30",14.65,1.4
Adani Total Gas,"1,833.00","1,775.00","1,821.25","1,796.70",24.55,1.37
Tata Inv Corp,"1,484.00","1,452.20","1,469.65","1,450.00",19.65,1.36
Lakshmi Machine,"9,751.80","9,536.25","9,690.65","9,561.15",129.5,1.35
Vardhman Text,"2,639.00","2,581.10","2,629.10","2,594.60",34.5,1.33
Sun TV Network,521.70,511.90,520.15,513.30,6.85,1.33
Britannia,"3,759.95","3,691.30","3,749.05","3,700.20",48.85,1.32
Kalpataru Power,386.45,378.55,383.70,378.85,4.85,1.28
Adani Enterpris,"1,863.00","1,808.00","1,853.35","1,830.10",23.25,1.27
Bank of Baroda,94.65,92.20,93.90,92.75,1.15,1.24
Chola Fin Hold,654.90,638.00,650.95,643.00,7.95,1.24
Dr Lal PathLab,"3,769.95","3,673.80","3,718.00","3,672.80",45.2,1.23
Power Finance,128.20,125.60,127.35,125.80,1.55,1.23
IOL Chemicals,468.50,458.50,463.05,457.60,5.45,1.19
Canara Bank,227.15,220.70,225.35,222.75,2.6,1.17
Colgate,"1,468.90","1,437.00","1,466.35","1,449.35",17,1.17
DCM Shriram,"1,027.00",998.00,"1,015.05","1,003.30",11.75,1.17
SRF,"2,669.80","2,610.50","2,656.80","2,626.10",30.7,1.17
Glenmark,528.40,515.50,521.30,515.35,5.95,1.15
Syngene Intl,643.90,626.60,633.40,626.20,7.2,1.15
IGL,464.50,458.55,463.55,458.35,5.2,1.13
Adani Ports,776.00,760.00,772.20,763.55,8.65,1.13
M&M Financial,168.50,165.10,166.95,165.10,1.85,1.12
Pfizer,"4,935.00","4,854.70","4,926.60","4,871.90",54.7,1.12
ICICI Securitie,837.25,790.05,800.00,791.25,8.75,1.11
Kaveri Seed,550.60,534.00,541.15,535.20,5.95,1.11
Thermax,"2,030.00","1,972.00","2,020.65","1,998.60",22.05,1.1
TML-D,263.00,251.80,258.10,255.30,2.8,1.1
Indian Hotels,211.35,206.40,210.50,208.25,2.25,1.08
Jyothy Labs,143.00,140.50,141.85,140.35,1.5,1.07
Honeywell Autom,"44,200.00","43,417.10","44,106.20","43,637.45",468.75,1.07
Infosys,"1,912.50","1,866.35","1,896.80","1,877.45",19.35,1.03
Timken,"2,089.05","2,048.40","2,082.45","2,061.65",20.8,1.01
Bharat Forge,771.20,756.20,768.00,760.50,7.5,0.99
TCS,"3,923.00","3,857.00","3,897.90","3,859.90",38,0.98
Gland,"3,775.10","3,715.05","3,749.80","3,714.30",35.5,0.96
Torrent Power,581.85,567.95,578.40,572.90,5.5,0.96
GAIL,145.35,142.75,144.95,143.60,1.35,0.94
CG Consumer,450.75,442.80,448.65,444.50,4.15,0.93
HEG,"1,945.75","1,880.00","1,901.50","1,883.95",17.55,0.93
Tata Motors,513.80,494.80,511.95,507.25,4.7,0.93
Torrent Pharma,"3,218.00","3,144.15","3,189.20","3,159.90",29.3,0.93
Lemon Tree Hote,50.65,49.55,49.95,49.50,0.45,0.91
Supreme Petro,737.85,714.10,732.55,726.10,6.45,0.89
AIA Engineering,"1,886.00","1,838.00","1,869.70","1,853.30",16.4,0.88
Cadila Health,451.55,443.70,447.25,443.40,3.85,0.87
Polyplex Corp,"1,879.95","1,842.00","1,864.40","1,848.40",16,0.87
Adani Green Ene,"1,684.40","1,588.00","1,661.80","1,647.55",14.25,0.86
AU Small Financ,"1,319.70","1,292.05","1,308.40","1,297.30",11.1,0.86
TVS Motor,663.05,643.00,660.45,654.80,5.65,0.86
Deepak Nitrite,"2,667.80","2,610.60","2,656.85","2,634.40",22.45,0.85
Indoco Remedies,436.95,425.00,430.00,426.45,3.55,0.83
MAS Financial S,621.00,593.15,599.50,594.60,4.9,0.82
NTPC,136.65,133.50,134.95,133.85,1.1,0.82
Carborundum,"1,007.70",980.25,997.00,988.95,8.05,0.81
HPCL,323.45,318.15,321.75,319.15,2.6,0.81
IRCTC,874.00,853.05,868.15,861.25,6.9,0.8
Cera Sanitary,"5,072.00","4,880.30","4,906.10","4,867.05",39.05,0.8
Ceat,"1,161.00","1,134.00","1,139.65","1,130.70",8.95,0.79
MRF,"76,300.00","75,030.20","75,977.05","75,383.75",593.3,0.79
Raymond,645.00,630.00,643.40,638.40,5,0.78
Advanced Enzyme,336.25,325.75,327.35,324.85,2.5,0.77
Alkyl Amines,"3,797.60","3,732.60","3,758.75","3,730.30",28.45,0.76
Balkrishna Ind,"2,475.35","2,427.60","2,469.30","2,450.70",18.6,0.76
IWML,"1,604.95","1,552.00","1,586.20","1,574.20",12,0.76
Minda Corp,195.80,189.80,191.90,190.45,1.45,0.76
SBI Life Insura,"1,261.00","1,246.00","1,258.70","1,249.40",9.3,0.74
Persistent,"4,542.70","4,426.05","4,518.35","4,485.50",32.85,0.73
IOB,21.40,20.70,21.10,20.95,0.15,0.72
Strides Pharma ,466.50,450.70,456.50,453.25,3.25,0.72
Caplin Labs,846.85,830.10,841.60,835.65,5.95,0.71
CreditAccess Gr,571.65,560.25,569.10,565.15,3.95,0.7
Dr Reddys Labs,"4,759.60","4,684.60","4,725.95","4,693.40",32.55,0.69
HDFC,"2,762.00","2,726.10","2,756.00","2,737.50",18.5,0.68
JK Paper,212.50,209.00,210.45,209.05,1.4,0.67
Prism Johnson,155.00,150.05,152.40,151.40,1,0.66
REC,141.50,138.70,140.05,139.15,0.9,0.65
Lupin,971.45,952.60,958.95,952.85,6.1,0.64
NHPC,32.10,31.25,31.70,31.50,0.2,0.63
Tasty Bite,"14,100.00","13,869.75","14,051.50","13,964.05",87.45,0.63
Bajaj Holdings,"5,370.00","5,296.25","5,353.00","5,320.05",32.95,0.62
NFL,57.35,56.05,56.75,56.40,0.35,0.62
Prince Pipes,713.20,678.70,700.40,696.05,4.35,0.62
IDFC First Bank,49.95,48.90,49.80,49.50,0.3,0.61
Valiant Organic,"1,299.90","1,258.95","1,287.50","1,279.70",7.8,0.61
Eicher Motors,"2,838.00","2,794.50","2,832.70","2,815.90",16.8,0.6
L&T Technology,"5,715.40","5,584.55","5,658.85","5,625.10",33.75,0.6
NLC India,67.80,65.60,66.70,66.30,0.4,0.6
Oil India,224.95,221.00,221.90,220.60,1.3,0.59
Apollo Tyres,236.40,232.05,234.95,233.65,1.3,0.56
BHEL,63.65,61.60,62.70,62.35,0.35,0.56
Kansai Nerolac,624.00,607.00,616.75,613.30,3.45,0.56
MMTC Ltd,45.55,44.40,44.85,44.60,0.25,0.56
Reliance,"2,541.00","2,508.40","2,535.30","2,521.10",14.2,0.56
Affle India,"1,460.65","1,395.00","1,436.50","1,428.70",7.8,0.55
Mahanagar Gas,888.90,874.95,885.40,880.60,4.8,0.55
Hindustan Aeron,"1,328.00","1,300.80","1,319.75","1,312.60",7.15,0.54
ITC,225.80,222.75,223.95,222.75,1.2,0.54
Rossari,"1,274.90","1,260.20","1,265.15","1,258.50",6.65,0.53
Aster DM Health,183.70,181.75,183.25,182.30,0.95,0.52
JB Chemicals,"1,725.70","1,703.35","1,715.85","1,707.00",8.85,0.52
Shree Cements,"26,950.00","26,360.00","26,855.30","26,715.50",139.8,0.52
Procter&Gamble,"5,219.75","5,110.00","5,192.25","5,166.05",26.2,0.51
Kajaria Ceramic,"1,359.90","1,313.50","1,358.95","1,352.20",6.75,0.5
PNB,40.65,39.75,40.20,40.00,0.2,0.5
Siemens,"2,375.95","2,333.30","2,360.10","2,349.05",11.05,0.47
Guj Alkali,739.00,712.35,724.55,721.25,3.3,0.46
Laurus Labs,528.80,518.30,522.90,520.50,2.4,0.46
Max Healthcare,413.65,404.00,404.90,403.10,1.8,0.45
Bajaj Finance,"7,849.55","7,774.00","7,808.35","7,774.50",33.85,0.44
United Brewerie,"1,670.40","1,625.00","1,653.90","1,646.70",7.2,0.44
CCL Products,432.00,422.20,423.95,422.15,1.8,0.43
Natco Pharma,926.00,915.00,921.35,917.45,3.9,0.43
ICICI Prudentia,598.00,586.50,590.75,588.25,2.5,0.42
Shriram City,"1,824.85","1,788.05","1,804.00","1,796.65",7.35,0.41
SpiceJet,65.15,63.45,63.95,63.70,0.25,0.39
Suprajit Eng,444.45,435.05,440.90,439.20,1.7,0.39
