company_name,high,low,last_price,prev_close,change,percent_gain
Dilip Buildcon,392.65,335.10,386.85,346.70,40.15,11.58
Tata Elxsi,"7,170.00","6,381.40","6,977.25","6,376.30",600.95,9.42
DCM Shriram,"1,174.00","1,066.00","1,094.75","1,012.35",82.4,8.14
Himadri Special,60.60,54.15,59.15,55.00,4.15,7.55
Elgi Equipments,382.70,345.65,373.85,351.05,22.8,6.49
Sobha,"1,044.95",915.65,"1,022.25",962.40,59.85,6.22
TV18 Broadcast,55.15,50.00,52.00,49.15,2.85,5.8
Lakshmi Machine,"11,027.00","10,280.95","10,950.90","10,384.85",566.05,5.45
Biocon,369.50,353.30,367.35,348.70,18.65,5.35
BSE Limited,"2,145.00","1,996.00","2,124.90","2,020.35",104.55,5.17
Hitachi Energy,"2,800.00","2,592.40","2,790.65","2,656.35",134.3,5.06
Guj Alkali,718.60,674.05,711.20,679.80,31.4,4.62
Bank of Mah,21.70,20.30,21.55,20.60,0.95,4.61
Sunteck Realty,579.75,540.10,572.70,549.85,22.85,4.16
NLC India,72.95,67.05,71.10,68.35,2.75,4.02
Delta Corp,295.00,278.60,293.75,282.50,11.25,3.98
Tata Power,249.70,236.05,248.50,239.10,9.4,3.93
ONGC,171.00,164.90,170.25,163.85,6.4,3.91
Bank of Baroda,96.35,91.50,95.85,92.25,3.6,3.9
Responsive Ind,192.90,184.75,191.65,184.65,7,3.79
Chambal Fert,484.75,460.70,482.85,465.70,17.15,3.68
Asahi India,585.00,556.90,583.75,563.40,20.35,3.61
IWML,"1,610.00","1,534.00","1,595.45","1,540.40",55.05,3.57
Bombay Burmah,"1,167.00","1,088.80","1,137.30","1,098.40",38.9,3.54
GAIL,148.50,142.40,147.95,142.90,5.05,3.53
INDUS TOWERS,271.85,262.00,270.70,261.65,9.05,3.46
IDFC,65.00,62.00,64.75,62.60,2.15,3.43
Jindal (Hisar),400.00,378.95,396.35,383.50,12.85,3.35
Jindal Stainles,211.45,202.00,210.40,203.60,6.8,3.34
Raymond,795.00,738.00,758.95,734.40,24.55,3.34
JSW Energy,318.85,292.55,313.80,303.70,10.1,3.33
Amber Enterpris,"3,705.00","3,485.30","3,662.65","3,545.80",116.85,3.3
Sequent Scienti,182.70,171.55,180.85,175.10,5.75,3.28
KEI Industries,"1,226.60","1,165.00","1,210.85","1,173.80",37.05,3.16
Hindustan Aeron,"1,442.00","1,371.25","1,432.20","1,389.55",42.65,3.07
Gujarat Gas,699.35,672.80,696.75,676.05,20.7,3.06
Guj Amb Exports,199.90,191.25,195.95,190.15,5.8,3.05
INOX Leisure,394.05,374.00,391.55,380.10,11.45,3.01
Rallis India,298.50,284.20,295.25,286.85,8.4,2.93
Garden Reach Sh,250.00,238.15,248.60,241.65,6.95,2.88
GNFC,492.00,472.00,488.95,475.40,13.55,2.85
Bandhan Bank,306.90,287.35,303.60,295.25,8.35,2.83
IEX,262.00,251.00,260.05,253.10,6.95,2.75
SIS,489.70,458.00,483.05,470.45,12.6,2.68
Bajaj Electric,"1,245.90","1,191.15","1,238.85","1,206.95",31.9,2.64
Angel One,"1,426.00","1,375.10","1,419.55","1,383.90",35.65,2.58
Tata Comm,"1,540.00","1,410.00","1,523.60","1,485.45",38.15,2.57
Bata India,"2,042.30","1,963.65","2,030.90","1,981.00",49.9,2.52
IDFC First Bank,49.15,47.10,48.95,47.75,1.2,2.51
Ipca Labs,"1,082.60","1,030.00","1,075.15","1,048.85",26.3,2.51
MMTC Ltd,48.85,46.45,48.00,46.85,1.15,2.45
JK Paper,230.00,222.15,227.25,221.90,5.35,2.41
Siemens,"2,388.00","2,308.55","2,380.35","2,324.70",55.65,2.39
Canara Bank,229.90,220.85,228.40,223.10,5.3,2.38
PNB,40.15,38.75,40.00,39.10,0.9,2.3
Sterling Wilson,407.15,389.00,404.20,395.30,8.9,2.25
