company_name,high,low,last_price,prev_close,change,percent_gain
UltraTechCement,"7,690.00","7,343.00","7,636.05","7,446.65",189.4,2.54
Dr Reddys Labs,"4,917.85","4,526.05","4,659.20","4,569.95",89.25,1.95
Shree Cements,"29,000.00","27,705.00","28,635.25","28,193.05",442.2,1.57
Maruti Suzuki,"7,550.00","7,294.85","7,482.40","7,369.70",112.7,1.53
Cipla,917.00,885.25,905.05,891.75,13.3,1.49
UPL,746.00,716.55,740.20,729.90,10.3,1.41
Tata Steel,"1,333.70","1,290.00","1,315.95","1,299.60",16.35,1.26
Grasim,"1,742.50","1,675.45","1,721.10","1,702.40",18.7,1.1
Adani Ports,709.60,687.00,693.00,688.10,4.9,0.71
Divis Labs,"5,248.35","5,085.30","5,150.15","5,121.15",29,0.57
Tata Motors,491.60,467.70,483.70,481.05,2.65,0.55
ICICI Bank,808.75,783.90,802.05,798.70,3.35,0.42
Titan Company,"2,404.00","2,346.55","2,383.55","2,375.15",8.4,0.35
JSW Steel,684.80,663.00,669.15,667.45,1.7,0.25
Bajaj Auto,"3,754.85","3,665.00","3,707.25","3,700.70",6.55,0.18
SBI,512.65,488.40,502.15,501.35,0.8,0.16
HUL,"2,402.00","2,373.00","2,393.15","2,389.65",3.5,0.15
M&M,901.50,862.00,884.25,883.85,0.4,0.05
Nestle,"19,200.00","18,758.15","19,000.15","18,991.40",8.75,0.05
