company_name,high,low,last_price,prev_close,change,percent_gain
Sheela Foam,"3,959.50","3,268.05","3,765.45","3,299.60",465.85,14.12
Sequent Scienti,184.90,164.30,184.05,163.10,20.95,12.84
Venkys,"2,892.80","2,616.40","2,858.25","2,609.20",249.05,9.55
Vodafone Idea,13.50,12.00,12.80,11.80,1.00,8.47
Guj Alkali,729.45,666.00,721.25,665.20,56.05,8.43
Mahindra Holida,209.70,189.00,203.10,187.85,15.25,8.12
Graphite India,549.90,510.00,544.50,505.30,39.20,7.76
Bharat Rasayan,"12,994.95","12,012.05","12,900.85","11,982.50",918.35,7.66
Varroc Engineer,446.95,397.00,421.40,395.15,26.25,6.64
Chambal Fert,455.40,426.00,453.60,425.90,27.70,6.5
Blue Dart,"7,490.00","7,027.30","7,411.05","7,011.60",399.45,5.7
Indian Hotels,209.20,197.95,208.25,197.05,11.20,5.68
M&M Financial,165.70,157.00,165.10,156.30,8.80,5.63
Indiamart Inter,"6,907.00","6,508.00","6,850.25","6,504.10",346.15,5.32
Tata Comm,"1,587.00","1,473.40","1,557.70","1,479.30",78.40,5.3
Suven Pharma,549.00,496.10,533.40,507.15,26.25,5.18
Chalet Hotels,245.90,230.20,243.60,231.75,11.85,5.11
Adani Green Ene,"1,667.00","1,567.00","1,647.55","1,567.95",79.60,5.08
HEG,"1,908.00","1,809.00","1,883.95","1,793.95",90.00,5.02
Trident,58.85,57.20,58.85,56.05,2.80,5
PVR,"1,568.15","1,480.00","1,555.75","1,482.80",72.95,4.92
Sharda Crop,376.85,351.00,366.20,349.30,16.90,4.84
RBL Bank,150.45,143.15,149.80,143.00,6.80,4.76
Suzlon Energy,12.25,11.35,12.25,11.70,0.55,4.7
M&M,884.20,842.50,880.55,841.40,39.15,4.65
Varun Beverages,919.70,885.25,909.35,869.45,39.90,4.59
Oberoi Realty,977.75,935.45,972.95,932.65,40.30,4.32
Mah Seamless,594.85,548.60,569.55,547.35,22.20,4.06
Sudarshan Chem,609.90,580.35,605.75,582.15,23.60,4.05
Tube Investment,"1,859.30","1,748.40","1,832.50","1,762.65",69.85,3.96
Birla Corp,"1,538.00","1,450.85","1,503.10","1,445.95",57.15,3.95
Bharti Airtel,732.70,704.20,730.20,703.45,26.75,3.8
United Spirits,916.05,881.25,914.70,881.40,33.30,3.78
SRF,"2,635.75","2,507.60","2,626.10","2,532.85",93.25,3.68
Hitachi Energy,"2,605.00","2,483.65","2,560.25","2,470.65",89.60,3.63
Oil India,222.50,215.60,220.60,213.00,7.60,3.57
NMDC,142.25,138.05,141.30,136.45,4.85,3.55
GNFC,468.20,450.00,465.20,449.40,15.80,3.52
Shipping Corp,140.80,135.85,139.70,135.05,4.65,3.44
INOX Leisure,386.00,371.35,382.75,370.40,12.35,3.33
Chola Invest.,602.00,579.25,598.45,579.25,19.20,3.31
Garden Reach Sh,259.55,248.00,256.05,247.95,8.10,3.27
Adani Trans,"1,958.00","1,822.50","1,928.25","1,867.45",60.80,3.26
Bata India,"1,987.65","1,925.45","1,983.60","1,921.40",62.20,3.24
Lemon Tree Hote,50.80,48.30,49.50,47.95,1.55,3.23
Atul,"10,200.00","9,614.65","9,997.85","9,686.50",311.35,3.21
Delta Corp,299.00,287.05,291.75,282.85,8.90,3.15
Max Healthcare,405.85,392.65,403.10,390.80,12.30,3.15
Welspun Corp,186.00,179.25,184.80,179.15,5.65,3.15
EIH,138.00,131.10,135.10,131.00,4.10,3.13
INDUS TOWERS,277.90,268.05,275.80,267.55,8.25,3.08
Tanla Platforms,"1,897.00","1,830.05","1,873.95","1,818.35",55.60,3.06
Mahindra Logist,725.00,696.95,717.60,696.95,20.65,2.96
Tata Elxsi,"6,167.00","5,950.00","6,114.10","5,938.75",175.35,2.95
Jubilant Food,"3,925.00","3,814.00","3,917.20","3,806.60",110.60,2.91
Rajesh Exports,865.95,830.40,856.95,832.75,24.20,2.91
Affle India,"1,459.00","1,369.00","1,428.70","1,388.40",40.30,2.9
Hind Copper,134.95,129.80,133.90,130.20,3.70,2.84
Guj State Petro,332.40,317.30,326.20,317.30,8.90,2.8
PNB Housing Fin,504.40,485.65,498.55,485.00,13.55,2.79
Sundaram Fin,"2,459.00","2,350.10","2,434.25","2,368.50",65.75,2.78
Ashok Leyland,139.30,134.50,138.90,135.15,3.75,2.77
Jindal (Hisar),370.50,357.95,369.05,359.10,9.95,2.77
Piramal Enter,"2,646.00","2,571.00","2,639.35","2,569.45",69.90,2.72
Blue Star,"1,012.60",973.00,"1,005.80",979.30,26.50,2.71
Reliance,"2,524.95","2,465.00","2,521.10","2,455.55",65.55,2.67
