company_name,high,low,last_price,prev_close,change,percent_gain
Bharti Airtel,625.00,590.10,620.45,595.15,25.3,4.25
Axis Bank,789.50,754.00,784.05,752.40,31.65,4.21
Tata Steel,"1,445.00","1,398.00","1,440.60","1,384.15",56.45,4.08
Divis Labs,"5,133.95","4,930.00","5,104.25","4,910.70",193.55,3.94
Coal India,143.95,138.60,143.60,138.55,5.05,3.64
Titan Company,"1,886.95","1,831.80","1,878.45","1,822.55",55.9,3.07
ONGC,120.40,116.75,120.15,116.65,3.5,3
Bajaj Finance,"7,197.00","6,980.00","7,165.50","6,966.60",198.9,2.86
Maruti Suzuki,"6,810.00","6,653.85","6,796.90","6,624.85",172.05,2.6
SBI,423.30,413.50,422.70,412.45,10.25,2.49
Asian Paints,"3,114.25","3,048.05","3,108.75","3,036.80",71.95,2.37
Hindalco,452.50,440.65,448.05,437.90,10.15,2.32
Bajaj Finserv,"16,595.00","16,260.00","16,560.40","16,195.60",364.8,2.25
Tata Motors,293.50,289.90,291.95,285.75,6.2,2.17
M&M,794.15,783.00,791.55,775.15,16.4,2.12
Sun Pharma,794.95,768.15,787.20,771.80,15.4,2
ICICI Bank,715.00,700.90,713.65,699.75,13.9,1.99
Hero Motocorp,"2,729.00","2,680.00","2,726.25","2,674.05",52.2,1.95
Reliance,"2,275.85","2,236.80","2,270.25","2,227.40",42.85,1.92
UltraTechCement,"7,743.60","7,571.00","7,703.80","7,565.60",138.2,1.83
Dr Reddys Labs,"4,700.00","4,578.05","4,677.85","4,600.55",77.3,1.68
UPL,744.55,730.00,740.45,729.25,11.2,1.54
IndusInd Bank,"1,012.00",991.30,"1,005.10",990.20,14.9,1.5
TATA Cons. Prod,862.75,850.00,860.50,847.95,12.55,1.48
HDFC,"2,764.90","2,723.10","2,755.70","2,718.20",37.5,1.38
NTPC,115.50,113.25,114.95,113.40,1.55,1.37
JSW Steel,694.00,683.05,686.55,677.50,9.05,1.34
Larsen,"1,684.95","1,645.10","1,660.10","1,638.10",22,1.34
IOC,108.20,106.10,107.35,105.95,1.4,1.32
Kotak Mahindra,"1,739.55","1,715.95","1,735.85","1,713.55",22.3,1.3
HDFC Bank,"1,570.00","1,551.60","1,568.25","1,548.45",19.8,1.28
Cipla,936.50,920.45,934.70,923.90,10.8,1.17
HDFC Life,713.20,706.10,712.35,704.10,8.25,1.17
Britannia,"3,993.55","3,932.20","3,986.35","3,941.55",44.8,1.14
ITC,208.20,206.00,208.00,205.90,2.1,1.02
Shree Cements,"27,420.00","26,830.80","27,157.85","26,897.75",260.1,0.97
Grasim,"1,483.00","1,462.00","1,471.15","1,458.30",12.85,0.88
Power Grid Corp,176.35,172.80,175.50,174.35,1.15,0.66
Bajaj Auto,"3,756.60","3,705.00","3,720.40","3,699.45",20.95,0.57
Adani Ports,735.40,727.10,730.00,727.00,3,0.41
HUL,"2,705.75","2,671.60","2,687.70","2,677.95",9.75,0.36
BPCL,474.90,471.60,472.55,471.30,1.25,0.27
HCL Tech,"1,170.35","1,154.55","1,163.40","1,162.95",0.45,0.04
