company_name,high,low,last_price,prev_close,change,percent_gain
Nazara,636.10,570.00,636.10,530.10,106.00,20
Metro Brands,761.75,682.05,737.20,639.75,97.45,15.23
V-Mart Retail,"3,160.00","2,776.00","3,123.55","2,771.70",351.85,12.69
IDFC First Bank,42.75,38.50,41.95,37.55,4.40,11.72
HEG,"1,337.65","1,155.55","1,292.10","1,176.05",116.05,9.87
Alkyl Amines,"3,216.45","2,931.00","3,188.05","2,929.75",258.30,8.82
Venkys,"2,220.00","2,030.05","2,197.60","2,021.25",176.35,8.72
Rain Industries,193.50,178.10,191.35,176.25,15.10,8.57
Vaibhav Global,338.80,299.35,323.60,298.30,25.30,8.48
Tanla Platforms,755.55,691.10,750.00,694.50,55.50,7.99
Kansai Nerolac,454.00,402.10,431.55,400.00,31.55,7.89
PB Fintech,512.00,466.30,504.20,468.25,35.95,7.68
Grindwell Norto,"1,949.90","1,740.05","1,890.35","1,756.90",133.45,7.6
Caplin Labs,846.00,784.00,834.20,778.05,56.15,7.22
Elgi Equipments,402.45,372.95,397.45,371.00,26.45,7.13
Polyplex Corp,"2,525.00","2,356.00","2,493.60","2,332.45",161.15,6.91
Avanti Feeds,473.95,442.50,470.00,440.55,29.45,6.68
Poonawalla Fin,286.75,266.80,284.60,266.80,17.80,6.67
Indiabulls Hsg,119.60,109.50,117.35,110.05,7.30,6.63
JK Paper,380.90,350.95,369.55,346.75,22.80,6.58
Tata Motors,481.00,451.05,479.20,449.60,29.60,6.58
Tata Motors,481.00,451.05,479.20,449.60,29.60,6.58
PNB,33.75,31.35,33.40,31.35,2.05,6.54
Route,"1,511.00","1,400.00","1,491.65","1,400.60",91.05,6.5
Sapphire Foods,"1,233.75","1,168.00","1,221.50","1,147.60",73.90,6.44
M&M,"1,248.70","1,184.25","1,237.75","1,164.45",73.30,6.29
GE Shipping,507.40,472.55,504.00,474.20,29.80,6.28
Carborundum,862.00,792.25,850.80,801.40,49.40,6.16
TataTeleservice,117.30,106.20,114.20,107.70,6.50,6.04
IDFC,58.75,55.00,57.90,54.65,3.25,5.95
Triveni Turbine,183.50,172.00,180.95,170.85,10.10,5.91
GSFC,169.00,157.50,167.15,158.00,9.15,5.79
Prestige Estate,451.90,413.05,437.25,413.65,23.60,5.71
Vijaya Diagnost,365.70,344.95,360.90,341.55,19.35,5.67
Manappuram Fin,104.40,98.10,103.80,98.35,5.45,5.54
G R Infra,"1,396.00","1,306.05","1,386.65","1,314.25",72.40,5.51
Sheela Foam,"3,006.00","2,825.00","2,973.85","2,820.65",153.20,5.43
Gujarat Gas,483.00,447.90,469.25,445.15,24.10,5.41
One 97 Paytm,750.95,707.45,744.35,706.80,37.55,5.31
Anupam Rasayan,846.25,789.65,837.75,796.75,41.00,5.15
NCC,61.75,58.90,61.60,58.60,3.00,5.12
TML-D,233.05,221.30,232.35,221.20,11.15,5.04
TML-D,233.05,221.30,232.35,221.20,11.15,5.04
Dhani Services,43.35,41.85,43.35,41.30,2.05,4.96
SpiceJet,42.50,38.50,40.25,38.35,1.90,4.95
Tata Steel Long,630.00,595.55,621.20,591.90,29.30,4.95
Adani Ports,804.00,765.05,801.25,763.70,37.55,4.92
Varun Beverages,946.00,890.00,926.10,882.70,43.40,4.92
Sona BLW,604.00,565.90,596.20,568.35,27.85,4.9
Adani Trans,"3,284.40","3,100.80","3,261.75","3,109.60",152.15,4.89
TCNS Clothing C,617.40,577.35,610.35,582.40,27.95,4.8
Chola Invest.,738.95,689.15,733.85,700.70,33.15,4.73
Graphite India,460.00,421.00,445.90,426.20,19.70,4.62
Adani Green Ene,"2,290.95","2,170.80","2,273.70","2,174.70",99.00,4.55
Suzlon Energy,7.00,6.55,6.90,6.60,0.30,4.55
IEX,167.20,158.85,166.80,159.60,7.20,4.51
Welspun India,73.70,70.15,72.95,69.80,3.15,4.51
Muthoot Finance,"1,135.00","1,067.00","1,113.45","1,065.65",47.80,4.49
GNFC,755.00,723.35,752.60,721.80,30.80,4.27
RBL Bank,97.75,91.80,96.15,92.25,3.90,4.23
Chambal Fert,336.90,322.00,335.65,322.15,13.50,4.19
Balaji Amines,"3,568.80","3,405.65","3,543.10","3,401.00",142.10,4.18
Ratnamani Metal,"1,789.90","1,690.15","1,768.35","1,698.70",69.65,4.1
SKF India,"4,447.00","4,278.00","4,410.95","4,238.95",172.00,4.06
Mastek,"2,202.60","2,085.00","2,185.30","2,100.95",84.35,4.01
Vodafone Idea,9.20,8.75,9.10,8.75,0.35,4
Godfrey Phillip,"1,253.00","1,172.00","1,185.60","1,140.95",44.65,3.91
Hikal,264.80,251.80,261.45,251.60,9.85,3.91
Astral Ltd,"1,895.00","1,805.05","1,886.20","1,815.50",70.70,3.89
Tata Power,231.25,221.60,230.35,221.90,8.45,3.81
Delta Corp,207.80,196.60,205.60,198.15,7.45,3.76
Tata Chemicals,947.00,910.00,944.05,909.90,34.15,3.75
MRF,"87,400.00","83,998.35","86,950.35","83,818.15","3,132.20",3.74
