company_name,high,low,last_price,prev_close,change,percent_gain
Titan Company,"2,507.80","2,342.65","2,492.60","2,362.40",130.2,5.51
Bajaj Auto,"3,994.50","3,858.00","3,978.75","3,852.10",126.65,3.29
SBI,484.40,468.10,483.00,469.25,13.75,2.93
Bajaj Finserv,"18,475.00","17,631.00","18,222.65","17,713.95",508.7,2.87
Hindalco,499.50,487.45,498.65,487.50,11.15,2.29
Hero Motocorp,"2,927.50","2,855.25","2,916.65","2,857.80",58.85,2.06
Eicher Motors,"2,933.40","2,852.05","2,909.60","2,851.75",57.85,2.03
Nestle,"19,450.00","18,970.05","19,415.70","19,084.65",331.05,1.73
Divis Labs,"5,289.00","5,101.00","5,225.90","5,143.05",82.85,1.61
ITC,243.00,238.00,241.30,238.05,3.25,1.37
Axis Bank,799.70,785.45,797.15,787.15,10,1.27
Tata Motors,435.70,413.60,420.85,415.75,5.1,1.23
Tata Steel,"1,335.00","1,305.00","1,329.10","1,313.20",15.9,1.21
HUL,"2,688.05","2,625.00","2,676.15","2,645.10",31.05,1.17
Kotak Mahindra,"2,004.00","1,965.00","1,995.10","1,975.40",19.7,1
Wipro,662.40,642.55,659.10,652.80,6.3,0.97
IndusInd Bank,"1,196.00","1,160.05","1,181.90","1,173.25",8.65,0.74
Britannia,"3,874.75","3,815.00","3,867.95","3,840.60",27.35,0.71
Reliance,"2,683.00","2,641.25","2,667.80","2,652.65",15.15,0.57
Asian Paints,"3,335.00","3,280.00","3,323.25","3,306.05",17.2,0.52
Bajaj Finance,"7,925.00","7,750.00","7,855.75","7,817.10",38.65,0.49
SBI Life Insura,"1,215.00","1,198.15","1,210.60","1,206.10",4.5,0.37
Dr Reddys Labs,"4,957.00","4,856.00","4,910.30","4,894.35",15.95,0.33
UPL,749.90,738.05,744.30,742.45,1.85,0.25
Cipla,924.70,907.85,915.95,913.75,2.2,0.24
HDFC,"2,767.00","2,735.00","2,755.10","2,749.25",5.85,0.21
JSW Steel,681.00,665.40,673.75,672.40,1.35,0.2
BPCL,457.20,451.10,455.25,454.40,0.85,0.19
Larsen,"1,725.55","1,700.00","1,718.20","1,716.90",1.3,0.08
