company_name,high,low,last_price,prev_close,change,percent_gain
Tata Motors,523.85,462.90,506.90,420.85,86.05,20.45
M&M,971.15,893.00,935.35,890.10,45.25,5.08
TATA Cons. Prod,854.00,818.05,848.15,816.15,32,3.92
ITC,250.90,240.15,249.20,241.30,7.9,3.27
Power Grid Corp,204.50,194.15,199.40,193.35,6.05,3.13
Adani Ports,764.60,739.10,759.00,736.90,22.1,3
Grasim,"1,713.25","1,622.80","1,677.05","1,637.65",39.4,2.41
Wipro,674.70,656.00,672.60,659.10,13.5,2.05
Tech Mahindra,"1,410.00","1,377.00","1,402.15","1,374.45",27.7,2.02
Larsen,"1,763.90","1,724.05","1,752.05","1,718.20",33.85,1.97
Tata Steel,"1,376.55","1,318.05","1,354.30","1,329.10",25.2,1.9
Hindalco,512.00,495.00,508.05,498.65,9.4,1.89
Titan Company,"2,608.95","2,490.00","2,537.20","2,492.60",44.6,1.79
Sun Pharma,846.80,827.25,842.55,829.70,12.85,1.55
Infosys,"1,713.65","1,680.05","1,709.20","1,685.15",24.05,1.43
UltraTechCement,"7,389.90","7,260.00","7,350.40","7,250.15",100.25,1.38
NTPC,147.25,144.70,146.35,144.55,1.8,1.25
HCL Tech,"1,270.80","1,243.45","1,265.35","1,250.35",15,1.2
JSW Steel,692.00,671.00,681.45,673.75,7.7,1.14
Reliance,"2,719.50","2,669.30","2,694.95","2,667.80",27.15,1.02
Bajaj Finance,"8,010.00","7,861.30","7,929.30","7,855.75",73.55,0.94
BPCL,460.40,453.30,458.65,455.25,3.4,0.75
Kotak Mahindra,"2,022.00","1,994.55","2,009.35","1,995.10",14.25,0.71
HDFC Bank,"1,648.00","1,630.00","1,639.40","1,629.60",9.8,0.6
Bharti Airtel,696.80,683.10,689.90,686.35,3.55,0.52
Divis Labs,"5,332.65","5,217.55","5,248.90","5,225.90",23,0.44
UPL,754.25,741.65,747.45,744.30,3.15,0.42
Britannia,"3,894.10","3,854.50","3,883.70","3,867.95",15.75,0.41
Shree Cements,"28,240.00","27,684.40","27,815.70","27,705.80",109.9,0.4
HDFC,"2,775.00","2,748.20","2,765.60","2,755.10",10.5,0.38
Dr Reddys Labs,"4,946.00","4,890.10","4,928.45","4,910.30",18.15,0.37
Hero Motocorp,"2,946.85","2,907.05","2,925.20","2,916.65",8.55,0.29
IndusInd Bank,"1,191.95","1,175.25","1,184.50","1,181.90",2.6,0.22
ICICI Bank,715.90,707.95,709.95,708.60,1.35,0.19
TCS,"3,675.45","3,645.00","3,655.20","3,652.85",2.35,0.06
Asian Paints,"3,358.90","3,291.40","3,323.50","3,323.25",0.25,0.01
