company_name,high,low,last_price,prev_close,change,percent_gain
Vakrangee,37.90,32.30,37.05,32.95,4.10,12.44
EIH,205.50,177.90,201.10,180.20,20.90,11.6
Vaibhav Global,408.95,355.10,394.90,359.45,35.45,9.86
Wockhardt,282.00,252.50,278.00,255.50,22.50,8.81
Container Corp,766.70,660.55,726.55,669.35,57.20,8.55
Mazagon Dock,415.65,378.65,408.60,380.00,28.60,7.53
Angel One,"1,511.00","1,385.70","1,486.65","1,387.05",99.60,7.18
Shree Cements,"23,574.45","21,500.00","23,181.05","21,654.35","1,526.70",7.05
JK Lakshmi Cem,504.00,470.00,499.65,468.60,31.05,6.63
Vodafone Idea,10.05,9.05,9.75,9.15,0.60,6.56
Shilpa,421.00,388.05,417.95,392.25,25.70,6.55
Edelweiss,67.50,61.95,66.80,62.70,4.10,6.54
Firstsource Sol,114.65,106.15,114.05,107.05,7.00,6.54
CDSL,"1,438.00","1,311.00","1,401.55","1,324.50",77.05,5.82
Dr Lal PathLab,"2,603.40","2,352.35","2,532.40","2,395.05",137.35,5.73
Finolex Cables,488.00,460.00,485.05,459.25,25.80,5.62
Sapphire Foods,"1,474.00","1,369.25","1,461.45","1,386.75",74.70,5.39
Tanla Platforms,797.05,754.50,797.05,759.10,37.95,5
Godfrey Phillip,"1,119.00","1,059.05","1,106.90","1,054.85",52.05,4.93
Shipping Corp,127.90,117.60,124.00,118.25,5.75,4.86
Zee Entertain,262.00,246.00,260.65,248.60,12.05,4.85
NBCC (India),36.50,33.95,36.05,34.40,1.65,4.8
Garware Technic,"3,687.70","3,474.05","3,659.70","3,497.30",162.40,4.64
Cera Sanitary,"5,610.00","5,362.05","5,572.70","5,336.25",236.45,4.43
RHI Magnesita,644.90,608.75,636.35,609.55,26.80,4.4
CESC,84.70,80.30,84.20,80.70,3.50,4.34
Astral Ltd,"2,463.60","2,320.65","2,439.40","2,339.50",99.90,4.27
UltraTechCement,"6,798.00","6,431.00","6,770.80","6,495.50",275.30,4.24
Dixon Technolog,"4,380.00","4,170.00","4,362.80","4,187.20",175.60,4.19
Varroc Engineer,395.95,366.50,386.90,371.50,15.40,4.15
J. K. Cement,"2,853.95","2,680.05","2,821.20","2,709.90",111.30,4.11
Cochin Shipyard,392.80,372.30,388.35,373.25,15.10,4.05
Godrej Consumer,950.95,903.00,945.90,909.75,36.15,3.97
Laxmi Organic,346.80,326.00,341.50,328.70,12.80,3.89
Vijaya Diagnost,440.00,411.50,437.55,421.25,16.30,3.87
GE Shipping,565.00,534.05,557.95,537.50,20.45,3.8
Galaxy Surfacta,"3,447.55","3,281.85","3,391.60","3,267.45",124.15,3.8
Nuvoco Vistas,374.50,349.40,364.05,351.00,13.05,3.72
APTUS VALUE,364.90,345.75,360.50,347.65,12.85,3.7
KRBL,324.10,309.25,322.90,311.45,11.45,3.68
