company_name,high,low,last_price,prev_close,change,percent_gain
IndusInd Bank,938.75,890.15,933.65,883.00,50.65,5.74
JSW Steel,639.80,614.00,637.20,608.40,28.8,4.73
Axis Bank,681.40,660.00,679.60,655.65,23.95,3.65
Tata Motors,478.40,463.55,475.25,458.60,16.65,3.63
Adani Ports,711.05,682.75,707.95,683.85,24.1,3.52
SBI,477.25,464.00,475.30,460.55,14.75,3.2
Tech Mahindra,"1,594.40","1,550.00","1,587.60","1,541.45",46.15,2.99
Hindalco,426.10,416.10,424.90,412.75,12.15,2.94
Maruti Suzuki,"7,380.00","7,130.05","7,273.25","7,067.80",205.45,2.91
Eicher Motors,"2,482.45","2,385.05","2,438.30","2,370.45",67.85,2.86
Reliance,"2,474.00","2,425.10","2,467.00","2,405.40",61.6,2.56
Coal India,156.25,152.55,155.55,152.00,3.55,2.34
HDFC Life,695.00,678.05,693.85,680.80,13.05,1.92
ICICI Bank,732.75,715.00,727.70,714.35,13.35,1.87
HCL Tech,"1,163.00","1,145.20","1,156.70","1,138.65",18.05,1.59
TCS,"3,590.00","3,535.00","3,577.80","3,529.15",48.65,1.38
UPL,693.75,681.55,690.50,681.70,8.8,1.29
Nestle,"19,449.90","19,161.90","19,397.80","19,152.55",245.25,1.28
Larsen,"1,794.00","1,762.05","1,786.00","1,764.75",21.25,1.2
HUL,"2,356.75","2,323.25","2,344.85","2,317.55",27.3,1.18
HDFC,"2,757.45","2,696.20","2,703.65","2,673.10",30.55,1.14
Tata Steel,"1,097.00","1,066.50","1,082.55","1,071.20",11.35,1.06
Grasim,"1,694.40","1,653.35","1,679.60","1,662.45",17.15,1.03
Bajaj Finserv,"17,546.70","17,201.00","17,382.95","17,237.35",145.6,0.84
HDFC Bank,"1,507.05","1,489.10","1,504.65","1,493.55",11.1,0.74
Bajaj Finance,"7,107.70","6,951.00","7,038.70","6,997.25",41.45,0.59
SBI Life Insura,"1,179.45","1,155.50","1,164.85","1,160.55",4.3,0.37
NTPC,132.95,125.85,127.70,127.25,0.45,0.35
ITC,223.30,220.60,221.90,221.15,0.75,0.34
Bajaj Auto,"3,294.20","3,227.30","3,249.55","3,240.30",9.25,0.29
Power Grid Corp,208.75,204.70,207.20,206.75,0.45,0.22
Infosys,"1,741.90","1,713.00","1,714.90","1,712.65",2.25,0.13
ONGC,143.65,139.65,142.25,142.10,0.15,0.11
