company_name,high,low,last_price,prev_close,change,percent_gain
ICICI Bank,867.00,798.40,841.70,759.30,82.4,10.85
Axis Bank,866.90,825.45,845.10,816.70,28.4,3.48
ONGC,162.95,158.90,161.40,157.05,4.35,2.77
JSW Steel,678.00,653.05,674.25,667.80,6.45,0.97
Dr Reddys Labs,"4,699.00","4,537.00","4,676.15","4,637.45",38.7,0.83
SBI,515.45,497.85,506.50,502.95,3.55,0.71
Cipla,913.00,890.00,901.85,896.35,5.5,0.61
Hindalco,478.00,459.35,473.25,470.45,2.8,0.6
Tech Mahindra,"1,535.00","1,483.80","1,524.10","1,517.45",6.65,0.44
M&M,905.90,883.00,890.70,887.85,2.85,0.32
Sun Pharma,821.25,795.55,813.20,812.55,0.65,0.08
HUL,"2,463.55","2,410.00","2,455.85","2,454.10",1.75,0.07
