company_name,high,low,last_price,prev_close,change,percent_gain
Poly Medicure,904.00,739.55,868.25,758.35,109.9,14.49
Mazagon Dock,403.55,342.00,394.50,354.15,40.35,11.39
Aegis Logistics,298.00,261.10,294.80,267.30,27.5,10.29
Vaibhav Global,340.00,305.20,335.60,309.05,26.55,8.59
KRBL,304.90,276.80,303.00,282.30,20.7,7.33
Escorts Kubota,"1,988.90","1,770.00","1,943.35","1,837.40",105.95,5.77
Kalpataru Power,417.00,380.00,410.75,390.65,20.1,5.15
Suven Pharma,482.95,441.15,468.70,446.55,22.15,4.96
PNC Infratech,290.95,264.25,286.10,273.40,12.7,4.65
Aster DM Health,228.90,209.65,225.30,215.55,9.75,4.52
MMTC Ltd,44.80,40.60,44.10,42.20,1.9,4.5
Praj Industries,417.00,380.00,406.90,389.95,16.95,4.35
C. E. Info Syst,"1,345.00","1,252.00","1,335.50","1,281.35",54.15,4.23
HFCL,76.40,69.05,74.45,71.65,2.8,3.91
Colgate,"1,644.00","1,551.25","1,630.00","1,571.25",58.75,3.74
India Cements,218.90,202.25,217.60,209.95,7.65,3.64
SJVN,30.40,28.35,29.95,28.90,1.05,3.63
Hathway Cable,18.60,16.65,17.45,16.85,0.6,3.56
Jubilant Pharmo,362.00,335.00,348.80,337.05,11.75,3.49
TTK Prestige,975.00,892.00,946.35,916.15,30.2,3.3
Cochin Shipyard,388.00,357.60,375.80,364.45,11.35,3.11
PCBL,130.40,121.00,129.65,126.00,3.65,2.9
Ratnamani Metal,"1,930.00","1,760.00","1,887.65","1,834.60",53.05,2.89
Adani Trans,"3,917.00","3,522.00","3,855.55","3,751.20",104.35,2.78
Sapphire Foods,"1,301.00","1,213.00","1,293.90","1,258.90",35,2.78
IDFC,69.75,63.45,68.35,66.55,1.8,2.7
RITES,302.75,290.75,298.20,290.40,7.8,2.69
Sunteck Realty,474.85,450.00,471.40,460.30,11.1,2.41
BHEL,60.70,55.60,59.20,57.85,1.35,2.33
SKF India,"4,849.00","4,578.75","4,817.75","4,709.55",108.2,2.3
Adani Total Gas,"3,550.00","3,301.00","3,537.40","3,459.65",77.75,2.25
Coromandel Int,"1,065.00","1,012.25","1,062.15","1,039.15",23,2.21
CSB Bank,213.45,198.00,207.30,203.05,4.25,2.09
Jubilant Food,606.75,570.00,603.20,591.00,12.2,2.06
Narayana Hruda,708.80,675.00,700.45,686.30,14.15,2.06
TCNS Clothing C,613.45,573.00,590.95,579.35,11.6,2
Tata Chemicals,"1,137.00","1,051.00","1,132.40","1,110.60",21.8,1.96
Finolex Ind,149.50,142.00,148.10,145.35,2.75,1.89
TCI Express,"1,825.00","1,743.55","1,816.70","1,783.50",33.2,1.86
Radico Khaitan,"1,065.00",996.10,"1,055.85","1,037.55",18.3,1.76
Sterling Wilson,309.80,284.05,297.40,292.25,5.15,1.76
Rail Vikas,33.40,31.50,32.85,32.30,0.55,1.7
Phoenix Mills,"1,429.85","1,336.00","1,421.00","1,397.65",23.35,1.67
Indigo Paints,"1,726.85","1,622.00","1,697.35","1,670.40",26.95,1.61
Laurus Labs,578.60,548.10,576.40,567.25,9.15,1.61
Sudarshan Chem,463.50,443.05,460.90,453.60,7.3,1.61
Britannia,"3,730.00","3,585.25","3,707.65","3,650.15",57.5,1.58
NHPC,36.25,34.50,36.10,35.55,0.55,1.55
Ajanta Pharma,"1,367.60","1,295.25","1,353.40","1,333.25",20.15,1.51
Havells India,"1,347.50","1,288.00","1,343.50","1,323.65",19.85,1.5
Sterlite Techno,174.85,164.05,172.85,170.35,2.5,1.47
Marico,526.15,505.00,523.05,515.60,7.45,1.44
APTUS VALUE,359.65,331.55,354.30,349.35,4.95,1.42
Lupin,664.40,634.65,661.95,652.70,9.25,1.42
Cera Sanitary,"4,988.00","4,801.20","4,960.45","4,892.90",67.55,1.38
Maruti Suzuki,"8,859.90","8,590.00","8,834.20","8,720.60",113.6,1.3
Galaxy Surfacta,"3,274.90","3,143.45","3,249.60","3,208.20",41.4,1.29
Pidilite Ind,"2,709.90","2,596.10","2,700.35","2,666.90",33.45,1.25
Bharat Elec,311.30,300.65,308.85,305.35,3.5,1.15
Godrej Consumer,913.75,880.00,907.80,897.80,10,1.11
Gujarat Gas,464.65,445.00,463.35,458.35,5,1.09
Abbott India,"18,800.00","18,204.00","18,766.00","18,577.05",188.95,1.02
Finolex Cables,455.80,436.70,450.90,446.55,4.35,0.97
GE Shipping,559.95,525.55,556.00,550.90,5.1,0.93
Rossari,960.00,902.00,952.35,943.80,8.55,0.91
Carborundum,820.05,794.00,819.45,812.15,7.3,0.9
KEI Industries,"1,428.70","1,350.00","1,413.05","1,400.80",12.25,0.87
Apollo Hospital,"4,272.00","4,086.00","4,251.50","4,215.25",36.25,0.86
Metro Brands,797.50,751.95,784.80,778.10,6.7,0.86
Poonawalla Fin,312.00,291.15,306.25,303.75,2.5,0.82
ABB India,"3,221.95","3,085.55","3,196.45","3,170.65",25.8,0.81
Hind Copper,121.70,112.05,118.85,117.90,0.95,0.81
Borosil Renew,576.30,530.90,565.30,560.90,4.4,0.78
MTAR Tech,"1,729.25","1,565.05","1,636.60","1,623.95",12.65,0.78
Mahanagar Gas,866.70,840.00,861.20,854.70,6.5,0.76
Indiamart Inter,"4,449.05","4,200.00","4,408.90","4,376.40",32.5,0.74
SRF,"2,434.85","2,325.10","2,419.40","2,401.55",17.85,0.74
NMDC,124.10,119.55,123.85,122.95,0.9,0.73
Syngene Intl,612.40,594.00,604.40,600.05,4.35,0.72
Hindustan Aeron,"2,314.45","2,215.00","2,289.20","2,273.25",15.95,0.7
