company_name,high,low,last_price,prev_close,change,percent_gain
GMM Pfaudler,"1,611.95","1,441.05","1,599.40","1,343.30",256.10,19.06
Route,"1,449.00","1,245.35","1,400.60","1,235.45",165.15,13.37
Fert and Chem,117.45,103.50,113.55,103.15,10.40,10.08
Westlife Dev,599.00,550.05,584.30,534.50,49.80,9.32
Sequent Scienti,129.35,117.85,127.75,116.95,10.80,9.23
Tanla Platforms,699.90,636.20,694.50,636.45,58.05,9.12
SBI Life Insura,"1,304.70","1,241.00","1,294.40","1,191.45",102.95,8.64
Devyani Int,181.90,161.30,178.95,165.35,13.60,8.22
Suzlon Energy,6.70,6.10,6.60,6.10,0.50,8.2
HEG,"1,188.90","1,097.40","1,176.05","1,087.15",88.90,8.18
Tata Steel,109.30,102.15,108.05,100.35,7.70,7.67
Tata Steel,109.30,102.15,108.05,100.35,7.70,7.67
Schaeffler Ind,"2,860.00","2,601.15","2,780.50","2,584.45",196.05,7.59
Dr Lal PathLab,"2,343.70","2,127.60","2,303.60","2,144.50",159.10,7.42
CreditAccess Gr,"1,075.00",986.75,"1,056.45",984.85,71.60,7.27
Anupam Rasayan,810.00,744.00,796.75,743.85,52.90,7.11
Varroc Engineer,358.00,327.60,348.40,326.10,22.30,6.84
Finolex Cables,431.00,405.00,424.55,397.70,26.85,6.75
Welspun Corp,227.65,213.50,226.00,212.45,13.55,6.38
Laxmi Organic,314.00,295.00,310.75,292.35,18.40,6.29
Info Edge,"4,353.95","4,095.00","4,336.40","4,086.15",250.25,6.12
GMR Infra,38.05,35.60,37.50,35.45,2.05,5.78
Hindalco,416.80,395.20,415.05,392.40,22.65,5.77
IRCTC,640.00,605.20,637.10,602.50,34.60,5.74
Sun Pharma,951.95,879.00,943.20,894.85,48.35,5.4
Rain Industries,177.25,168.05,176.25,167.35,8.90,5.32
CCL Products,454.80,420.60,446.20,424.90,21.30,5.01
Alok Industries,20.00,19.05,20.00,19.05,0.95,4.99
Dhani Services,41.30,39.35,41.30,39.35,1.95,4.96
PVR,"2,153.85","2,052.00","2,144.25","2,043.95",100.30,4.91
India Cements,197.70,186.60,196.85,187.65,9.20,4.9
Brightcom Group,49.45,44.75,49.40,47.10,2.30,4.88
Rattanindia Ent,43.55,41.80,43.50,41.50,2.00,4.82
GE Shipping,487.00,453.50,474.20,452.50,21.70,4.8
Trident,39.75,38.35,39.70,37.90,1.80,4.75
Jubilant Ing.,532.20,508.00,529.85,506.80,23.05,4.55
SAIL,77.45,74.50,77.15,73.80,3.35,4.54
Kajaria Ceramic,"1,181.00","1,121.40","1,176.05","1,125.20",50.85,4.52
Mahindra CIE,274.50,259.00,269.25,257.60,11.65,4.52
HDFC Life,560.00,534.20,555.50,531.60,23.90,4.5
Graphite India,429.00,408.30,426.20,407.95,18.25,4.47
Metropolis,"1,590.00","1,522.55","1,578.25","1,510.75",67.50,4.47
ICICI Prudentia,557.90,532.40,553.60,530.00,23.60,4.45
SOLARA ACTIVE P,384.85,372.00,382.55,366.45,16.10,4.39
Torrent Power,526.75,504.95,524.75,502.85,21.90,4.36
TVS Motor,953.20,897.00,908.05,870.60,37.45,4.3
Bata India,"1,975.80","1,889.25","1,961.65","1,881.45",80.20,4.26
NESCO,598.00,569.90,593.80,569.75,24.05,4.22
Coal India,212.45,203.25,211.25,202.85,8.40,4.14
Go Fashion,"1,060.00","1,007.50","1,050.25","1,008.70",41.55,4.12
Max Financial,878.50,829.10,860.25,826.45,33.80,4.09
Saregama India,420.00,400.05,417.60,401.35,16.25,4.05
Adani Total Gas,"3,158.00","3,014.00","3,127.20","3,005.90",121.30,4.04
Godfrey Phillip,"1,149.00","1,101.00","1,140.95","1,097.25",43.70,3.98
DCM Shriram,"1,008.00",963.95,"1,000.05",962.35,37.70,3.92
Cera Sanitary,"4,768.45","4,549.95","4,727.20","4,548.75",178.45,3.92
Container Corp,714.65,688.05,712.75,686.05,26.70,3.89
Jindal Stainles,119.40,114.50,118.85,114.40,4.45,3.89
Cyient,833.00,798.00,826.20,795.35,30.85,3.88
Restaurant Bran,120.60,116.45,119.95,115.55,4.40,3.81
Bharat Dynamics,819.40,780.00,811.75,782.15,29.60,3.78
Asahi India,599.00,575.30,593.80,572.25,21.55,3.77
Quess Corp,592.60,565.70,590.20,568.80,21.40,3.76
IWML,"1,690.00","1,620.25","1,671.95","1,611.50",60.45,3.75
SpiceJet,38.80,37.25,38.35,37.00,1.35,3.65
TCI Express,"1,790.00","1,724.85","1,770.10","1,707.95",62.15,3.64
APL Apollo,966.75,929.95,955.75,922.70,33.05,3.58
Vedanta,256.50,245.25,254.30,245.50,8.80,3.58
SKF India,"4,300.00","4,106.00","4,238.95","4,094.50",144.45,3.53
Voltas,"1,013.40",973.00,"1,004.75",970.50,34.25,3.53
Century,845.00,814.00,839.55,811.00,28.55,3.52
Blue Dart,"8,687.95","8,325.45","8,587.45","8,300.95",286.50,3.45
Dixon Technolog,"3,709.80","3,588.50","3,699.90","3,578.50",121.40,3.39
Hatsun Agro,995.00,968.15,993.40,960.80,32.60,3.39
Just Dial,596.00,567.30,581.25,562.30,18.95,3.37
MTAR Tech,"1,274.00","1,236.00","1,265.95","1,225.10",40.85,3.33
HPCL,242.35,233.80,241.15,233.40,7.75,3.32
Hind Copper,103.50,100.00,103.05,99.75,3.30,3.31
L&T Technology,"3,584.60","3,428.00","3,511.05","3,399.50",111.55,3.28
Bosch,"17,230.00","16,628.55","17,115.80","16,571.80",544.00,3.28
Godrej Prop,"1,515.00","1,470.00","1,507.60","1,460.00",47.60,3.26
Aarti Drugs,432.00,402.55,418.90,405.70,13.20,3.25
"NALCO",78.60,75.60,77.80,75.35,2.45,3.25
Adani Trans,"3,137.95","3,014.15","3,109.60","3,012.65",96.95,3.22
Sapphire Foods,"1,157.65","1,113.75","1,147.60","1,111.85",35.75,3.22
Persistent,"3,665.60","3,550.00","3,632.85","3,520.30",112.55,3.2
Sundram,850.00,795.10,829.35,803.60,25.75,3.2
INOX Leisure,594.00,573.00,590.85,572.65,18.20,3.18
eClerx Services,"2,194.95","2,118.85","2,174.10","2,108.00",66.10,3.14
Jindal Steel,394.65,379.20,389.05,377.20,11.85,3.14
Medplus Health,744.55,721.70,741.90,719.45,22.45,3.12
Sudarshan Chem,473.50,460.00,472.20,457.90,14.30,3.12
Easy Trip,427.25,412.50,425.45,412.60,12.85,3.11
IEX,160.70,156.00,159.60,154.95,4.65,3
Gujarat Fluoro,"3,350.00","3,271.15","3,343.35","3,246.25",97.10,2.99
ONGC,134.50,129.90,134.15,130.25,3.90,2.99
Uflex,621.40,604.50,617.60,599.70,17.90,2.98
Balrampur Chini,399.40,385.10,395.10,383.80,11.30,2.94
CG Consumer,396.20,377.00,394.40,383.35,11.05,2.88
NLC India,68.45,66.50,67.95,66.05,1.90,2.88
MphasiS,"2,319.00","2,261.30","2,299.80","2,236.20",63.60,2.84
G R Infra,"1,346.00","1,282.90","1,314.25","1,278.25",36.00,2.82
Thyrocare Techn,647.95,622.00,639.10,621.55,17.55,2.82
COFORGE LTD.,"3,964.95","3,891.45","3,954.30","3,846.05",108.25,2.81
J. K. Cement,"2,515.00","2,438.00","2,504.15","2,436.20",67.95,2.79
Bajaj Finserv,"15,201.00","14,812.15","15,047.60","14,642.05",405.55,2.77
AB Capital,107.20,103.85,106.35,103.50,2.85,2.75
Yes Bank,15.30,14.65,14.95,14.55,0.40,2.75
UTI AMC,699.95,675.15,693.75,675.65,18.10,2.68
Aster DM Health,232.50,223.80,229.30,223.35,5.95,2.66
Mindtree,"3,478.90","3,350.80","3,413.50","3,325.40",88.10,2.65
Amara Raja Batt,494.90,481.85,492.00,479.45,12.55,2.62
IDFC First Bank,37.80,36.75,37.55,36.60,0.95,2.6
Tata Steel Long,606.20,576.95,591.90,576.95,14.95,2.59
ICICI Lombard ,"1,225.55","1,193.05","1,219.90","1,189.20",30.70,2.58
Delta Corp,202.50,193.45,198.15,193.25,4.90,2.54
IndusInd Bank,"1,049.95","1,018.75","1,043.50","1,017.70",25.80,2.54
Sun Pharma Adv,230.85,221.90,227.50,221.95,5.55,2.5
Vardhman Text,307.15,297.00,302.65,295.35,7.30,2.47
Navin Fluorine,"4,431.65","4,258.10","4,383.35","4,278.95",104.40,2.44
Colgate,"1,593.00","1,546.35","1,586.55","1,548.85",37.70,2.43
KNR Construct,264.35,256.30,263.60,257.35,6.25,2.43
Cochin Shipyard,334.00,327.70,333.35,325.50,7.85,2.41
Zomato,47.20,44.55,46.80,45.70,1.10,2.41
Ashok Leyland,154.50,145.55,149.00,145.55,3.45,2.37
Caplin Labs,787.00,762.00,778.05,760.15,17.90,2.35
Page Industries,"49,135.60","47,863.00","48,873.00","47,760.50","1,112.50",2.33
Rashtriya Chem,88.25,85.60,87.70,85.70,2.00,2.33
Avenue Supermar,"4,250.00","4,183.45","4,243.85","4,147.80",96.05,2.32
Indiamart Inter,"4,310.00","4,179.35","4,254.15","4,158.20",95.95,2.31
Alkyl Amines,"2,963.50","2,872.00","2,929.75","2,863.95",65.80,2.3
Can Fin Homes,598.40,584.40,596.10,583.00,13.10,2.25
Sterling Wilson,286.90,280.75,285.40,279.15,6.25,2.24
Tata Chemicals,913.00,896.35,909.90,890.00,19.90,2.24
HUDCO,37.10,36.05,36.70,35.90,0.80,2.23
KPIT Tech,561.40,537.35,547.95,536.00,11.95,2.23
BSE Limited,683.20,666.35,678.50,663.75,14.75,2.22
Sundaram Fin,"2,063.00","2,010.00","2,047.30","2,003.45",43.85,2.19
Shyam Metalics,304.00,297.00,301.85,295.40,6.45,2.18
Krishna Inst.,"1,245.15","1,215.85","1,241.95","1,215.85",26.10,2.15
ACC,"2,238.90","2,188.00","2,227.40","2,180.75",46.65,2.14
Pidilite Ind,"2,460.00","2,407.70","2,451.25","2,399.80",51.45,2.14
Vijaya Diagnost,344.25,335.00,341.55,334.40,7.15,2.14
Infosys,"1,555.70","1,528.00","1,549.70","1,517.40",32.30,2.13
Reliance,"2,517.10","2,464.00","2,509.45","2,457.10",52.35,2.13
JB Chemicals,"1,774.85","1,725.05","1,770.10","1,733.55",36.55,2.11
Atul,"8,905.00","8,735.65","8,886.95","8,705.40",181.55,2.09
JSW Steel,637.95,620.55,629.60,616.70,12.90,2.09
Infibeam Avenue,15.15,14.15,14.70,14.40,0.30,2.08
NMDC,109.30,106.15,107.80,105.60,2.20,2.08
Birlasoft,340.75,331.60,336.00,329.30,6.70,2.03
Polycab,"2,336.00","2,287.20","2,317.45","2,272.05",45.40,2
Dabur India,585.25,571.05,584.10,572.70,11.40,1.99
JK Paper,349.00,340.35,346.75,340.05,6.70,1.97
Havells India,"1,252.90","1,227.10","1,249.35","1,225.25",24.10,1.97
Hind Zinc,270.20,266.00,269.70,264.50,5.20,1.97
EPL,175.60,170.40,173.90,170.55,3.35,1.96
Ramco Cements,737.10,720.00,733.85,720.00,13.85,1.92
Garware Technic,"3,334.95","3,225.55","3,298.70","3,237.05",61.65,1.9
MMTC Ltd,41.90,39.60,40.15,39.40,0.75,1.9
PB Fintech,471.55,459.50,468.25,459.50,8.75,1.9
P and G,"14,600.00","14,177.80","14,488.90","14,218.55",270.35,1.9
Railtel,98.00,95.50,97.35,95.55,1.80,1.88
Asian Paints,"3,354.35","3,275.00","3,333.75","3,272.40",61.35,1.87
Bajaj Finance,"7,260.00","7,125.00","7,209.10","7,076.60",132.50,1.87
Amber Enterpris,"2,500.00","2,449.85","2,493.70","2,448.10",45.60,1.86
Wipro,424.30,417.80,423.70,416.00,7.70,1.85
UPL,745.00,732.00,741.10,727.70,13.40,1.84
Max Healthcare,370.00,360.75,369.65,363.05,6.60,1.82
Oil India,191.00,186.05,190.00,186.60,3.40,1.82
Affle India,"1,068.95","1,035.55","1,061.40","1,042.55",18.85,1.81
