company_name,high,low,last_price,prev_close,change,percent_gain
Coal India,152.50,145.10,151.85,146.45,5.4,3.69
Cipla,905.95,881.00,903.95,884.40,19.55,2.21
Sun Pharma,706.75,690.80,703.40,690.80,12.6,1.82
UPL,805.30,765.55,782.15,769.40,12.75,1.66
IOC,108.95,104.10,107.20,105.55,1.65,1.56
Nestle,"17,465.00","17,187.00","17,449.35","17,180.60",268.75,1.56
SBI Life Insura,979.90,963.00,978.05,968.45,9.6,0.99
Axis Bank,723.70,702.20,716.80,711.65,5.15,0.72
Bajaj Auto,"4,112.00","4,047.80","4,095.95","4,067.20",28.75,0.71
Tech Mahindra,986.30,962.60,977.65,970.75,6.9,0.71
Wipro,517.80,505.15,511.65,508.05,3.6,0.71
SBI,389.50,381.20,384.40,382.25,2.15,0.56
Reliance,"2,016.45","1,972.00","1,997.05","1,987.95",9.1,0.46
Dr Reddys Labs,"5,264.00","5,206.05","5,237.80","5,215.45",22.35,0.43
Divis Labs,"4,059.00","4,002.00","4,039.65","4,023.95",15.7,0.39
Hindalco,406.45,394.20,403.30,402.10,1.2,0.3
Hero Motocorp,"2,943.95","2,894.00","2,915.00","2,906.95",8.05,0.28
Power Grid Corp,238.00,231.40,233.75,233.10,0.65,0.28
Britannia,"3,555.00","3,516.05","3,534.40","3,525.45",8.95,0.25
Shree Cements,"28,244.45","27,321.10","27,532.70","27,474.70",58,0.21
TATA Cons. Prod,661.00,650.70,653.20,653.00,0.2,0.03
