company_name,high,low,last_price,prev_close,change,percent_gain
Zomato,55.55,48.40,55.55,46.30,9.25,19.98
Kansai Nerolac,517.85,453.00,508.30,431.55,76.75,17.78
Yes Bank,17.90,15.20,17.15,15.25,1.90,12.46
GMM Pfaudler,"1,758.00","1,547.90","1,740.15","1,566.60",173.55,11.08
PB Fintech,566.95,506.00,559.40,504.20,55.20,10.95
Nazara,729.50,648.00,702.60,636.10,66.50,10.45
SpiceJet,45.45,40.70,44.35,40.25,4.10,10.19
Indigo Paints,"1,586.95","1,411.00","1,549.45","1,407.70",141.75,10.07
Venkys,"2,430.00","2,230.00","2,395.35","2,197.60",197.75,9
MTAR Tech,"1,432.15","1,270.00","1,410.70","1,303.45",107.25,8.23
IRB Infra,238.00,219.15,234.95,218.15,16.80,7.7
Just Dial,624.75,570.00,620.75,580.80,39.95,6.88
Lux Industries,"2,024.00","1,842.50","1,965.85","1,840.25",125.60,6.83
Triveni Turbine,205.95,190.60,192.95,180.95,12.00,6.63
Natco Pharma,778.90,700.00,751.60,705.00,46.60,6.61
Balaji Amines,"3,794.85","3,561.95","3,768.85","3,543.10",225.75,6.37
JK Paper,395.75,365.00,392.75,369.55,23.20,6.28
JSW Energy,263.90,242.65,261.60,246.15,15.45,6.28
Dilip Buildcon,261.00,235.10,252.25,237.70,14.55,6.12
Avanti Feeds,505.00,470.00,498.55,470.00,28.55,6.07
Ceat,"1,346.00","1,250.00","1,328.75","1,257.50",71.25,5.67
Go Fashion,"1,146.00","1,050.00","1,129.10","1,072.70",56.40,5.26
Infibeam Avenue,15.60,14.60,15.45,14.70,0.75,5.1
Wockhardt,236.35,220.25,233.95,222.60,11.35,5.1
Suzlon Energy,7.35,6.75,7.25,6.90,0.35,5.07
Tanla Platforms,787.50,735.00,787.50,750.00,37.50,5
Dhani Services,45.50,43.45,45.50,43.35,2.15,4.96
Adani Trans,"3,442.00","3,256.05","3,421.45","3,261.75",159.70,4.9
Bank of Baroda,123.55,115.95,121.75,116.30,5.45,4.69
IDFC,61.05,56.85,60.40,57.90,2.50,4.32
Oracle Fin Serv,"3,349.40","3,150.70","3,296.40","3,160.75",135.65,4.29
Guj Alkali,812.70,759.55,801.25,769.35,31.90,4.15
Sterlite Techno,154.25,144.45,152.00,146.00,6.00,4.11
Bank of Mah,18.30,17.05,17.85,17.15,0.70,4.08
Minda Ind,546.40,526.00,543.45,522.20,21.25,4.07
Hitachi Energy,"3,451.60","3,312.40","3,442.60","3,310.45",132.15,3.99
Triveni Engg,261.80,250.00,259.85,249.95,9.90,3.96
Sterling Wilson,305.50,288.20,301.50,290.15,11.35,3.91
Berger Paints,654.45,630.50,652.45,628.90,23.55,3.74
Federal Bank,111.95,106.00,110.85,106.90,3.95,3.7
Canara Bank,236.15,223.25,233.20,225.10,8.10,3.6
NLC India,72.40,68.80,71.85,69.40,2.45,3.53
Hikal,276.00,258.45,270.65,261.45,9.20,3.52
Metro Brands,775.90,722.00,763.15,737.20,25.95,3.52
KEI Industries,"1,324.10","1,255.50","1,299.15","1,255.35",43.80,3.49
IDFC First Bank,43.60,41.95,43.40,41.95,1.45,3.46
UCO Bank,12.25,11.55,11.95,11.55,0.40,3.46
V-Guard Ind,247.00,230.20,240.50,232.50,8.00,3.44
JK Lakshmi Cem,461.00,445.15,459.95,444.85,15.10,3.39
Capri Global,716.00,683.00,711.50,688.25,23.25,3.38
Vodafone Idea,9.55,9.20,9.40,9.10,0.30,3.3
Fine Organics,"5,720.00","5,420.35","5,696.90","5,515.40",181.50,3.29
Emami,460.45,442.80,459.30,444.75,14.55,3.27
BSE Limited,712.90,676.00,704.25,682.00,22.25,3.26
Hathway Cable,17.70,17.00,17.60,17.05,0.55,3.23
Indo Count,145.50,137.20,143.85,139.35,4.50,3.23
IOB,18.05,17.30,17.90,17.35,0.55,3.17
Elgi Equipments,426.00,401.95,409.95,397.45,12.50,3.15
Aurobindo Pharm,580.45,547.30,575.20,558.15,17.05,3.05
EIH,154.50,146.50,153.90,149.40,4.50,3.01
CenturyPlyboard,612.00,585.00,607.50,590.15,17.35,2.94
Aditya Birla F,282.00,270.50,279.95,271.95,8.00,2.94
Interglobe Avi,"1,949.00","1,874.10","1,944.65","1,891.40",53.25,2.82
