company_name,high,low,last_price,prev_close,change,percent_gain
Edelweiss,60.85,50.20,58.70,50.85,7.85,15.44
Sharda Crop,615.00,554.00,615.00,559.10,55.90,10
Bliss GVS,78.15,69.95,77.10,70.10,7.00,9.99
Bajaj Consumer ,167.95,149.40,163.30,149.70,13.60,9.08
NOCIL,252.90,229.90,248.90,229.90,19.00,8.26
HFCL,79.65,73.80,78.70,73.45,5.25,7.15
Vakrangee,35.25,32.35,34.70,32.55,2.15,6.61
BEML,"1,830.00","1,690.85","1,818.85","1,708.70",110.15,6.45
Tata Comm,"1,236.00","1,159.00","1,228.60","1,158.05",70.55,6.09
Birla Corp,"1,197.90","1,110.00","1,182.20","1,115.10",67.10,6.02
Hindustan Aeron,"1,496.30","1,410.00","1,484.90","1,404.60",80.30,5.72
KEI Industries,"1,277.95","1,192.65","1,261.00","1,195.65",65.35,5.47
SUMITOMO,453.00,423.45,448.50,427.85,20.65,4.83
Oil India,239.75,228.25,238.40,227.70,10.70,4.7
Poly Medicure,975.00,925.00,949.50,907.05,42.45,4.68
Tanla Platforms,"1,539.95","1,431.80","1,525.95","1,457.75",68.20,4.68
V-Mart Retail,"4,036.45","3,789.50","3,966.30","3,789.40",176.90,4.67
"NALCO",122.35,118.10,121.80,116.80,5.00,4.28
Guj Alkali,926.50,861.80,896.55,860.40,36.15,4.2
Valiant Organic,948.50,871.60,920.90,884.60,36.30,4.1
Thyrocare Techn,796.95,747.00,775.30,745.70,29.60,3.97
Kansai Nerolac,482.50,452.30,467.75,449.95,17.80,3.96
INOX Leisure,534.80,509.05,529.80,509.65,20.15,3.95
JM Financial,68.35,64.80,67.60,65.15,2.45,3.76
RITES,264.70,252.00,262.50,253.05,9.45,3.73
AU Small Financ,"1,250.00","1,206.15","1,246.25","1,202.20",44.05,3.66
Fortis Health,292.85,276.25,290.40,280.35,10.05,3.58
ABB India,"2,179.00","2,032.00","2,157.95","2,083.50",74.45,3.57
Ratnamani Metal,"2,605.00","2,482.05","2,593.35","2,504.05",89.30,3.57
Minda Corp,208.50,199.50,206.80,199.70,7.10,3.56
Dish TV,16.95,15.70,16.35,15.80,0.55,3.48
EPL,195.50,183.05,193.60,187.20,6.40,3.42
Can Fin Homes,634.75,610.40,631.45,611.45,20.00,3.27
Cera Sanitary,"5,009.00","4,688.65","4,972.45","4,816.55",155.90,3.24
Container Corp,674.75,648.25,672.15,651.45,20.70,3.18
Intellect Desig,951.00,914.00,945.75,916.65,29.10,3.17
GNFC,850.65,819.65,844.45,818.60,25.85,3.16
Adani Green Ene,"1,940.00","1,876.25","1,914.70","1,857.15",57.55,3.1
CenturyPlyboard,727.30,697.40,716.30,695.20,21.10,3.04
Welspun Corp,168.80,160.35,167.40,162.55,4.85,2.98
Page Industries,"43,621.85","41,800.20","43,189.35","41,952.70","1,236.65",2.95
IFB Industries,"1,054.80","1,008.00","1,040.70","1,011.30",29.40,2.91
P and G,"14,590.00","14,160.00","14,415.60","14,009.60",406.00,2.9
PVR,"1,933.00","1,857.50","1,922.30","1,869.05",53.25,2.85
Minda Ind,946.45,907.50,932.30,906.75,25.55,2.82
Marico,506.20,491.55,503.70,490.00,13.70,2.8
Supreme Ind,"2,065.95","1,987.30","2,047.20","1,991.80",55.40,2.78
KNR Construct,285.00,278.50,284.15,276.70,7.45,2.69
Rajesh Exports,696.10,673.00,691.10,673.00,18.10,2.69
Godrej Consumer,750.00,728.05,747.30,727.80,19.50,2.68
KSB Pumps,"1,330.75","1,270.00","1,319.45","1,286.05",33.40,2.6
Prestige Estate,499.35,478.10,493.80,481.35,12.45,2.59
IRB Infra,255.00,245.10,251.25,245.05,6.20,2.53
Jindal Stainles,203.90,198.50,202.55,197.60,4.95,2.51
Triveni Turbine,211.15,196.05,202.15,197.20,4.95,2.51
Jindal Steel,544.40,518.45,532.85,519.85,13.00,2.5
GE Power India,155.50,144.30,152.05,148.35,3.70,2.49
Chola Fin Hold,623.80,590.55,618.55,603.55,15.00,2.49
