company_name,high,low,last_price,prev_close,change,percent_gain
Gland,"3,489.80","3,340.00","3,462.60","3,367.15",95.45,2.83
Divis Labs,"4,530.10","4,431.00","4,519.65","4,435.70",83.95,1.89
ICICI Bank,641.35,632.25,640.25,630.85,9.4,1.49
Reliance,"2,132.90","2,092.95","2,129.05","2,097.95",31.1,1.48
Coal India,148.65,146.05,147.65,145.65,2,1.37
Adani Ports,724.30,705.00,710.40,703.10,7.3,1.04
TATA Cons. Prod,768.80,753.20,763.60,756.05,7.55,1
UPL,806.60,789.00,799.35,791.50,7.85,0.99
SBI,425.40,419.00,424.40,420.40,4,0.95
IOC,109.75,107.75,108.45,107.55,0.9,0.84
Titan Company,"1,767.85","1,740.20","1,754.75","1,740.30",14.45,0.83
HDFC,"2,480.00","2,445.00","2,475.70","2,459.40",16.3,0.66
Axis Bank,752.85,744.00,750.65,746.45,4.2,0.56
Bajaj Finance,"6,030.00","5,965.00","5,997.75","5,967.15",30.6,0.51
Infosys,"1,569.45","1,542.60","1,567.80","1,560.40",7.4,0.47
Bharti Airtel,533.00,520.00,525.00,522.65,2.35,0.45
M&M,787.30,777.00,782.60,779.45,3.15,0.4
Tech Mahindra,"1,097.50","1,075.00","1,089.40","1,085.15",4.25,0.39
HUL,"2,492.70","2,452.00","2,487.30","2,478.00",9.3,0.38
Dr Reddys Labs,"5,600.00","5,511.50","5,575.70","5,558.50",17.2,0.31
HDFC Life,690.05,678.85,687.50,685.75,1.75,0.26
IndusInd Bank,"1,014.15","1,005.15","1,009.65","1,007.70",1.95,0.19
Tata Motors,345.55,340.50,344.90,344.25,0.65,0.19
UltraTechCement,"6,747.85","6,685.00","6,719.90","6,707.25",12.65,0.19
NTPC,119.05,117.00,117.50,117.35,0.15,0.13
Cipla,985.80,975.10,979.20,978.10,1.1,0.11
SBI Life Insura,"1,010.90",996.05,"1,007.20","1,006.90",0.3,0.03
