company_name,high,low,last_price,prev_close,change,percent_gain
Sun Pharma Adv,238.80,203.00,231.10,201.20,29.90,14.86
Suven Pharma,466.50,424.00,460.50,426.25,34.25,8.04
Mazagon Dock,465.00,433.05,461.85,428.75,33.10,7.72
RITES,330.60,302.80,323.90,301.80,22.10,7.32
Prism Johnson,133.40,120.40,129.05,120.75,8.30,6.87
Abbott India,"19,299.00","18,222.60","19,181.10","18,140.20","1,040.90",5.74
PVR,"1,768.00","1,685.00","1,759.95","1,666.40",93.55,5.61
Zomato,62.00,58.90,61.20,58.05,3.15,5.43
Bharat Dynamics,877.00,835.40,869.25,824.80,44.45,5.39
Bank of India,49.75,45.85,48.20,46.10,2.10,4.56
Allcargo,425.00,406.55,422.15,404.00,18.15,4.49
Mahindra Logist,522.90,494.45,516.00,494.25,21.75,4.4
Suzlon Energy,8.60,8.25,8.45,8.10,0.35,4.32
Tata Chemicals,"1,125.00","1,071.15","1,093.00","1,047.95",45.05,4.3
Network 18,64.95,62.35,64.35,61.70,2.65,4.29
Prestige Estate,451.85,434.00,448.80,430.35,18.45,4.29
Bajaj Electric,"1,150.00","1,095.90","1,136.35","1,091.10",45.25,4.15
Symphony,889.00,828.20,869.10,835.90,33.20,3.97
IRCTC,712.00,684.50,707.00,680.10,26.90,3.96
Indian Bank,197.30,188.20,194.05,186.80,7.25,3.88
Zydus Life,386.90,370.00,382.85,369.15,13.70,3.71
Oil India,176.50,170.30,175.70,169.60,6.10,3.6
Jindal Steel,422.00,409.15,418.20,403.75,14.45,3.58
Union Bank,44.45,42.00,43.65,42.15,1.50,3.56
Poly Medicure,912.00,849.65,881.70,851.90,29.80,3.5
GlaxoSmithKline,"1,464.00","1,399.15","1,446.80","1,398.45",48.35,3.46
Torrent Pharma,"1,554.80","1,502.35","1,545.80","1,494.30",51.50,3.45
Krishna Inst.,"1,462.00","1,370.60","1,447.95","1,400.15",47.80,3.41
Aarti Drugs,467.00,448.95,463.90,448.65,15.25,3.4
KEC Intl,446.70,431.05,443.70,429.25,14.45,3.37
ONGC,128.20,123.50,126.65,122.55,4.10,3.35
HFCL,73.40,71.00,72.40,70.10,2.30,3.28
Cochin Shipyard,440.80,424.00,432.85,419.30,13.55,3.23
Indoco Remedies,324.35,307.65,321.65,311.65,10.00,3.21
AU Small Financ,608.15,588.65,600.40,582.25,18.15,3.12
Finolex Cables,489.85,459.00,472.15,457.90,14.25,3.11
Hatsun Agro,"1,070.15","1,008.50","1,055.50","1,024.00",31.50,3.08
Jyothy Labs,189.20,182.95,188.30,182.70,5.60,3.07
EID Parry,598.60,563.70,578.30,561.15,17.15,3.06
Escorts Kubota,"2,134.00","2,043.50","2,092.90","2,031.40",61.50,3.03
Just Dial,564.50,542.55,555.90,539.90,16.00,2.96
Shriram Trans,"1,212.65","1,187.00","1,209.25","1,174.90",34.35,2.92
C. E. Info Syst,"1,368.80","1,321.50","1,359.80","1,321.35",38.45,2.91
CRISIL,"3,198.80","3,072.85","3,164.25","3,075.00",89.25,2.9
Hindalco,376.90,366.00,371.20,360.75,10.45,2.9
Go Fashion,"1,374.60","1,301.25","1,336.65","1,299.05",37.60,2.89
Apollo Hospital,"4,404.65","4,284.95","4,391.70","4,268.95",122.75,2.88
