company_name,high,low,last_price,prev_close,change,percent_gain
MMTC Ltd,47.80,43.00,47.00,42.80,4.2,9.81
Firstsource Sol,176.10,161.45,175.05,160.15,14.9,9.3
JB Chemicals,"1,725.10","1,574.95","1,701.10","1,578.35",122.75,7.78
GE Shipping,299.95,287.05,294.90,274.30,20.6,7.51
Dhani Services,164.35,153.45,162.75,152.20,10.55,6.93
Sudarshan Chem,565.65,531.10,561.20,525.25,35.95,6.84
Chola Fin Hold,710.00,632.75,682.85,642.50,40.35,6.28
KEI Industries,"1,134.90","1,067.20","1,126.20","1,060.20",66,6.23
IOL Chemicals,475.00,442.55,468.15,441.55,26.6,6.02
Swan Energy,149.40,135.40,148.20,140.15,8.05,5.74
Phoenix Mills,"1,024.00",962.05,"1,013.70",959.75,53.95,5.62
Birlasoft,532.30,510.25,528.50,500.75,27.75,5.54
Thermax,"1,779.70","1,677.00","1,766.05","1,675.30",90.75,5.42
Radico Khaitan,"1,197.90","1,120.25","1,179.65","1,119.25",60.4,5.4
Chola Invest.,541.80,516.00,539.65,513.00,26.65,5.19
Lux Industries,"3,776.70","3,582.75","3,763.35","3,582.75",180.6,5.04
Elgi Equipments,307.80,287.40,297.25,283.20,14.05,4.96
Caplin Labs,805.95,762.25,796.10,759.45,36.65,4.83
Welspun Corp,176.90,168.15,175.95,168.20,7.75,4.61
Sundaram-Clayto,"3,963.40","3,726.50","3,908.95","3,737.80",171.15,4.58
Balrampur Chini,334.30,319.25,332.55,318.25,14.3,4.49
IDBI Bank,48.30,46.25,47.85,45.80,2.05,4.48
Vakrangee,38.65,35.85,37.30,35.80,1.5,4.19
CG Consumer,434.00,414.90,431.45,414.65,16.8,4.05
Ashoka Buildcon,94.45,90.85,94.05,90.45,3.6,3.98
Biocon,376.25,360.05,374.35,360.10,14.25,3.96
M&M Financial,151.00,146.10,150.55,145.00,5.55,3.83
Jindal Saw,104.45,100.20,103.80,100.00,3.8,3.8
Granules India,335.80,318.20,333.85,321.95,11.9,3.7
Happiest Minds ,"1,279.00","1,225.00","1,263.15","1,218.10",45.05,3.7
L&T Finance,83.60,80.15,82.60,79.70,2.9,3.64
Exide Ind,165.10,159.60,164.45,159.05,5.4,3.4
Muthoot Finance,"1,500.00","1,453.15","1,494.20","1,445.25",48.95,3.39
Power Grid Corp,209.60,202.05,208.35,201.55,6.8,3.37
EIH,125.90,123.00,124.85,120.80,4.05,3.35
Tube Investment,"1,754.90","1,651.10","1,711.85","1,656.55",55.3,3.34
LIC Housing Fin,367.60,354.55,363.30,351.75,11.55,3.28
Prestige Estate,474.50,457.40,471.65,456.90,14.75,3.23
Shriram Trans,"1,219.90","1,178.65","1,210.30","1,172.45",37.85,3.23
Dilip Buildcon,506.45,484.95,492.10,476.90,15.2,3.19
Syngene Intl,616.00,595.60,613.60,595.30,18.3,3.07
Jubilant Food,"3,619.00","3,467.70","3,534.45","3,429.45",105,3.06
Gland,"3,919.00","3,777.00","3,864.60","3,751.05",113.55,3.03
Birla Corp,"1,429.95","1,383.25","1,425.55","1,383.95",41.6,3.01
Chambal Fert,395.40,381.40,392.80,381.40,11.4,2.99
Pfizer,"5,190.00","5,050.00","5,141.70","4,992.60",149.1,2.99
Ujjivan Financi,133.70,129.50,132.10,128.30,3.8,2.96
Shipping Corp,139.80,133.05,138.70,134.75,3.95,2.93
Vaibhav Global,609.00,569.95,584.65,568.05,16.6,2.92
Shriram City,"1,755.70","1,693.00","1,740.95","1,691.70",49.25,2.91
Indian Bank,143.00,138.60,141.50,137.55,3.95,2.87
Petronet LNG,219.50,212.55,218.65,212.55,6.1,2.87
Valiant Organic,"1,039.75",988.55,"1,016.60",988.25,28.35,2.87
