company_name,high,low,last_price,prev_close,change,percent_gain
UPL,717.75,699.75,712.75,698.20,14.55,2.08
BPCL,388.40,381.30,385.90,378.85,7.05,1.86
ONGC,146.85,143.15,145.90,144.00,1.9,1.32
IOC,122.85,120.75,122.20,120.65,1.55,1.28
Larsen,"1,844.80","1,796.55","1,801.25","1,789.20",12.05,0.67
IndusInd Bank,957.85,938.50,951.15,945.55,5.6,0.59
Tata Steel,"1,134.20","1,102.25","1,118.00","1,112.40",5.6,0.5
Coal India,160.70,158.25,159.75,159.30,0.45,0.28
Tata Motors,484.70,477.30,480.10,479.10,1,0.21
Eicher Motors,"2,497.15","2,445.05","2,455.55","2,451.55",4,0.16
TATA Cons. Prod,781.00,767.10,774.30,773.25,1.05,0.14
UltraTechCement,"7,455.00","7,296.15","7,332.45","7,323.20",9.25,0.13
