company_name,high,low,last_price,prev_close,change,percent_gain
Suzlon Energy,9.85,8.50,9.60,8.55,1.05,12.28
KPIT Tech,674.00,601.00,664.95,599.50,65.45,10.92
APTUS VALUE,321.15,307.05,315.85,297.50,18.35,6.17
Shree Renuka,61.25,56.75,60.20,56.80,3.40,5.99
Hitachi Energy,"3,640.00","3,391.05","3,614.90","3,414.95",199.95,5.86
JM Financial,72.10,67.50,71.45,67.50,3.95,5.85
Metropolis,"1,449.90","1,366.40","1,444.10","1,368.40",75.70,5.53
CAMS,"2,579.00","2,431.80","2,567.90","2,440.85",127.05,5.21
Borosil Renew,616.65,584.85,609.70,580.30,29.40,5.07
Tata Chemicals,"1,157.00","1,090.55","1,150.05","1,097.30",52.75,4.81
TataTeleservice,114.60,105.50,114.10,109.15,4.95,4.54
Mahindra Logist,558.00,532.00,552.95,530.45,22.50,4.24
Asahi India,649.95,609.65,639.85,614.30,25.55,4.16
Varun Beverages,"1,194.70","1,115.00","1,170.50","1,124.40",46.10,4.1
Anupam Rasayan,823.90,750.45,783.55,753.40,30.15,4
Quess Corp,659.00,611.00,649.80,625.05,24.75,3.96
IIFL Finance,388.60,367.30,384.30,370.00,14.30,3.86
GMM Pfaudler,"1,926.90","1,842.70","1,910.45","1,842.70",67.75,3.68
Advanced Enzyme,310.50,294.00,308.55,297.65,10.90,3.66
3M India,"23,970.00","22,900.00","23,828.25","22,986.65",841.60,3.66
Karur Vysya,85.50,80.85,85.00,82.00,3.00,3.66
Page Industries,"53,616.35","50,603.40","53,012.55","51,140.00","1,872.55",3.66
Polyplex Corp,"2,178.00","2,072.00","2,165.70","2,090.10",75.60,3.62
Rail Vikas,36.25,34.45,36.05,34.85,1.20,3.44
Adani Trans,"4,039.75","3,821.10","3,997.90","3,865.75",132.15,3.42
Granules India,326.00,307.75,324.90,314.50,10.40,3.31
INOX Leisure,509.45,486.15,506.60,490.55,16.05,3.27
Welspun Corp,298.50,281.25,292.60,283.35,9.25,3.26
Brightcom Group,38.40,35.90,38.15,36.95,1.20,3.25
Vakrangee,40.70,38.60,40.25,39.00,1.25,3.21
Blue Dart,"8,928.75","8,443.05","8,807.55","8,541.70",265.85,3.11
CCL Products,525.00,499.85,522.40,506.70,15.70,3.1
NHPC,39.55,37.90,39.20,38.05,1.15,3.02
Guj Amb Exports,311.00,288.00,307.15,298.40,8.75,2.93
Lakshmi Machine,"13,299.00","12,718.50","13,209.25","12,835.15",374.10,2.91
Latent View,396.90,378.00,391.75,380.70,11.05,2.9
Avenue Supermar,"4,440.60","4,257.00","4,431.70","4,308.70",123.00,2.85
Metro Brands,903.40,857.20,889.60,865.05,24.55,2.84
Westlife Dev,719.90,680.05,710.75,691.65,19.10,2.76
Tata Steel Long,755.00,707.10,748.60,728.70,19.90,2.73
Sterling Wilson,332.95,318.50,329.15,320.50,8.65,2.7
Nazara,763.70,726.70,754.70,734.90,19.80,2.69
Titan Company,"2,744.95","2,650.00","2,737.60","2,666.65",70.95,2.66
HUL,"2,701.25","2,620.05","2,692.75","2,623.60",69.15,2.64
Marico,550.85,535.30,549.45,535.30,14.15,2.64
Indiabulls Real,79.30,76.20,78.70,76.70,2.00,2.61
Timken,"2,945.00","2,835.00","2,916.10","2,843.85",72.25,2.54
Dabur India,580.00,558.90,575.65,561.50,14.15,2.52
Sun TV Network,525.50,505.35,521.55,508.75,12.80,2.52
Gujarat Gas,526.00,503.30,519.80,507.15,12.65,2.49
Torrent Pharma,"1,550.00","1,496.70","1,537.70","1,500.50",37.20,2.48
Indian Hotels,334.85,323.90,333.85,325.85,8.00,2.46
Dr Lal PathLab,"2,450.00","2,380.05","2,445.65","2,388.10",57.55,2.41
CRISIL,"3,265.00","3,150.10","3,256.05","3,180.15",75.90,2.39
Asian Paints,"3,440.00","3,315.65","3,436.00","3,356.05",79.95,2.38
SOLARA ACTIVE P,476.50,454.10,464.10,453.30,10.80,2.38
SJVN,32.90,31.90,32.75,32.00,0.75,2.34
Saregama India,378.95,366.00,374.40,365.95,8.45,2.31
COFORGE LTD.,"3,433.00","3,275.30","3,397.50","3,324.90",72.60,2.18
Piramal Enter,980.00,952.00,976.65,955.80,20.85,2.18
Fine Organics,"7,067.95","6,862.45","7,047.00","6,901.50",145.50,2.11
Adani Enterpris,"3,735.95","3,608.05","3,716.30","3,640.10",76.20,2.09
Escorts Kubota,"2,141.15","2,070.25","2,126.95","2,083.75",43.20,2.07
NMDC,131.75,128.00,131.35,128.75,2.60,2.02
Tata Inv Corp,"2,620.00","2,464.95","2,524.00","2,474.55",49.45,2
Berger Paints,637.90,620.20,635.30,623.00,12.30,1.97
Tata Elxsi,"9,045.05","8,744.60","8,990.65","8,817.50",173.15,1.96
Jindal Stainles,146.70,137.80,141.00,138.30,2.70,1.95
KEC Intl,450.00,439.00,447.65,439.20,8.45,1.92
UNO Minda,555.40,542.30,552.70,542.30,10.40,1.92
Bharat Forge,785.85,757.55,781.55,766.90,14.65,1.91
Jubilant Food,637.95,619.05,634.95,623.05,11.90,1.91
Thermax,"2,619.05","2,546.95","2,600.00","2,552.35",47.65,1.87
Wockhardt,263.10,250.40,258.65,253.95,4.70,1.85
Indo Count,153.50,146.75,151.00,148.30,2.70,1.82
Mahanagar Gas,874.95,850.90,872.50,856.90,15.60,1.82
Adani Total Gas,"3,644.95","3,491.00","3,629.90","3,565.50",64.40,1.81
Eicher Motors,"3,759.90","3,670.40","3,748.75","3,682.05",66.70,1.81
Godfrey Phillip,"1,150.00","1,118.85","1,139.75","1,119.65",20.10,1.8
IGL,428.30,417.00,426.80,419.45,7.35,1.75
Sobha,695.85,668.00,692.80,680.90,11.90,1.75
GNFC,711.45,683.05,694.90,683.05,11.85,1.73
Cera Sanitary,"5,900.00","5,664.65","5,777.70","5,679.40",98.30,1.73
Trent,"1,493.00","1,441.00","1,486.75","1,461.95",24.80,1.7
NCC,73.50,71.70,73.15,71.95,1.20,1.67
Maruti Suzuki,"9,435.00","9,186.00","9,401.85","9,247.90",153.95,1.66
Poly Medicure,906.70,874.85,894.15,879.60,14.55,1.65
PVR,"1,778.00","1,725.00","1,769.40","1,740.65",28.75,1.65
Ceat,"1,623.75","1,552.10","1,608.05","1,582.05",26.00,1.64
Mazagon Dock,465.60,452.70,460.15,452.85,7.30,1.61
Britannia,"3,835.45","3,751.00","3,825.95","3,765.65",60.30,1.6
Railtel,108.40,105.20,107.70,106.00,1.70,1.6
Caplin Labs,735.00,715.70,730.75,719.40,11.35,1.58
Bata India,"1,931.95","1,868.55","1,906.10","1,877.35",28.75,1.53
KRBL,381.35,361.20,373.05,367.45,5.60,1.52
Chola Invest.,785.75,759.00,784.10,772.70,11.40,1.48
Adani Ports,953.50,928.05,946.65,932.90,13.75,1.47
Coromandel Int,"1,049.10","1,021.10","1,044.70","1,029.70",15.00,1.46
Bharat Elec,112.00,107.60,110.00,108.45,1.55,1.43
Ashok Leyland,165.70,161.00,164.50,162.20,2.30,1.42
KPR Mill,568.40,550.45,566.35,558.45,7.90,1.41
Cochin Shipyard,437.80,423.70,432.95,427.00,5.95,1.39
ITI,110.45,107.65,109.75,108.25,1.50,1.39
Glenmark,389.50,379.00,388.05,382.75,5.30,1.38
Hindustan Aeron,"2,530.00","2,441.25","2,487.55","2,454.65",32.90,1.34
Ipca Labs,880.40,856.00,878.30,866.65,11.65,1.34
AAVAS Financier,"2,217.80","2,161.05","2,199.55","2,170.75",28.80,1.33
Container Corp,757.00,732.00,751.90,742.10,9.80,1.32
New India Assur,89.00,87.05,88.70,87.55,1.15,1.31
Uflex,779.00,760.70,773.60,763.65,9.95,1.3
Sundaram Fin,"2,260.90","2,204.15","2,252.30","2,223.40",28.90,1.3
IRB Infra,225.00,216.65,223.90,221.05,2.85,1.29
HEG,"1,149.30","1,111.65","1,131.45","1,117.55",13.90,1.24
Firstsource Sol,107.65,104.10,107.10,105.80,1.30,1.23
