company_name,high,low,last_price,prev_close,change,percent_gain
ITC,219.10,211.90,217.65,210.60,7.05,3.35
Bajaj Auto,"3,692.95","3,565.00","3,664.50","3,569.60",94.9,2.66
Hindalco,340.50,329.35,331.80,326.40,5.4,1.65
Grasim,"1,399.90","1,372.00","1,387.80","1,367.10",20.7,1.51
M&M,860.55,834.00,845.65,836.95,8.7,1.04
Bharti Airtel,532.20,515.35,527.20,522.90,4.3,0.82
ONGC,112.20,107.50,110.20,109.35,0.85,0.78
Maruti Suzuki,"7,242.00","7,060.00","7,113.75","7,064.65",49.1,0.7
Eicher Motors,"2,697.95","2,635.00","2,664.60","2,647.00",17.6,0.66
Tata Motors,316.60,299.75,307.00,305.80,1.2,0.39
Power Grid Corp,223.50,220.15,221.05,220.45,0.6,0.27
Bajaj Finance,"5,545.00","5,305.00","5,371.85","5,359.80",12.05,0.22
SBI Life Insura,898.00,882.30,890.45,888.95,1.5,0.17
JSW Steel,432.65,420.10,423.15,422.50,0.65,0.15
Tata Steel,722.90,698.30,704.85,704.40,0.45,0.06
