company_name,high,low,last_price,prev_close,change,percent_gain
Thermax,"2,347.00","2,003.60","2,229.85","1,996.45",233.4,11.69
Vakrangee,39.20,34.40,37.70,34.00,3.7,10.88
CreditAccess Gr,"1,051.00",941.45,"1,036.15",944.40,91.75,9.72
Huhtamaki India,191.85,168.30,182.85,168.35,14.5,8.61
IIFL Finance,374.80,341.45,366.95,339.80,27.15,7.99
Aegis Logistics,240.50,221.25,236.10,219.55,16.55,7.54
Ujjivan Financi,152.00,140.90,150.15,140.25,9.9,7.06
PNB Housing Fin,426.60,383.95,412.35,385.60,26.75,6.94
Welspun Corp,214.40,199.35,211.70,198.10,13.6,6.87
Guj Amb Exports,329.65,298.45,316.85,297.15,19.7,6.63
Avanti Feeds,516.00,466.60,494.65,464.40,30.25,6.51
Shipping Corp,134.70,125.90,133.85,126.05,7.8,6.19
Shilpa,503.00,464.15,496.65,469.40,27.25,5.81
Godfrey Phillip,"1,325.00","1,212.90","1,292.25","1,222.85",69.4,5.68
Redington,171.75,162.00,166.75,158.15,8.6,5.44
Sterlite Techno,218.65,205.50,214.85,204.65,10.2,4.98
RHI Magnesita,668.00,621.25,649.70,622.00,27.7,4.45
JK Paper,348.00,328.15,344.65,330.05,14.6,4.42
Dish TV,17.70,16.40,17.60,16.90,0.7,4.14
Sterling Wilson,369.60,350.30,361.90,349.20,12.7,3.64
Chambal Fert,485.75,465.00,474.65,458.35,16.3,3.56
Hind Zinc,356.75,345.40,352.45,340.35,12.1,3.56
Greaves Cotton,204.90,192.40,200.00,193.30,6.7,3.47
Rashtriya Chem,105.40,101.60,102.95,99.50,3.45,3.47
Himadri Special,81.50,76.65,78.90,76.30,2.6,3.41
IOL Chemicals,496.00,468.25,481.00,465.30,15.7,3.37
IGL,391.50,378.60,389.90,377.45,12.45,3.3
Just Dial,945.00,890.25,912.60,883.95,28.65,3.24
ONGC,174.85,170.70,174.25,168.90,5.35,3.17
Chalet Hotels,313.40,300.90,308.45,299.05,9.4,3.14
IDBI Bank,47.85,45.60,47.35,45.95,1.4,3.05
NFL,62.75,60.00,60.75,58.95,1.8,3.05
Varun Beverages,"1,050.85",994.00,"1,011.05",983.90,27.15,2.76
Ambuja Cements,374.20,359.00,369.20,359.65,9.55,2.66
Finolex Cables,419.95,410.00,419.15,408.35,10.8,2.64
Varroc Engineer,407.90,390.05,400.10,389.85,10.25,2.63
Swan Energy,283.55,270.10,279.65,272.50,7.15,2.62
JM Financial,75.30,69.70,71.00,69.20,1.8,2.6
Adani Green Ene,"2,950.00","2,775.40","2,864.30","2,792.40",71.9,2.57
Apollo Hospital,"4,764.00","4,629.00","4,744.45","4,626.30",118.15,2.55
EIH,167.45,161.60,165.05,161.00,4.05,2.52
Lemon Tree Hote,71.45,67.25,68.30,66.65,1.65,2.48
Valiant Organic,"1,016.20",975.55,992.85,969.70,23.15,2.39
GSFC,177.60,172.10,174.30,170.30,4,2.35
Ujjivan Small,18.10,17.55,17.90,17.50,0.4,2.29
CAMS,"2,619.40","2,499.85","2,553.85","2,499.70",54.15,2.17
L&T Infotech,"6,088.00","5,851.00","6,038.80","5,910.55",128.25,2.17
GMM Pfaudler,"4,970.00","4,802.45","4,946.05","4,842.60",103.45,2.14
Firstsource Sol,134.40,128.60,131.70,128.95,2.75,2.13
Vedanta,427.55,421.40,425.80,417.00,8.8,2.11
HFCL,81.40,79.30,80.65,79.05,1.6,2.02
Welspun India,97.60,95.05,96.10,94.20,1.9,2.02
Bharat Rasayan,"13,450.00","13,026.75","13,294.35","13,032.45",261.9,2.01
KSB Pumps,"1,369.95","1,310.00","1,332.40","1,306.15",26.25,2.01
Birla Corp,"1,182.00","1,147.00","1,176.15","1,153.25",22.9,1.99
Dixon Technolog,"4,485.25","4,360.00","4,431.85","4,347.00",84.85,1.95
Bharat Elec,250.25,244.05,247.10,242.40,4.7,1.94
Vardhman Text,463.00,440.50,447.90,439.45,8.45,1.92
Rallis India,286.90,278.05,283.40,278.05,5.35,1.92
Ingersoll Rand,"1,655.50","1,600.00","1,636.30","1,605.65",30.65,1.91
eClerx Services,"2,420.00","2,372.85","2,404.10","2,360.60",43.5,1.84
ITC,270.60,263.65,269.55,264.80,4.75,1.79
Deepak Nitrite,"2,342.00","2,268.00","2,297.45","2,258.25",39.2,1.74
Chola Fin Hold,673.10,650.40,661.20,649.90,11.3,1.74
AIA Engineering,"1,759.15","1,693.00","1,749.25","1,719.45",29.8,1.73
Dalmia Bharat,"1,640.50","1,603.25","1,630.00","1,602.50",27.5,1.72
BEML,"1,866.95","1,820.40","1,850.75","1,819.65",31.1,1.71
Sun Pharma,943.00,921.30,936.75,921.30,15.45,1.68
Tasty Bite,"12,020.00","11,750.00","11,982.40","11,791.45",190.95,1.62
NHPC,32.30,31.10,31.55,31.05,0.5,1.61
UPL,836.45,805.00,818.65,805.65,13,1.61
Mahindra Holida,248.85,243.30,245.05,241.20,3.85,1.6
Karur Vysya,52.00,50.30,51.10,50.30,0.8,1.59
ICICI Securitie,646.40,626.00,635.30,625.40,9.9,1.58
Mahanagar Gas,847.60,817.10,829.10,816.30,12.8,1.57
Coromandel Int,844.25,828.00,840.65,827.85,12.8,1.55
Ramco Cements,817.00,793.00,812.05,799.75,12.3,1.54
Jindal Saw,96.50,94.70,95.55,94.10,1.45,1.54
J. K. Cement,"2,808.75","2,751.90","2,795.85","2,753.90",41.95,1.52
Torrent Pharma,"2,874.60","2,774.55","2,849.50","2,806.75",42.75,1.52
