company_name,high,low,last_price,prev_close,change,percent_gain
Indiabulls Hsg,117.10,102.15,114.75,102.75,12.00,11.68
Bajaj Finance,"7,109.95","6,522.00","7,076.60","6,396.35",680.25,10.63
IFB Industries,"1,014.70",905.15,"1,001.15",905.15,96.00,10.61
Bajaj Finserv,"15,223.25","13,507.00","14,642.05","13,307.05","1,335.00",10.03
Metro Brands,654.40,582.35,636.90,581.30,55.60,9.56
Tanla Platforms,643.70,585.00,636.45,585.20,51.25,8.76
Bharat Dynamics,788.70,730.00,782.15,730.90,51.25,7.01
JSW Energy,244.40,227.50,242.80,227.75,15.05,6.61
Bajaj Holdings,"5,245.00","4,910.00","5,187.50","4,892.15",295.35,6.04
Mindtree,"3,346.00","3,162.30","3,325.40","3,136.85",188.55,6.01
Devyani Int,168.45,158.65,165.35,156.00,9.35,5.99
L&T Infotech,"4,660.05","4,450.10","4,649.10","4,412.90",236.20,5.35
Fine Organics,"5,480.00","5,220.00","5,449.70","5,182.20",267.50,5.16
Narayana Hruda,660.00,621.65,658.75,628.25,30.50,4.85
Allcargo,308.50,291.00,303.80,289.85,13.95,4.81
Dhani Services,39.40,37.80,39.35,37.55,1.80,4.79
SBI Card,937.85,884.40,929.15,888.80,40.35,4.54
Hindustan Aeron,"2,035.00","1,942.50","2,024.65","1,939.15",85.50,4.41
Info Edge,"4,100.00","3,938.30","4,086.15","3,916.80",169.35,4.32
Kotak Mahindra,"1,831.85","1,765.00","1,828.50","1,754.10",74.40,4.24
Muthoot Finance,"1,078.65","1,024.05","1,063.90","1,020.90",43.00,4.21
Westlife Dev,541.00,514.00,534.50,513.30,21.20,4.13
SOLARA ACTIVE P,390.00,353.10,366.45,352.10,14.35,4.08
Persistent,"3,533.00","3,400.00","3,520.30","3,383.35",136.95,4.05
RITES,264.15,252.95,261.35,251.25,10.10,4.02
Interglobe Avi,"1,848.40","1,787.05","1,843.00","1,772.10",70.90,4
Zomato,46.30,43.05,45.70,43.95,1.75,3.98
IndusInd Bank,"1,020.00",989.10,"1,017.70",979.80,37.90,3.87
Fortis Health,278.25,263.65,276.70,266.65,10.05,3.77
Avenue Supermar,"4,164.00","4,001.00","4,147.80","4,000.95",146.85,3.67
SBI Life Insura,"1,195.00","1,147.50","1,191.45","1,149.35",42.10,3.66
