company_name,high,low,last_price,prev_close,change,percent_gain
Asian Paints,"2,835.25","2,601.55","2,774.50","2,556.20",218.3,8.54
UPL,764.40,705.05,743.30,691.65,51.65,7.47
ITC,213.20,204.00,212.25,203.25,9,4.43
Nestle,"17,260.00","16,605.00","17,224.15","16,717.90",506.25,3.03
Larsen,"1,423.90","1,374.05","1,415.50","1,385.30",30.2,2.18
HUL,"2,382.40","2,326.00","2,376.85","2,328.95",47.9,2.06
Britannia,"3,524.50","3,438.20","3,501.45","3,439.55",61.9,1.8
Power Grid Corp,230.00,223.85,228.85,225.95,2.9,1.28
Reliance,"1,942.00","1,906.00","1,937.30","1,913.15",24.15,1.26
TATA Cons. Prod,649.50,638.05,645.15,640.05,5.1,0.8
Cipla,921.00,900.80,904.05,898.60,5.45,0.61
SBI Life Insura,982.00,965.00,978.40,972.90,5.5,0.57
HCL Tech,912.00,896.50,910.35,906.10,4.25,0.47
ICICI Bank,601.95,591.10,597.30,594.75,2.55,0.43
HDFC Life,679.90,666.40,670.60,668.80,1.8,0.27
Titan Company,"1,477.80","1,433.00","1,455.85","1,454.95",0.9,0.06
