company_name,high,low,last_price,prev_close,change,percent_gain
APTUS VALUE,359.50,315.05,349.25,315.45,33.80,10.71
Kalyan Jeweller,78.00,69.75,77.35,70.25,7.10,10.11
Triveni Engg,243.25,220.00,241.00,223.75,17.25,7.71
Welspun Corp,235.95,215.50,233.70,218.50,15.20,6.96
Borosil Renew,580.00,531.00,574.10,541.40,32.70,6.04
TCI Express,"1,850.00","1,725.25","1,835.00","1,731.10",103.90,6
RBL Bank,104.75,97.65,104.10,98.25,5.85,5.95
NMDC,120.00,111.70,119.20,112.70,6.50,5.77
GE Shipping,555.00,520.00,549.65,520.20,29.45,5.66
IDFC First Bank,46.45,43.05,46.05,43.65,2.40,5.5
Indigo Paints,"1,675.00","1,548.85","1,656.50","1,572.15",84.35,5.37
MRPL,73.50,68.60,72.70,69.00,3.70,5.36
Dhani Services,59.50,56.70,59.50,56.70,2.80,4.94
Varun Beverages,970.20,917.05,963.55,919.75,43.80,4.76
JSW Energy,322.50,300.00,318.95,304.60,14.35,4.71
Bank of Baroda,123.95,117.00,123.45,118.25,5.20,4.4
KRBL,304.95,285.00,302.85,290.15,12.70,4.38
Sterling Wilson,297.50,285.95,292.70,280.90,11.80,4.2
City Union Bank,180.75,168.10,178.90,171.70,7.20,4.19
Brightcom Group,48.80,44.65,48.40,46.50,1.90,4.09
Redington,159.95,145.45,152.10,146.15,5.95,4.07
Suzlon Energy,9.30,8.60,8.95,8.60,0.35,4.07
Zomato,65.25,62.15,64.45,62.00,2.45,3.95
Uflex,705.90,663.00,699.85,673.35,26.50,3.94
Hinduja Global,"1,645.00","1,512.20","1,624.10","1,564.15",59.95,3.83
Aditya Birla F,291.20,276.40,289.50,278.90,10.60,3.8
M&M,"1,277.00","1,218.00","1,273.10","1,226.70",46.40,3.78
Brigade Ent,510.00,482.00,506.35,488.00,18.35,3.76
Coromandel Int,"1,052.00",994.10,"1,046.35","1,008.75",37.60,3.73
Timken,"3,033.00","2,901.10","3,014.05","2,907.95",106.10,3.65
Delta Corp,212.00,198.30,209.35,202.00,7.35,3.64
JK Lakshmi Cem,472.85,451.50,470.50,455.20,15.30,3.36
TeamLease Ser.,"3,462.00","3,308.75","3,450.90","3,339.25",111.65,3.34
Grindwell Norto,"2,183.25","2,093.00","2,165.95","2,096.45",69.50,3.32
Adani Trans,"3,699.90","3,317.65","3,601.90","3,486.40",115.50,3.31
TV18 Broadcast,42.50,40.55,42.25,40.90,1.35,3.3
Sterlite Techno,167.50,157.10,165.90,160.60,5.30,3.3
Guj Amb Exports,300.00,284.95,293.15,283.90,9.25,3.26
Tata Power,232.10,221.65,231.45,224.15,7.30,3.26
Hind Copper,114.75,108.90,114.40,110.80,3.60,3.25
Bharat Elec,299.60,286.90,298.45,289.10,9.35,3.23
SKF India,"4,770.00","4,571.85","4,731.25","4,583.40",147.85,3.23
Atul,"9,289.00","8,836.75","9,239.15","8,950.75",288.40,3.22
Canara Bank,230.00,218.95,229.10,222.05,7.05,3.17
Ashok Leyland,147.00,139.60,146.65,142.20,4.45,3.13
