company_name,high,low,last_price,prev_close,change,percent_gain
Chalet Hotels,302.00,250.00,282.75,251.85,30.9,12.27
Linde India,"3,005.00","2,646.00","2,971.35","2,704.10",267.25,9.88
Vodafone Idea,11.65,10.40,11.25,10.65,0.6,5.63
Kalpataru Power,410.00,390.85,403.35,389.05,14.3,3.68
Mahindra Logist,441.40,410.60,432.85,421.00,11.85,2.81
Mahindra Holida,223.80,207.05,215.40,209.70,5.7,2.72
Lemon Tree Hote,54.10,49.20,52.10,50.85,1.25,2.46
3M India,"22,240.85","21,500.05","22,156.30","21,640.45",515.85,2.38
Affle India,"1,250.00","1,160.00","1,227.55","1,200.15",27.4,2.28
COFORGE LTD.,"4,510.00","4,240.00","4,412.90","4,320.45",92.45,2.14
SpiceJet,64.85,60.75,63.50,62.20,1.3,2.09
Equitas Holding,115.60,110.45,114.20,111.95,2.25,2.01
Angel One,"1,338.05","1,287.90","1,324.95","1,299.05",25.9,1.99
KPR Mill,674.00,626.15,660.30,647.95,12.35,1.91
Federal Bank,101.85,97.00,99.75,97.90,1.85,1.89
Wockhardt,406.50,361.00,380.25,373.30,6.95,1.86
ABB India,"2,118.90","2,025.00","2,101.10","2,065.65",35.45,1.72
Grindwell Norto,"1,604.00","1,540.15","1,580.55","1,557.40",23.15,1.49
Wipro,572.70,555.40,570.80,562.45,8.35,1.48
MphasiS,"3,082.95","2,947.70","3,064.90","3,021.95",42.95,1.42
Zydus Wellness,"1,596.00","1,501.05","1,569.95","1,548.40",21.55,1.39
Infosys,"1,737.30","1,691.50","1,730.70","1,706.95",23.75,1.39
Tube Investment,"1,673.00","1,585.55","1,634.35","1,612.40",21.95,1.36
Shree Cements,"24,993.00","24,050.05","24,678.35","24,349.55",328.8,1.35
Mindtree,"3,871.75","3,715.00","3,847.95","3,797.00",50.95,1.34
Power Grid Corp,199.00,195.55,198.15,195.70,2.45,1.25
Schaeffler Ind,"1,900.00","1,825.00","1,867.15","1,844.35",22.8,1.24
Godrej Prop,"1,599.45","1,537.35","1,587.20","1,569.00",18.2,1.16
Blue Star,"1,072.00","1,025.00","1,060.50","1,048.70",11.8,1.13
Gland,"3,279.35","3,120.00","3,252.90","3,217.50",35.4,1.1
Dabur India,554.90,541.70,553.60,547.80,5.8,1.06
Prism Johnson,121.00,117.00,120.25,119.05,1.2,1.01
Solar Ind,"2,358.00","2,271.00","2,311.55","2,289.95",21.6,0.94
KNR Construct,319.20,305.85,315.95,313.15,2.8,0.89
ICICI Bank,762.90,740.00,754.45,748.90,5.55,0.74
KEC Intl,472.00,454.45,469.95,466.75,3.2,0.69
Chola Fin Hold,674.50,645.40,669.45,665.00,4.45,0.67
HDFC Bank,"1,530.70","1,495.55","1,522.10","1,512.35",9.75,0.64
Avenue Supermar,"4,170.00","3,990.00","4,096.60","4,073.10",23.5,0.58
Nestle,"18,160.00","17,825.00","18,106.10","18,009.30",96.8,0.54
Hitachi Energy,"3,150.00","3,045.00","3,121.95","3,105.35",16.6,0.53
Swan Energy,167.90,157.50,164.25,163.40,0.85,0.52
