company_name,high,low,last_price,prev_close,change,percent_gain
Navin Fluorine,"4,265.95","3,801.00","4,208.20","3,787.85",420.35,11.1
TCI Express,"1,788.00","1,644.35","1,747.95","1,653.70",94.25,5.7
PCBL,122.40,114.00,121.50,116.00,5.50,4.74
Praj Industries,408.00,384.30,398.95,383.40,15.55,4.06
SRF,"2,405.00","2,299.85","2,383.45","2,290.55",92.90,4.06
Allcargo,297.00,280.55,291.10,280.20,10.90,3.89
Sonata,755.00,725.50,746.85,719.30,27.55,3.83
Mahindra CIE,268.75,255.10,258.30,248.80,9.50,3.82
GAIL,147.50,142.80,147.00,141.60,5.40,3.81
CenturyPlyboard,597.95,571.65,594.45,572.80,21.65,3.78
Timken,"2,918.00","2,791.90","2,890.90","2,791.75",99.15,3.55
Equitas Holding,99.90,95.90,99.35,96.00,3.35,3.49
Delta Corp,185.75,176.50,184.60,178.50,6.10,3.42
Balkrishna Ind,"2,360.40","2,260.00","2,349.10","2,271.40",77.70,3.42
Balaji Amines,"3,449.55","3,340.00","3,431.50","3,319.60",111.90,3.37
Kajaria Ceramic,"1,174.85","1,125.30","1,165.80","1,128.10",37.70,3.34
Indian Hotels,261.90,251.70,260.75,252.65,8.10,3.21
Linde India,"3,724.00","3,555.00","3,679.70","3,566.70",113.00,3.17
Star Health,710.50,674.00,701.80,680.85,20.95,3.08
Radico Khaitan,976.00,940.15,971.35,943.45,27.90,2.96
Sequent Scienti,119.85,112.80,118.50,115.25,3.25,2.82
Karur Vysya,55.85,53.00,55.35,53.85,1.50,2.79
Jindal Steel,371.50,357.25,370.15,360.20,9.95,2.76
EIH,144.50,138.55,144.10,140.25,3.85,2.75
RBL Bank,95.00,90.20,94.70,92.20,2.50,2.71
Gujarat Fluoro,"3,378.00","3,250.25","3,334.60","3,248.70",85.90,2.64
Tata Steel,964.85,933.60,960.70,936.05,24.65,2.63
United Spirits,870.00,838.60,865.25,843.95,21.30,2.52
Tata Chemicals,896.00,867.90,892.70,870.75,21.95,2.52
Galaxy Surfacta,"3,123.95","3,029.90","3,109.15","3,033.35",75.80,2.5
Macrotech Dev,"1,160.00","1,119.60","1,156.30","1,128.20",28.10,2.49
APTUS VALUE,279.90,270.80,278.95,272.25,6.70,2.46
Can Fin Homes,553.15,530.10,550.75,537.65,13.10,2.44
Schaeffler Ind,"2,574.85","2,496.00","2,539.05","2,483.20",55.85,2.25
PI Industries,"3,079.00","2,972.00","3,062.25","2,995.05",67.20,2.24
V-Guard Ind,233.95,225.85,232.00,227.00,5.00,2.2
APL Apollo,937.05,907.95,927.50,907.80,19.70,2.17
Infibeam Avenue,14.40,13.75,14.20,13.90,0.30,2.16
Nuvoco Vistas,317.80,301.20,314.25,307.60,6.65,2.16
Lakshmi Machine,"10,484.95","10,050.00","10,233.55","10,023.75",209.80,2.09
IndusInd Bank,966.50,939.55,962.05,942.45,19.60,2.08
Adani Enterpris,"2,562.15","2,500.00","2,550.60","2,499.40",51.20,2.05
Suven Pharma,478.00,457.80,475.75,466.20,9.55,2.05
Firstsource Sol,111.30,107.30,110.55,108.35,2.20,2.03
MphasiS,"2,342.00","2,264.95","2,322.35","2,276.45",45.90,2.02
One 97 Paytm,763.30,726.50,758.00,743.05,14.95,2.01
Avenue Supermar,"4,050.00","3,935.00","4,040.05","3,963.40",76.65,1.93
Coal India,201.70,194.60,200.90,197.10,3.80,1.93
KPR Mill,598.55,553.35,584.55,573.60,10.95,1.91
Vinati Organics,"2,129.00","2,071.00","2,119.30","2,080.00",39.30,1.89
Deepak Nitrite,"1,864.00","1,792.00","1,849.85","1,815.90",33.95,1.87
Saregama India,410.00,395.75,408.50,401.05,7.45,1.86
Hindustan Aeron,"1,908.75","1,868.05","1,903.45","1,868.95",34.50,1.85
Jyothy Labs,175.00,164.00,167.20,164.20,3.00,1.83
MRF,"81,198.95","79,531.80","80,834.05","79,400.60","1,433.45",1.81
