company_name,high,low,last_price,prev_close,change,percent_gain
Finolex Cables,407.85,364.95,400.55,363.20,37.35,10.28
Century,889.00,804.40,875.70,805.70,70,8.69
Karur Vysya,50.15,45.60,49.50,45.80,3.7,8.08
IFB Industries,942.95,841.30,926.25,861.30,64.95,7.54
Fine Organics,"6,139.90","5,130.00","5,482.90","5,126.35",356.55,6.96
Godfrey Phillip,"1,219.85","1,135.00","1,208.50","1,143.20",65.3,5.71
Adani Total Gas,"2,495.25","2,295.15","2,445.85","2,325.90",119.95,5.16
Thermax,"2,149.00","1,985.25","2,094.25","1,993.55",100.7,5.05
Rattanindia Ent,56.85,54.15,56.85,54.15,2.7,4.99
Welspun India,71.50,67.25,70.20,67.10,3.1,4.62
Mazagon Dock,299.00,280.45,296.55,283.75,12.8,4.51
Asahi India,469.40,443.50,465.00,445.25,19.75,4.44
Suzlon Energy,10.25,9.30,9.80,9.40,0.4,4.26
Adani Green Ene,"1,950.00","1,825.00","1,925.80","1,848.40",77.4,4.19
NLC India,80.00,76.15,79.65,76.45,3.2,4.19
Max Healthcare,389.20,366.05,384.65,369.55,15.1,4.09
Capri Global,705.45,652.00,689.90,662.85,27.05,4.08
GE Shipping,408.15,386.45,405.75,390.50,15.25,3.91
Mahindra CIE,202.00,192.95,199.15,191.70,7.45,3.89
Sundaram Fin,"1,940.00","1,851.70","1,899.50","1,829.60",69.9,3.82
Tanla Platforms,"1,423.00","1,355.00","1,413.70","1,362.85",50.85,3.73
Indo Count,153.90,146.00,153.10,147.80,5.3,3.59
Berger Paints,631.70,595.65,622.45,601.00,21.45,3.57
BASF,"2,795.00","2,572.00","2,676.75","2,585.95",90.8,3.51
Macrotech Dev,"1,040.00","1,000.85","1,034.95","1,000.20",34.75,3.47
Adani Trans,"2,043.00","1,870.55","2,025.70","1,957.90",67.8,3.46
Reliance,"2,732.45","2,634.00","2,724.30","2,633.50",90.8,3.45
Restaurant Bran,106.40,100.65,105.65,102.15,3.5,3.43
L&T Technology,"3,619.80","3,473.00","3,607.85","3,489.20",118.65,3.4
Abbott India,"18,595.00","17,611.90","18,376.15","17,775.40",600.75,3.38
Indiabulls Real,74.40,71.45,73.95,71.55,2.4,3.35
Zensar Tech,315.00,300.55,313.40,303.45,9.95,3.28
L&T Infotech,"4,350.60","4,169.90","4,333.60","4,203.30",130.3,3.1
Galaxy Surfacta,"2,988.00","2,865.30","2,966.45","2,877.45",89,3.09
IIFL Finance,339.00,326.65,336.45,326.35,10.1,3.09
Federal Bank,92.25,89.30,92.00,89.30,2.7,3.02
L&T Finance,78.90,75.55,78.10,75.85,2.25,2.97
Aegis Logistics,220.70,211.00,219.35,213.25,6.1,2.86
United Spirits,829.00,801.55,824.20,801.50,22.7,2.83
Bajaj Electric,"1,010.00",976.55,"1,007.05",979.95,27.1,2.77
Guj Amb Exports,339.00,320.35,335.00,326.05,8.95,2.74
Adani Enterpris,"2,218.00","2,142.30","2,209.40","2,150.90",58.5,2.72
Allcargo,345.00,330.05,344.00,334.90,9.1,2.72
Polyplex Corp,"2,651.35","2,517.80","2,618.90","2,549.60",69.3,2.72
Varun Beverages,"1,166.90","1,086.05","1,139.00","1,109.10",29.9,2.7
Bajaj Finserv,"13,030.00","12,450.05","12,936.00","12,596.60",339.4,2.69
M&M Financial,186.00,180.25,185.35,180.60,4.75,2.63
Hind Copper,106.85,103.50,106.50,103.80,2.7,2.6
Nazara,"1,254.80","1,156.00","1,208.85","1,178.45",30.4,2.58
Ashok Leyland,144.40,139.20,143.50,139.90,3.6,2.57
INOX Leisure,510.90,494.00,507.20,494.70,12.5,2.53
Shriram City,"1,799.00","1,667.55","1,781.90","1,739.50",42.4,2.44
Sun Pharma,862.90,832.80,859.55,839.25,20.3,2.42
Vardhman Text,294.85,286.30,291.80,284.95,6.85,2.4
Anupam Rasayan,738.00,702.45,718.15,701.50,16.65,2.37
Sterling Wilson,339.05,325.50,334.45,326.70,7.75,2.37
NOCIL,256.25,247.70,254.25,248.40,5.85,2.36
SJVN,28.40,27.40,28.20,27.55,0.65,2.36
AB Capital,103.65,100.80,103.45,101.10,2.35,2.32
Canara Bank,214.45,208.55,213.55,208.75,4.8,2.3
Kansai Nerolac,418.25,403.30,412.20,402.95,9.25,2.3
Manappuram Fin,95.95,93.25,95.70,93.55,2.15,2.3
Oil India,252.50,240.10,250.35,244.85,5.5,2.25
ZFCVINDIA,"7,699.95","7,439.30","7,668.00","7,503.65",164.35,2.19
MphasiS,"2,610.00","2,529.70","2,584.50","2,529.45",55.05,2.18
JB Chemicals,"1,642.00","1,579.90","1,622.30","1,588.15",34.15,2.15
HCL Tech,"1,048.90","1,007.30","1,039.70","1,017.90",21.8,2.14
HFCL,67.30,64.70,66.80,65.40,1.4,2.14
Vodafone Idea,9.65,9.35,9.55,9.35,0.2,2.14
Caplin Labs,760.00,736.95,755.95,740.35,15.6,2.11
Nuvoco Vistas,324.45,307.00,317.80,311.25,6.55,2.1
Poly Medicure,790.00,758.35,779.60,763.75,15.85,2.08
Chambal Fert,366.55,353.35,364.95,357.55,7.4,2.07
Laxmi Organic,379.00,364.20,373.15,365.65,7.5,2.05
IDFC,50.80,49.20,50.60,49.60,1,2.02
TCS,"3,432.00","3,346.30","3,423.00","3,355.20",67.8,2.02
Chola Fin Hold,646.75,626.90,641.00,628.35,12.65,2.01
Saregama India,437.40,418.10,429.70,421.30,8.4,1.99
Infosys,"1,513.85","1,475.60","1,508.00","1,478.55",29.45,1.99
Intellect Desig,687.90,665.10,681.90,668.75,13.15,1.97
Asian Paints,"2,919.00","2,848.00","2,908.55","2,852.50",56.05,1.96
Vinati Organics,"2,152.00","2,053.25","2,101.65","2,061.25",40.4,1.96
Gujarat Gas,577.55,559.25,572.30,561.40,10.9,1.94
Mindtree,"3,085.00","2,968.05","3,061.00","3,003.55",57.45,1.91
PNB,32.15,31.25,32.00,31.40,0.6,1.91
Polycab,"2,549.90","2,488.60","2,541.05","2,493.70",47.35,1.9
Sonata,700.00,669.95,687.80,675.15,12.65,1.87
CG Consumer,373.00,358.00,369.05,362.35,6.7,1.85
Pidilite Ind,"2,254.00","2,190.90","2,245.75","2,205.20",40.55,1.84
P and G,"14,485.00","13,744.85","14,364.85","14,106.05",258.8,1.83
Jindal (Hisar),231.70,225.10,230.15,226.05,4.1,1.81
ONGC,152.90,146.00,152.45,149.75,2.7,1.8
Vedanta,323.00,315.65,321.75,316.05,5.7,1.8
Bank of Baroda,105.85,102.00,103.65,101.85,1.8,1.77
Godrej Prop,"1,395.95","1,357.75","1,391.25","1,367.65",23.6,1.73
Power Finance,113.35,110.25,112.90,111.00,1.9,1.71
Tata Steel,"1,084.75","1,059.10","1,081.55","1,063.55",18,1.69
Triveni Turbine,172.00,166.55,171.15,168.30,2.85,1.69
Union Bank,39.60,38.60,39.40,38.75,0.65,1.68
Easy Trip,390.00,380.00,385.80,379.50,6.3,1.66
HDFC AMC,"1,890.05","1,835.10","1,885.05","1,854.25",30.8,1.66
Deepak Nitrite,"2,050.00","1,995.05","2,045.80","2,012.80",33,1.64
JK Lakshmi Cem,461.00,440.50,448.60,441.45,7.15,1.62
CESC,79.85,77.70,79.45,78.20,1.25,1.6
TV18 Broadcast,42.55,40.90,41.85,41.20,0.65,1.58
IndusInd Bank,945.00,921.00,942.95,928.35,14.6,1.57
Bosch,"14,828.75","14,500.00","14,764.90","14,537.25",227.65,1.57
Adani Ports,751.90,730.25,748.45,736.90,11.55,1.57
Indiabulls Hsg,118.00,114.65,117.45,115.65,1.8,1.56
REC,121.45,118.75,120.85,119.00,1.85,1.55
Godrej Ind,550.00,474.00,481.50,474.25,7.25,1.53
HEG,"1,135.25","1,095.05","1,121.85","1,105.05",16.8,1.52
Balaji Amines,"3,457.00","3,266.65","3,303.95","3,254.75",49.2,1.51
Alembic Pharma,738.75,717.20,733.25,722.45,10.8,1.49
Nippon,287.40,280.70,286.90,282.75,4.15,1.47
Bharat Dynamics,832.50,812.00,825.20,813.30,11.9,1.46
EngineersInd,63.40,61.60,62.90,62.00,0.9,1.45
Gland,"2,849.95","2,770.65","2,841.30","2,800.80",40.5,1.45
NTPC,159.30,154.25,159.05,156.80,2.25,1.43
Welspun Corp,235.80,225.60,233.40,230.15,3.25,1.41
CAMS,"2,451.80","2,365.00","2,442.30","2,409.10",33.2,1.38
Escorts,"1,619.45","1,583.25","1,616.35","1,595.00",21.35,1.34
Star Health,725.00,675.20,718.50,709.05,9.45,1.33
Ajanta Pharma,"1,817.00","1,759.70","1,798.75","1,775.60",23.15,1.3
Persistent,"3,804.30","3,692.05","3,787.55","3,739.15",48.4,1.29
Uflex,631.95,611.10,623.90,616.05,7.85,1.27
Sunteck Realty,456.00,441.65,452.35,446.70,5.65,1.26
Sun Pharma Adv,222.00,217.00,221.25,218.50,2.75,1.26
COFORGE LTD.,"3,885.00","3,763.05","3,840.15","3,793.45",46.7,1.23
AU Small Financ,"1,308.00","1,278.45","1,301.90","1,286.25",15.65,1.22
PVR,"1,842.60","1,794.20","1,820.25","1,798.50",21.75,1.21
FDC,249.95,244.65,248.00,245.10,2.9,1.18
FSN E-Co Nykaa,"1,478.00","1,422.00","1,472.15","1,455.30",16.85,1.16
Just Dial,673.00,651.00,665.60,658.10,7.5,1.14
Chola Invest.,682.00,666.35,679.15,671.55,7.6,1.13
HPCL,232.70,228.65,232.15,229.55,2.6,1.13
Birlasoft,374.90,366.00,372.30,368.15,4.15,1.13
Avanti Feeds,427.45,419.65,424.25,419.55,4.7,1.12
Bayer CropScien,"5,357.95","5,216.45","5,311.40","5,252.35",59.05,1.12
Alok Industries,23.00,22.45,22.85,22.60,0.25,1.11
Strides Pharma ,333.90,324.60,332.30,328.65,3.65,1.11
Coal India,199.20,194.30,198.20,196.05,2.15,1.1
EIH,139.90,136.35,138.80,137.30,1.5,1.09
Firstsource Sol,113.45,108.60,110.95,109.75,1.2,1.09
Metro Brands,594.50,572.50,588.20,582.00,6.2,1.07
NMDC,129.25,125.30,127.80,126.45,1.35,1.07
Rallis India,204.00,200.20,203.10,200.95,2.15,1.07
SBI Card,782.90,767.40,781.20,772.95,8.25,1.07
CRISIL,"3,610.95","3,494.80","3,587.55","3,549.90",37.65,1.06
Jindal Stainles,115.30,113.30,114.30,113.10,1.2,1.06
Titan Company,"2,225.35","2,176.60","2,220.95","2,197.60",23.35,1.06
Petronet LNG,226.75,221.55,225.70,223.35,2.35,1.05
BPCL,334.25,322.55,329.35,326.00,3.35,1.03
Oracle Fin Serv,"3,339.00","3,273.90","3,318.00","3,284.35",33.65,1.02
Infibeam Avenue,15.10,14.10,14.95,14.80,0.15,1.01
EPL,166.70,161.15,165.95,164.30,1.65,1
BHEL,52.40,51.45,52.20,51.70,0.5,0.97
DLF,341.45,334.55,340.25,337.00,3.25,0.96
Aarti Drugs,452.00,432.25,442.25,438.10,4.15,0.95
Endurance Techn,"1,320.00","1,269.00","1,307.40","1,295.20",12.2,0.94
IRFC,21.50,21.20,21.45,21.25,0.2,0.94
Apollo Tyres,222.55,218.10,221.90,219.85,2.05,0.93
APL Apollo,"1,000.00",974.85,994.30,985.30,9,0.91
Granules India,273.90,263.05,272.45,270.00,2.45,0.91
Kalyan Jeweller,61.75,60.20,61.20,60.65,0.55,0.91
Venkys,"2,050.45","1,990.40","2,022.30","2,004.05",18.25,0.91
KRBL,231.00,224.00,226.45,224.45,2,0.89
Zee Entertain,257.50,250.50,255.40,253.15,2.25,0.89
CenturyPlyboard,583.00,562.20,570.10,565.10,5,0.88
Nestle,"17,476.35","17,020.05","17,393.80","17,241.55",152.25,0.88
Amara Raja Batt,507.90,502.00,507.05,502.70,4.35,0.87
Muthoot Finance,"1,130.00","1,103.90","1,121.65","1,111.95",9.7,0.87
Shipping Corp,122.75,118.75,121.10,120.05,1.05,0.87
TCI Express,"1,627.00","1,587.65","1,610.40","1,596.45",13.95,0.87
Cochin Shipyard,331.90,325.40,330.25,327.45,2.8,0.86
ICICI Securitie,449.35,436.25,444.45,440.70,3.75,0.85
Hathway Cable,18.20,17.85,18.05,17.90,0.15,0.84
Dalmia Bharat,"1,377.95","1,345.00","1,373.75","1,362.40",11.35,0.83
Indigo Paints,"1,602.55","1,570.10","1,580.40","1,567.50",12.9,0.82
Dabur India,524.95,512.05,521.70,517.55,4.15,0.8
Westlife Dev,464.00,455.85,460.55,456.90,3.65,0.8
Mahanagar Gas,773.00,757.20,770.20,764.10,6.1,0.8
Axis Bank,693.15,682.00,691.55,686.05,5.5,0.8
Bajaj Finance,"6,080.00","5,949.20","6,057.85","6,010.15",47.7,0.79
Emami,424.00,416.10,422.25,419.00,3.25,0.78
Lupin,614.50,602.00,612.70,607.95,4.75,0.78
Narayana Hruda,661.95,640.50,647.20,642.25,4.95,0.77
Prism Johnson,112.40,110.65,111.85,111.00,0.85,0.77
Yes Bank,13.55,13.30,13.35,13.25,0.1,0.75
Zydus Wellness,"1,569.45","1,538.15","1,551.60","1,540.15",11.45,0.74
Britannia,"3,583.80","3,505.75","3,577.05","3,551.30",25.75,0.73
Bank of India,48.75,47.60,48.30,47.95,0.35,0.73
Wipro,476.45,468.10,474.15,470.75,3.4,0.72
Poonawalla Fin,263.65,256.25,260.80,258.95,1.85,0.71
Can Fin Homes,485.00,471.25,482.35,479.00,3.35,0.7
3M India,"21,609.00","20,916.05","21,357.95","21,213.80",144.15,0.68
JSW Steel,575.00,557.65,573.40,569.50,3.9,0.68
Syngene Intl,552.85,535.95,550.60,546.90,3.7,0.68
Dixon Technolog,"3,940.00","3,830.00","3,918.30","3,892.30",26,0.67
Shriram Trans,"1,196.00","1,175.25","1,192.90","1,184.95",7.95,0.67
Bombay Burmah,"1,023.15",986.05,"1,002.00",995.40,6.6,0.66
Jyothy Labs,155.00,152.00,153.75,152.75,1,0.65
Rain Industries,168.65,163.60,167.25,166.20,1.05,0.63
NESCO,549.90,533.95,539.55,536.25,3.3,0.62
Tata Power,235.90,231.30,234.20,232.75,1.45,0.62
ITC,274.45,267.85,273.50,271.85,1.65,0.61
MMTC Ltd,41.95,41.05,41.50,41.25,0.25,0.61
Network 18,77.20,74.55,76.50,76.05,0.45,0.59
Wockhardt,269.35,264.75,266.25,264.75,1.5,0.57
Gujarat Pipavav,81.90,79.90,80.40,79.95,0.45,0.56
Alkyl Amines,"2,779.10","2,716.25","2,727.35","2,712.40",14.95,0.55
EID Parry,544.80,529.00,538.40,535.45,2.95,0.55
Hemisphere,113.75,109.00,110.90,110.30,0.6,0.54
IDBI Bank,37.25,36.50,36.95,36.75,0.2,0.54
UltraTechCement,"6,023.95","5,906.00","6,007.85","5,975.65",32.2,0.54
