company_name,high,low,last_price,prev_close,change,percent_gain
Asian Paints,"2,480.00","2,375.35","2,468.60","2,355.00",113.6,4.82
Dr Reddys Labs,"4,466.70","4,365.00","4,449.70","4,342.25",107.45,2.47
HCL Tech,"1,018.80",990.45,"1,007.25",992.35,14.9,1.5
HUL,"2,247.50","2,214.30","2,244.05","2,210.85",33.2,1.5
TCS,"3,141.00","3,060.00","3,110.05","3,066.15",43.9,1.43
Bharti Airtel,533.75,524.00,529.30,522.85,6.45,1.23
UltraTechCement,"6,703.00","6,565.10","6,639.95","6,561.45",78.5,1.2
ITC,208.90,204.95,207.85,205.45,2.4,1.17
Britannia,"3,500.00","3,456.05","3,489.10","3,450.40",38.7,1.12
Maruti Suzuki,"7,200.00","7,100.00","7,150.30","7,089.30",61,0.86
Infosys,"1,406.00","1,380.50","1,384.00","1,373.60",10.4,0.76
Wipro,434.95,425.65,429.30,426.35,2.95,0.69
ONGC,116.30,113.45,115.10,114.35,0.75,0.66
Titan Company,"1,531.00","1,496.90","1,500.95","1,492.20",8.75,0.59
Tata Motors,321.90,315.10,319.95,318.55,1.4,0.44
Bajaj Finance,"5,507.00","5,420.00","5,455.95","5,439.05",16.9,0.31
Power Grid Corp,227.20,223.50,224.45,224.15,0.3,0.13
Grasim,"1,397.75","1,375.90","1,384.50","1,384.10",0.4,0.03
Hindalco,336.75,326.30,333.90,333.80,0.1,0.03
