company_name,high,low,last_price,prev_close,change,percent_gain
UPL,636.20,600.00,629.95,591.55,38.4,6.49
GAIL,157.95,147.50,154.15,147.15,7,4.76
Larsen,"1,525.00","1,470.00","1,515.20","1,463.55",51.65,3.53
ONGC,122.35,117.20,118.25,114.95,3.3,2.87
SBI Life Insura,930.65,901.70,923.85,903.55,20.3,2.25
HCL Tech,973.00,944.00,961.90,941.50,20.4,2.17
IOC,105.00,102.10,103.60,101.45,2.15,2.12
Axis Bank,752.50,732.00,743.30,730.75,12.55,1.72
NTPC,113.30,109.50,110.55,108.70,1.85,1.7
SBI,393.40,386.05,389.60,383.65,5.95,1.55
Infosys,"1,346.10","1,317.20","1,335.75","1,316.70",19.05,1.45
Coal India,156.00,152.35,153.15,151.10,2.05,1.36
M&M,857.35,840.00,851.00,840.40,10.6,1.26
BPCL,472.95,461.80,466.70,461.80,4.9,1.06
Tech Mahindra,980.00,962.00,968.50,959.70,8.8,0.92
HDFC Life,736.95,715.00,722.95,717.25,5.7,0.79
Sun Pharma,621.90,611.30,614.80,611.20,3.6,0.59
Reliance,"2,231.90","2,168.00","2,191.10","2,178.70",12.4,0.57
Tata Steel,751.20,735.05,737.25,733.30,3.95,0.54
Cipla,819.00,806.20,809.25,805.15,4.1,0.51
Nestle,"16,900.00","16,607.00","16,852.45","16,782.90",69.55,0.41
Grasim,"1,367.70","1,331.55","1,344.25","1,339.35",4.9,0.37
JSW Steel,415.50,406.50,407.85,406.40,1.45,0.36
Divis Labs,"3,548.95","3,501.00","3,507.70","3,496.90",10.8,0.31
Maruti Suzuki,"7,338.80","7,216.00","7,259.50","7,249.00",10.5,0.14
Hero Motocorp,"3,489.50","3,422.70","3,463.95","3,461.70",2.25,0.06
