company_name,high,low,last_price,prev_close,change,percent_gain
KRBL,244.00,208.00,235.05,203.35,31.7,15.59
Indo Count,152.50,123.40,146.20,127.10,19.1,15.03
Avanti Feeds,483.00,384.20,456.35,403.05,53.3,13.22
Indiabulls Hsg,122.25,105.70,118.65,111.15,7.5,6.75
Network 18,74.60,65.55,72.75,68.45,4.3,6.28
Gujarat Gas,571.45,526.65,566.95,537.40,29.55,5.5
DCM Shriram,"1,064.40",975.05,"1,051.15",999.05,52.1,5.21
Privi Special,"1,174.80","1,040.05","1,148.80","1,093.70",55.1,5.04
TV18 Broadcast,42.40,38.55,41.80,39.95,1.85,4.63
Ambuja Cements,382.00,349.30,373.55,359.05,14.5,4.04
Zensar Tech,309.80,290.05,305.60,293.90,11.7,3.98
Triveni Turbine,183.90,167.85,179.15,172.35,6.8,3.95
Chola Fin Hold,619.00,573.35,607.00,585.25,21.75,3.72
Welspun India,67.80,62.20,66.05,63.70,2.35,3.69
Indiabulls Real,75.00,70.25,74.20,71.65,2.55,3.56
Sonata,698.80,612.85,661.90,639.20,22.7,3.55
Borosil Renew,607.65,542.55,586.70,567.05,19.65,3.47
Rajesh Exports,606.15,562.00,593.45,574.80,18.65,3.24
Redington,134.95,124.10,132.75,128.70,4.05,3.15
Gujarat Fluoro,"2,295.00","2,112.25","2,263.20","2,200.20",63,2.86
Equitas Bank,55.90,51.85,55.00,53.50,1.5,2.8
Vardhman Text,329.55,297.55,318.50,309.90,8.6,2.78
Finolex Cables,368.00,349.45,365.00,355.30,9.7,2.73
Home First,767.95,709.25,753.10,733.75,19.35,2.64
Blue Star,"1,040.90",954.95,"1,027.45","1,001.40",26.05,2.6
Rossari,898.00,830.00,880.30,858.20,22.1,2.58
NHPC,31.60,30.25,31.30,30.60,0.7,2.29
CESC,80.00,77.00,79.80,78.05,1.75,2.24
Equitas Holding,114.00,107.75,112.20,109.90,2.3,2.09
Mastek,"2,488.85","2,326.55","2,452.95","2,403.05",49.9,2.08
Blue Dart,"7,089.50","6,761.15","6,998.90","6,868.30",130.6,1.9
Ratnamani Metal,"2,279.00","2,146.50","2,240.10","2,201.50",38.6,1.75
Chalet Hotels,291.80,275.30,288.45,283.75,4.7,1.66
Carborundum,768.00,685.05,734.90,723.05,11.85,1.64
Latent View,403.30,376.80,393.70,387.90,5.8,1.5
Ajanta Pharma,"1,785.00","1,619.95","1,709.10","1,684.70",24.4,1.45
Varun Beverages,"1,073.95","1,035.35","1,064.25","1,049.40",14.85,1.42
Chambal Fert,417.80,404.50,414.20,408.50,5.7,1.4
IOC,124.00,119.55,122.10,120.45,1.65,1.37
Abbott India,"16,923.30","16,200.00","16,780.65","16,572.15",208.5,1.26
SOLARA ACTIVE P,465.00,414.00,448.60,443.00,5.6,1.26
Oil India,225.95,216.10,223.10,220.50,2.6,1.18
FSN E-Co Nykaa,"1,316.00","1,207.50","1,286.15","1,271.30",14.85,1.17
Cera Sanitary,"4,089.00","3,837.75","4,017.30","3,972.20",45.1,1.14
3M India,"18,349.75","17,680.00","17,980.25","17,778.60",201.65,1.13
Cochin Shipyard,312.00,300.10,307.70,304.30,3.4,1.12
Mahindra CIE,203.30,187.05,195.45,193.30,2.15,1.11
Sona BLW,577.95,552.35,568.95,562.85,6.1,1.08
Firstsource Sol,112.00,106.10,109.75,108.60,1.15,1.06
Ashok Leyland,118.25,113.00,117.45,116.35,1.1,0.95
GMM Pfaudler,"4,244.65","4,110.30","4,213.35","4,173.60",39.75,0.95
Balaji Amines,"3,174.90","2,905.00","3,070.75","3,042.70",28.05,0.92
Godrej Agrovet,510.00,495.00,505.75,501.75,4,0.8
Jyothy Labs,146.00,142.05,145.20,144.05,1.15,0.8
Dr Lal PathLab,"2,320.05","2,217.30","2,300.90","2,283.85",17.05,0.75
Kalyan Jeweller,66.25,59.50,61.85,61.45,0.4,0.65
Sterling Wilson,325.00,313.80,321.55,319.55,2,0.63
BSE Limited,739.00,706.55,721.40,717.30,4.1,0.57
SJVN,27.40,26.65,27.25,27.10,0.15,0.55
