company_name,high,low,last_price,prev_close,change,percent_gain
UltraTechCement,"6,999.00","6,727.50","6,933.05","6,719.85",213.2,3.17
Shree Cements,"27,925.00","27,000.00","27,769.10","26,987.60",781.5,2.9
HDFC Bank,"1,540.00","1,496.00","1,534.70","1,495.45",39.25,2.62
Bajaj Finance,"6,342.80","6,053.00","6,202.40","6,072.70",129.7,2.14
Bajaj Finserv,"12,282.35","11,871.30","12,090.80","11,923.10",167.7,1.41
Kotak Mahindra,"1,760.00","1,727.00","1,755.35","1,731.10",24.25,1.4
SBI Life Insura,"1,032.90","1,006.10","1,023.15","1,009.85",13.3,1.32
IndusInd Bank,"1,035.00","1,015.00","1,031.05","1,020.55",10.5,1.03
Tata Steel,"1,178.00","1,150.25","1,167.25","1,156.85",10.4,0.9
Titan Company,"1,774.00","1,746.05","1,762.80","1,749.90",12.9,0.74
Grasim,"1,525.00","1,491.70","1,497.25","1,489.70",7.55,0.51
ONGC,125.00,121.05,121.50,120.95,0.55,0.45
Bharti Airtel,527.70,521.10,526.10,523.95,2.15,0.41
ICICI Bank,655.00,645.20,650.30,647.85,2.45,0.38
Eicher Motors,"2,731.15","2,693.45","2,711.15","2,701.05",10.1,0.37
Adani Ports,731.95,707.10,712.70,710.05,2.65,0.37
HDFC Life,687.00,675.00,680.05,677.90,2.15,0.32
HDFC,"2,518.90","2,490.20","2,496.40","2,494.90",1.5,0.06
JSW Steel,681.70,669.45,673.15,672.75,0.4,0.06
Dr Reddys Labs,"5,561.20","5,514.00","5,539.45","5,537.90",1.55,0.03
