company_name,high,low,last_price,prev_close,change,percent_gain
UTI AMC,897.90,832.00,888.50,824.30,64.2,7.79
TV18 Broadcast,76.90,70.00,74.40,69.45,4.95,7.13
Redington,177.85,163.30,173.65,162.80,10.85,6.66
Alok Industries,29.80,27.30,29.50,27.80,1.7,6.12
Infibeam Avenue,45.30,41.40,44.30,41.75,2.55,6.11
Jindal Steel,442.10,418.00,440.90,416.50,24.4,5.86
Max Healthcare,390.00,357.00,384.35,364.65,19.7,5.4
Radico Khaitan,962.00,898.45,958.15,909.40,48.75,5.36
Sterlite Techno,221.00,205.25,216.45,205.95,10.5,5.1
JSW Energy,325.05,302.10,325.05,309.60,15.45,4.99
Network 18,92.10,88.00,92.10,87.75,4.35,4.96
GNFC,573.00,541.50,570.75,546.50,24.25,4.44
Indo Count,216.00,206.05,214.60,205.55,9.05,4.4
JTEKT India ,89.90,85.00,88.65,84.95,3.7,4.36
Aurobindo Pharm,688.95,643.00,684.40,656.05,28.35,4.32
Zensar Tech,407.70,391.85,403.80,387.20,16.6,4.29
Firstsource Sol,152.25,144.90,150.70,144.50,6.2,4.29
Adani Trans,"2,052.95","1,955.30","2,036.40","1,955.20",81.2,4.15
SpiceJet,63.90,60.20,62.95,60.50,2.45,4.05
Avenue Supermar,"4,182.00","4,001.00","4,162.70","4,002.10",160.6,4.01
Raymond,756.85,717.95,752.50,724.85,27.65,3.81
Rail Vikas,35.90,34.80,35.50,34.20,1.3,3.8
AAVAS Financier,"3,139.70","2,985.00","3,099.00","2,994.60",104.4,3.49
Greaves Cotton,201.85,191.10,200.00,193.65,6.35,3.28
Gujarat Fluoro,"2,985.00","2,815.10","2,937.60","2,844.95",92.65,3.26
Vodafone Idea,11.45,10.65,11.15,10.80,0.35,3.24
ONGC,170.40,165.15,169.10,163.95,5.15,3.14
Gulf Oil Lubric,494.00,482.00,490.80,476.10,14.7,3.09
Guj Alkali,792.00,744.90,778.60,755.50,23.1,3.06
Swan Energy,182.85,167.65,174.45,169.55,4.9,2.89
LIC Housing Fin,408.00,391.60,403.15,391.85,11.3,2.88
Johnson Control,"1,868.50","1,790.00","1,837.80","1,788.85",48.95,2.74
MphasiS,"3,118.00","3,020.00","3,110.15","3,030.25",79.9,2.64
Laurus Labs,545.90,523.10,540.00,526.10,13.9,2.64
CSB Bank,260.00,253.00,258.60,252.00,6.6,2.62
HFCL,84.90,79.65,83.00,80.90,2.1,2.6
Adani Total Gas,"1,830.00","1,676.75","1,810.55","1,765.00",45.55,2.58
Bosch,"16,724.95","16,037.60","16,634.85","16,220.10",414.75,2.56
Vardhman Text,"2,613.95","2,490.90","2,549.80","2,486.20",63.6,2.56
Ratnamani Metal,"2,263.00","2,161.70","2,235.40","2,179.55",55.85,2.56
Brigade Ent,513.00,490.00,508.10,495.70,12.4,2.5
L&T Technology,"4,700.00","4,579.30","4,686.70","4,575.20",111.5,2.44
BHEL,57.45,55.60,57.05,55.70,1.35,2.42
Indoco Remedies,379.85,371.40,377.70,368.90,8.8,2.39
Power Finance,123.80,120.40,123.15,120.30,2.85,2.37
Sudarshan Chem,613.00,588.05,610.65,596.50,14.15,2.37
ICICI Prudentia,529.00,505.35,527.85,515.80,12.05,2.34
NMDC,160.50,156.10,159.30,155.70,3.6,2.31
Federal Bank,105.00,100.90,104.45,102.15,2.3,2.25
Caplin Labs,805.40,779.05,799.40,782.15,17.25,2.21
INOX Leisure,416.00,402.80,413.45,404.50,8.95,2.21
TCI Express,"1,770.00","1,730.00","1,757.95","1,720.95",37,2.15
TML-D,247.85,241.20,246.15,241.00,5.15,2.14
Tata Steel,"1,254.25","1,226.00","1,248.35","1,222.35",26,2.13
Hind Copper,146.35,140.50,142.25,139.35,2.9,2.08
Wockhardt,403.20,388.95,398.70,390.70,8,2.05
P and G,"15,700.00","15,319.95","15,641.15","15,336.00",305.15,1.99
Angel One,"1,382.45","1,327.65","1,363.50","1,337.05",26.45,1.98
BSE Limited,"2,325.00","2,250.05","2,279.10","2,234.95",44.15,1.98
KEC Intl,518.30,502.50,516.45,506.50,9.95,1.96
General Insuran,144.20,137.30,140.00,137.35,2.65,1.93
Godrej Prop,"1,585.00","1,542.00","1,576.70","1,547.15",29.55,1.91
Jamna Auto,111.70,104.70,109.35,107.30,2.05,1.91
Shriram City,"1,838.65","1,772.65","1,822.90","1,788.80",34.1,1.91
Syngene Intl,603.90,587.85,597.95,586.80,11.15,1.9
Can Fin Homes,653.40,627.30,640.55,628.85,11.7,1.86
Infosys,"1,773.90","1,748.75","1,769.60","1,737.30",32.3,1.86
Aegis Logistics,217.40,206.70,213.25,209.40,3.85,1.84
HDFC Bank,"1,535.50","1,501.65","1,525.10","1,497.60",27.5,1.84
SBI Life Insura,"1,150.00","1,108.00","1,146.25","1,125.70",20.55,1.83
NLC India,74.30,71.20,72.95,71.65,1.3,1.81
REC,141.20,138.35,140.85,138.35,2.5,1.81
Tata Comm,"1,312.00","1,278.00","1,307.00","1,284.35",22.65,1.76
Kotak Mahindra,"1,888.90","1,830.25","1,867.20","1,835.00",32.2,1.75
Varroc Engineer,417.10,406.10,415.40,408.45,6.95,1.7
Bombay Burmah,"1,077.50","1,057.45","1,072.25","1,054.45",17.8,1.69
HDFC,"2,505.70","2,441.60","2,476.55","2,435.35",41.2,1.69
Welspun Corp,186.00,180.35,185.00,181.95,3.05,1.68
Grasim,"1,771.30","1,726.60","1,768.55","1,739.70",28.85,1.66
GlaxoSmithKline,"1,567.30","1,533.70","1,562.95","1,537.75",25.2,1.64
Shriram Trans,"1,275.00","1,232.10","1,265.60","1,245.15",20.45,1.64
United Brewerie,"1,636.50","1,580.80","1,625.10","1,598.80",26.3,1.64
Responsive Ind,213.75,203.75,210.95,207.60,3.35,1.61
Birlasoft,465.90,456.00,463.05,455.75,7.3,1.6
SJVN,31.95,31.10,31.75,31.25,0.5,1.6
