company_name,high,low,last_price,prev_close,change,percent_gain
Hindalco,391.00,377.50,389.55,376.05,13.5,3.59
ONGC,121.45,118.90,120.95,118.45,2.5,2.11
SBI,434.50,424.25,432.65,424.40,8.25,1.94
Tata Steel,"1,161.80","1,136.00","1,156.85","1,136.00",20.85,1.84
Coal India,150.50,147.60,149.90,147.65,2.25,1.52
Eicher Motors,"2,720.00","2,671.15","2,701.05","2,661.00",40.05,1.51
Larsen,"1,514.00","1,488.00","1,507.95","1,485.65",22.3,1.5
Bajaj Finserv,"11,942.00","11,799.00","11,923.10","11,750.45",172.65,1.47
Axis Bank,762.00,753.40,760.35,750.65,9.7,1.29
Bajaj Finance,"6,095.95","6,006.05","6,072.70","5,997.75",74.95,1.25
ICICI Bank,648.50,641.20,647.85,640.25,7.6,1.19
M&M,793.50,784.50,791.75,782.60,9.15,1.17
IndusInd Bank,"1,026.50","1,012.00","1,020.55","1,009.65",10.9,1.08
Power Grid Corp,230.90,228.35,230.30,227.95,2.35,1.03
UPL,810.70,798.05,807.60,799.35,8.25,1.03
HDFC Bank,"1,504.50","1,484.55","1,495.45","1,480.40",15.05,1.02
Reliance,"2,153.55","2,131.50","2,150.20","2,129.05",21.15,0.99
NTPC,119.10,117.25,118.60,117.50,1.1,0.94
Kotak Mahindra,"1,739.80","1,721.50","1,731.10","1,715.15",15.95,0.93
Divis Labs,"4,583.05","4,517.25","4,559.95","4,519.65",40.3,0.89
HDFC,"2,496.80","2,471.20","2,494.90","2,475.70",19.2,0.78
Gland,"3,548.00","3,440.05","3,488.50","3,462.60",25.9,0.75
Infosys,"1,585.00","1,561.05","1,578.95","1,567.80",11.15,0.71
Bajaj Auto,"4,249.90","4,186.85","4,201.50","4,175.35",26.15,0.63
Hero Motocorp,"2,951.90","2,925.10","2,938.05","2,919.85",18.2,0.62
ITC,204.10,202.70,203.65,202.40,1.25,0.62
HUL,"2,513.40","2,485.05","2,499.05","2,487.30",11.75,0.47
Tata Motors,350.10,344.00,346.10,344.90,1.2,0.35
TATA Cons. Prod,771.50,765.00,766.30,763.60,2.7,0.35
Maruti Suzuki,"7,690.00","7,583.00","7,599.45","7,573.85",25.6,0.34
Asian Paints,"3,050.00","3,007.10","3,014.80","3,005.00",9.8,0.33
IOC,109.45,108.45,108.80,108.45,0.35,0.32
SBI Life Insura,"1,014.95","1,005.80","1,009.85","1,007.20",2.65,0.26
JSW Steel,675.00,664.45,672.75,671.30,1.45,0.22
Nestle,"17,712.00","17,523.30","17,641.35","17,602.00",39.35,0.22
