company_name,high,low,last_price,prev_close,change,percent_gain
Shree Cements,"29,375.00","28,280.20","29,294.25","28,265.75","1,028.50",3.64
Titan Company,"1,776.00","1,725.00","1,771.55","1,714.55",57.00,3.32
Eicher Motors,"2,615.00","2,535.30","2,602.60","2,530.25",72.35,2.86
BPCL,459.90,446.50,457.80,445.50,12.30,2.76
Grasim,"1,614.20","1,558.65","1,591.65","1,551.35",40.30,2.6
Adani Ports,695.00,678.00,692.00,674.50,17.50,2.59
Britannia,"3,542.00","3,440.05","3,504.65","3,423.40",81.25,2.37
IOC,105.85,103.65,105.50,103.15,2.35,2.28
M&M,759.05,744.60,757.70,743.10,14.60,1.96
Reliance,"2,079.40","2,041.15","2,072.50","2,035.30",37.20,1.83
Axis Bank,725.55,712.00,721.15,708.90,12.25,1.73
TCS,"3,224.90","3,167.00","3,219.40","3,167.45",51.95,1.64
ONGC,117.50,114.80,117.10,115.30,1.80,1.56
Maruti Suzuki,"7,107.45","7,031.00","7,076.95","6,977.70",99.25,1.42
JSW Steel,751.45,733.50,746.70,736.95,9.75,1.32
Infosys,"1,634.75","1,619.20","1,631.55","1,610.50",21.05,1.31
ITC,207.50,205.45,207.30,204.95,2.35,1.15
HCL Tech,"1,039.00","1,023.05","1,035.40","1,024.95",10.45,1.02
Tata Motors,299.40,295.60,296.85,293.95,2.90,0.99
HDFC Life,671.45,665.40,670.35,664.05,6.30,0.95
Wipro,595.40,582.25,592.25,587.15,5.10,0.87
HDFC,"2,487.00","2,425.10","2,462.05","2,441.15",20.90,0.86
Larsen,"1,618.00","1,602.05","1,613.95","1,601.45",12.50,0.78
SBI Life Insura,"1,128.50","1,101.95","1,107.20","1,098.60",8.60,0.78
SBI,436.70,431.80,434.90,431.80,3.10,0.72
IndusInd Bank,997.15,985.45,988.00,981.00,7.00,0.71
Hero Motocorp,"2,796.80","2,765.25","2,782.20","2,763.30",18.90,0.68
Bharti Airtel,569.95,560.00,565.15,561.65,3.50,0.62
Kotak Mahindra,"1,677.30","1,657.50","1,665.10","1,654.80",10.30,0.62
Asian Paints,"2,986.80","2,960.65","2,974.05","2,958.45",15.60,0.53
Divis Labs,"4,962.15","4,893.50","4,928.95","4,906.10",22.85,0.47
TATA Cons. Prod,771.00,756.60,759.55,756.25,3.30,0.44
Coal India,144.90,143.10,143.90,143.30,0.60,0.42
Bajaj Auto,"3,880.00","3,813.20","3,841.55","3,829.60",11.95,0.31
UltraTechCement,"7,718.80","7,621.30","7,642.05","7,619.20",22.85,0.3
Hindalco,452.25,442.70,445.80,444.80,1.00,0.22
Sun Pharma,801.90,764.10,775.00,773.95,1.05,0.14
Cipla,933.60,913.40,921.05,920.05,1.00,0.11
Tech Mahindra,"1,214.00","1,195.55","1,210.70","1,209.55",1.15,0.1
Nestle,"17,900.80","17,675.00","17,714.65","17,702.65",12.00,0.07
