company_name,high,low,last_price,prev_close,change,percent_gain
Tata Motors,420.90,388.00,415.75,382.95,32.8,8.57
Coal India,199.70,191.65,196.85,188.45,8.4,4.46
Maruti Suzuki,"7,814.80","7,419.80","7,700.80","7,430.00",270.8,3.64
Grasim,"1,665.50","1,606.95","1,651.75","1,598.80",52.95,3.31
Power Grid Corp,195.10,189.30,193.45,187.70,5.75,3.06
Hindalco,490.00,476.25,487.50,473.65,13.85,2.92
ITC,239.50,231.70,238.05,231.70,6.35,2.74
NTPC,146.75,141.45,144.80,141.10,3.7,2.62
ONGC,166.20,162.70,165.00,160.95,4.05,2.52
SBI,474.95,458.65,469.25,458.00,11.25,2.46
M&M,902.50,879.00,895.60,877.80,17.8,2.03
Kotak Mahindra,"2,005.00","1,945.00","1,975.40","1,936.35",39.05,2.02
HDFC Bank,"1,645.00","1,599.00","1,633.80","1,602.65",31.15,1.94
Divis Labs,"5,223.95","5,060.50","5,143.05","5,071.30",71.75,1.41
ICICI Bank,719.40,700.30,713.30,703.40,9.9,1.41
Sun Pharma,836.20,817.80,832.55,821.40,11.15,1.36
Eicher Motors,"2,898.65","2,828.25","2,851.75","2,817.95",33.8,1.2
Bajaj Finance,"7,904.40","7,752.00","7,817.10","7,732.20",84.9,1.1
BPCL,455.15,449.50,454.40,449.45,4.95,1.1
HDFC,"2,769.00","2,726.80","2,749.25","2,720.65",28.6,1.05
JSW Steel,678.00,666.70,672.40,665.85,6.55,0.98
Bajaj Auto,"3,879.90","3,830.35","3,852.10","3,815.55",36.55,0.96
Shree Cements,"28,096.25","27,627.00","28,022.45","27,757.15",265.3,0.96
Bajaj Finserv,"18,045.00","17,607.00","17,713.95","17,549.45",164.5,0.94
Dr Reddys Labs,"4,921.50","4,827.90","4,894.35","4,849.20",45.15,0.93
Tata Steel,"1,327.35","1,298.00","1,313.20","1,301.15",12.05,0.93
SBI Life Insura,"1,218.50","1,199.95","1,206.10","1,196.45",9.65,0.81
Axis Bank,793.00,779.00,787.15,781.95,5.2,0.67
UPL,754.40,740.00,742.45,738.00,4.45,0.6
Hero Motocorp,"2,878.55","2,843.20","2,857.80","2,842.10",15.7,0.55
Nestle,"19,195.50","19,002.65","19,084.65","18,986.45",98.2,0.52
HUL,"2,665.50","2,635.50","2,645.10","2,640.05",5.05,0.19
Titan Company,"2,406.10","2,357.55","2,362.40","2,358.20",4.2,0.18
