company_name,high,low,last_price,prev_close,change,percent_gain
Bajaj Finance,"7,700.00","7,490.90","7,668.10","7,515.40",152.7,2.03
Bajaj Finserv,"17,859.95","17,412.20","17,786.75","17,433.75",353,2.02
Tata Motors,337.90,329.10,333.35,330.25,3.1,0.94
Sun Pharma,832.95,806.60,818.25,811.30,6.95,0.86
NTPC,143.20,139.10,141.85,140.65,1.2,0.85
SBI Life Insura,"1,219.00","1,196.75","1,215.10","1,205.95",9.15,0.76
Titan Company,"2,185.00","2,136.30","2,161.85","2,147.50",14.35,0.67
HUL,"2,705.30","2,681.95","2,701.80","2,685.30",16.5,0.61
HDFC,"2,785.00","2,721.20","2,754.30","2,746.45",7.85,0.29
HDFC Bank,"1,606.35","1,583.10","1,594.95","1,593.85",1.1,0.07
