company_name,high,low,last_price,prev_close,change,percent_gain
Asian Paints,"3,505.00","3,320.85","3,448.60","3,320.65",127.95,3.85
M&M,782.05,752.55,779.45,758.45,21,2.77
Eicher Motors,"2,948.05","2,861.50","2,931.00","2,857.05",73.95,2.59
HCL Tech,"1,377.75","1,337.00","1,358.20","1,328.30",29.9,2.25
HDFC Bank,"1,607.95","1,575.00","1,601.55","1,570.00",31.55,2.01
Bharti Airtel,753.00,728.00,739.40,726.80,12.6,1.73
Maruti Suzuki,"7,037.80","6,848.00","6,952.25","6,846.70",105.55,1.54
Grasim,"1,658.00","1,615.00","1,629.75","1,606.85",22.9,1.43
Infosys,"1,788.00","1,752.45","1,763.85","1,742.55",21.3,1.22
ICICI Bank,724.60,716.55,722.95,717.00,5.95,0.83
HDFC,"2,850.00","2,800.00","2,839.00","2,817.40",21.6,0.77
Wipro,699.15,675.00,676.50,674.30,2.2,0.33
SBI Life Insura,"1,238.55","1,207.60","1,222.05","1,218.30",3.75,0.31
Bajaj Auto,"3,849.10","3,787.05","3,809.80","3,799.20",10.6,0.28
Kotak Mahindra,"2,052.35","2,013.90","2,028.10","2,024.00",4.1,0.2
HDFC Life,731.30,720.75,725.80,724.65,1.15,0.16
Nestle,"19,980.00","19,800.00","19,864.25","19,839.00",25.25,0.13
Bajaj Finserv,"18,813.00","18,317.40","18,526.00","18,503.85",22.15,0.12
Sun Pharma,776.65,762.00,770.45,769.85,0.6,0.08
TCS,"3,944.40","3,855.00","3,871.30","3,869.25",2.05,0.05
Britannia,"4,098.95","4,030.00","4,042.90","4,042.35",0.55,0.01
