company_name,high,low,last_price,prev_close,change,percent_gain
Cochin Shipyard,491.55,435.10,485.40,441.00,44.4,10.07
Triveni Turbine,262.45,234.90,255.50,234.90,20.6,8.77
VIP Industries,719.80,670.00,714.65,665.55,49.1,7.38
CSB Bank,239.95,223.55,238.05,222.65,15.4,6.92
Rail Vikas,36.45,33.90,35.90,33.70,2.2,6.53
Lupin,726.70,678.95,722.10,679.85,42.25,6.21
Zydus Life,415.05,388.00,409.35,386.90,22.45,5.8
Aurobindo Pharm,536.70,509.80,535.20,510.60,24.6,4.82
Brightcom Group,35.40,33.35,35.35,33.75,1.6,4.74
EIH,197.35,185.10,195.95,187.30,8.65,4.62
FDC,281.90,262.60,275.80,263.90,11.9,4.51
ONGC,135.00,130.60,132.40,126.80,5.6,4.42
Mazagon Dock,525.00,486.30,513.30,493.45,19.85,4.02
Avanti Feeds,504.85,482.10,486.95,468.35,18.6,3.97
Chalet Hotels,377.00,350.10,367.00,353.35,13.65,3.86
Sanofi India,"6,012.90","5,811.30","5,985.50","5,780.80",204.7,3.54
One 97 Paytm,665.90,641.75,660.00,637.95,22.05,3.46
Vakrangee,36.00,33.85,35.65,34.50,1.15,3.33
Oil India,182.30,178.10,180.20,174.45,5.75,3.3
Ircon Internati,41.50,39.20,40.80,39.50,1.3,3.29
Ircon Internati,41.50,39.20,40.80,39.50,1.3,3.29
RITES,358.95,330.00,337.20,326.45,10.75,3.29
Radico Khaitan,"1,085.90","1,042.25","1,078.50","1,044.80",33.7,3.23
Glenmark,406.80,389.25,400.90,388.65,12.25,3.15
Hinduja Global,"1,324.00","1,263.05","1,302.60","1,264.05",38.55,3.05
SOLARA ACTIVE P,439.80,415.90,428.85,416.65,12.2,2.93
Eris Life,739.45,702.05,731.50,710.95,20.55,2.89
TeamLease Ser.,"3,175.40","2,991.00","3,089.70","3,003.35",86.35,2.88
TTK Prestige,992.00,959.15,986.65,959.15,27.5,2.87
Triveni Engg,263.00,252.90,261.35,254.20,7.15,2.81
Mahindra CIE,289.00,272.65,283.55,275.85,7.7,2.79
ITI,111.95,105.35,108.35,105.45,2.9,2.75
KRBL,389.00,365.00,377.45,367.55,9.9,2.69
Poly Medicure,895.20,866.80,888.25,865.20,23.05,2.66
NOCIL,262.00,252.35,259.40,252.95,6.45,2.55
FSN E-Co Nykaa,"1,414.00","1,275.00","1,304.20","1,272.10",32.1,2.52
Varun Beverages,"1,080.90","1,042.60","1,070.20","1,044.20",26,2.49
APL Apollo,"1,086.00","1,046.60","1,063.25","1,038.05",25.2,2.43
Sun Pharma Adv,234.40,219.40,225.45,220.15,5.3,2.41
Indoco Remedies,338.00,325.75,335.60,327.90,7.7,2.35
JB Chemicals,"2,007.30","1,931.05","1,965.00","1,919.80",45.2,2.35
MCX India,"1,260.60","1,220.10","1,247.10","1,218.75",28.35,2.33
Mahindra Logist,538.90,513.25,531.95,519.85,12.1,2.33
Blue Star,"1,145.40","1,100.00","1,125.75","1,100.65",25.1,2.28
Jindal Stainles,129.55,123.65,128.05,125.25,2.8,2.24
Ipca Labs,938.20,905.90,934.50,915.00,19.5,2.13
SJVN,32.10,30.65,31.70,31.05,0.65,2.09
Zydus Wellness,"1,669.35","1,620.15","1,657.00","1,623.80",33.2,2.04
Infibeam Avenue,15.20,14.55,15.00,14.70,0.3,2.04
Metro Brands,968.95,892.30,934.75,916.05,18.7,2.04
Dr Reddys Labs,"4,439.00","4,312.40","4,419.65","4,335.70",83.95,1.94
Saregama India,370.90,359.00,366.85,360.00,6.85,1.9
Gland,"2,158.45","2,080.00","2,132.65","2,092.85",39.8,1.9
Railtel,108.00,103.05,105.30,103.35,1.95,1.89
IWML,"1,900.00","1,826.75","1,874.75","1,840.30",34.45,1.87
Bajaj Holdings,"6,623.95","6,410.85","6,507.25","6,390.75",116.5,1.82
Strides Pharma ,344.50,327.00,338.15,332.15,6,1.81
Easy Trip,387.70,377.30,382.90,376.15,6.75,1.79
Max Healthcare,424.00,405.10,415.15,407.90,7.25,1.78
Alembic Pharma,618.40,605.00,615.20,604.65,10.55,1.74
IIFL Finance,359.60,347.25,357.75,351.70,6.05,1.72
Blue Dart,"9,075.00","8,740.00","9,002.60","8,851.35",151.25,1.71
Lakshmi Machine,"12,688.00","12,293.05","12,583.75","12,379.80",203.95,1.65
Restaurant Bran,133.80,127.25,131.60,129.50,2.1,1.62
Brigade Ent,520.10,501.95,516.70,508.70,8,1.57
Hatsun Agro,"1,076.00","1,035.10","1,064.50","1,048.30",16.2,1.55
Indian Hotels,346.85,331.15,336.85,331.70,5.15,1.55
Lux Industries,"1,790.00","1,751.05","1,780.70","1,753.60",27.1,1.55
Alkyl Amines,"2,923.25","2,870.00","2,912.05","2,868.95",43.1,1.5
MRPL,64.90,59.35,60.20,59.35,0.85,1.43
Cipla,"1,144.90","1,115.00","1,130.75","1,114.95",15.8,1.42
Solar Ind,"4,046.90","3,841.00","3,972.55","3,916.80",55.75,1.42
Delta Corp,205.95,197.90,201.20,198.40,2.8,1.41
HFCL,76.70,73.15,73.85,72.85,1,1.37
Prestige Estate,460.50,445.20,455.90,449.80,6.1,1.36
Redington,143.05,138.15,141.10,139.20,1.9,1.36
BPCL,311.25,304.80,308.80,304.80,4,1.31
Avenue Supermar,"4,465.85","4,389.80","4,443.75","4,386.55",57.2,1.3
Coal India,218.00,212.30,214.95,212.25,2.7,1.27
SUMITOMO,514.85,496.35,509.15,502.95,6.2,1.23
Torrent Pharma,"1,599.00","1,551.90","1,578.85","1,559.85",19,1.22
Godrej Agrovet,522.90,510.65,519.75,513.70,6.05,1.18
Grindwell Norto,"2,119.00","2,040.00","2,088.40","2,064.15",24.25,1.17
Ajanta Pharma,"1,303.00","1,260.90","1,286.90","1,272.45",14.45,1.14
BHEL,61.80,59.90,60.55,59.90,0.65,1.09
Nazara,667.35,644.40,660.25,653.35,6.9,1.06
PNC Infratech,270.00,261.75,267.95,265.15,2.8,1.06
Motilal Oswal,748.70,715.00,733.65,726.00,7.65,1.05
TCNS Clothing C,596.95,576.00,591.05,584.95,6.1,1.04
Asahi India,646.00,624.80,641.60,635.15,6.45,1.02
General Insuran,124.95,121.10,124.15,122.95,1.2,0.98
Natco Pharma,622.90,603.50,611.60,605.80,5.8,0.96
CESC,79.50,76.50,78.00,77.30,0.7,0.91
Finolex Ind,142.45,137.00,137.80,136.60,1.2,0.88
Graphite India,363.00,354.25,359.25,356.10,3.15,0.88
SIS,424.40,411.00,420.10,416.45,3.65,0.88
Gujarat Fluoro,"4,003.00","3,880.00","3,979.20","3,945.30",33.9,0.86
DCM Shriram,"1,024.60",997.00,"1,007.10",998.60,8.5,0.85
HUDCO,35.85,35.30,35.55,35.25,0.3,0.85
P and G,"14,069.85","13,741.55","14,001.80","13,885.15",116.65,0.84
Procter&Gamble,"4,171.00","4,073.50","4,140.65","4,106.95",33.7,0.82
Go Fashion,"1,349.80","1,287.00","1,328.90","1,318.15",10.75,0.82
Kansai Nerolac,495.25,486.00,493.55,489.65,3.9,0.8
Tata Comm,"1,178.55","1,143.35","1,160.05","1,150.80",9.25,0.8
Tata Inv Corp,"2,350.00","2,250.20","2,320.95","2,302.70",18.25,0.79
Timken,"3,099.85","3,007.35","3,092.15","3,068.20",23.95,0.78
CCL Products,511.70,499.50,506.35,502.50,3.85,0.77
Deepak Nitrite,"2,082.00","2,031.15","2,050.85","2,036.00",14.85,0.73
Vaibhav Global,359.00,348.65,354.20,351.65,2.55,0.73
G R Infra,"1,250.00","1,200.00","1,233.95","1,225.15",8.8,0.72
Linde India,"3,360.85","3,270.00","3,335.05","3,311.80",23.25,0.7
Pfizer,"4,339.75","4,201.05","4,295.40","4,265.35",30.05,0.7
Granules India,358.00,345.25,347.75,345.35,2.4,0.69
APTUS VALUE,313.00,305.20,309.35,307.30,2.05,0.67
Kalpataru Power,428.90,415.55,424.20,421.40,2.8,0.66
Relaxo Footwear,"1,029.00","1,007.00","1,013.45","1,006.85",6.6,0.66
Route,"1,393.95","1,327.20","1,376.15","1,367.15",9,0.66
Rattanindia Ent,47.80,46.65,47.15,46.85,0.3,0.64
Venkys,"2,015.45","1,960.00","1,977.80","1,965.55",12.25,0.62
Divis Labs,"3,797.00","3,700.00","3,726.85","3,705.20",21.65,0.58
Vodafone Idea,9.20,8.80,8.85,8.80,0.05,0.57
Garware Technic,"3,490.00","3,404.85","3,461.90","3,442.55",19.35,0.56
New India Assur,86.90,85.05,86.30,85.85,0.45,0.52
Prince Pipes,585.40,574.05,581.20,578.20,3,0.52
Sundram,924.70,906.05,913.50,909.00,4.5,0.5
NBCC (India),31.30,30.65,30.90,30.75,0.15,0.49
NTPC,164.10,158.95,160.35,159.65,0.7,0.44
Bharti Airtel,815.55,798.05,803.35,799.90,3.45,0.43
Amber Enterpris,"2,399.90","2,323.00","2,372.95","2,363.70",9.25,0.39
BASF,"3,010.00","2,920.05","2,992.05","2,980.75",11.3,0.38
Caplin Labs,752.80,735.00,746.95,744.40,2.55,0.34
Narayana Hruda,736.45,712.40,722.35,719.95,2.4,0.33
Equitas Holding,100.65,98.45,99.45,99.15,0.3,0.3
Indiamart Inter,"4,537.70","4,410.25","4,470.90","4,457.85",13.05,0.29
V-Mart Retail,"2,849.00","2,805.05","2,818.25","2,810.10",8.15,0.29
Biocon,296.30,286.00,291.75,290.95,0.8,0.27
Poonawalla Fin,317.00,302.15,306.55,305.80,0.75,0.25
Can Fin Homes,500.95,475.00,480.90,479.80,1.1,0.23
EngineersInd,64.75,63.80,64.00,63.85,0.15,0.23
Aarti Drugs,475.00,462.00,469.80,468.75,1.05,0.22
AstraZeneca,"3,150.00","3,050.00","3,118.15","3,111.55",6.6,0.21
Macrotech Dev,935.00,908.00,926.15,924.20,1.95,0.21
Thermax,"2,207.95","2,162.35","2,174.10","2,169.50",4.6,0.21
Tanla Platforms,804.40,781.60,788.45,787.10,1.35,0.17
Angel One,"1,378.40","1,339.35","1,363.75","1,362.00",1.75,0.13
Bharat Dynamics,887.15,862.05,875.90,874.75,1.15,0.13
Sudarshan Chem,445.45,413.55,419.05,418.65,0.4,0.1
Elgi Equipments,425.75,411.30,422.80,422.45,0.35,0.08
IRB Infra,210.35,206.00,209.05,208.90,0.15,0.07
Wipro,398.00,390.60,394.50,394.25,0.25,0.06
CreditAccess Gr,"1,014.80",978.00,994.50,994.10,0.4,0.04
Jyothy Labs,192.40,186.60,188.50,188.45,0.05,0.03
IRCTC,709.45,700.10,706.15,706.00,0.15,0.02
RHI Magnesita,674.45,654.00,670.10,669.95,0.15,0.02
Galaxy Surfacta,"3,048.00","2,954.50","3,000.70","3,000.40",0.3,0.01
