company_name,high,low,last_price,prev_close,change,percent_gain
M&M,817.00,750.80,811.25,751.50,59.75,7.95
Bajaj Finserv,"9,847.50","9,190.05","9,806.70","9,163.15",643.55,7.02
Tata Motors,304.55,280.55,302.85,286.55,16.3,5.69
Bajaj Finance,"4,774.90","4,514.05","4,728.75","4,511.00",217.75,4.83
Maruti Suzuki,"6,845.40","6,468.80","6,815.80","6,520.60",295.2,4.53
JSW Steel,632.80,604.00,630.35,604.15,26.2,4.34
ICICI Bank,563.80,537.85,560.60,538.55,22.05,4.09
ONGC,102.50,98.05,102.05,98.05,4,4.08
Axis Bank,664.85,630.00,661.00,635.60,25.4,4
IndusInd Bank,881.00,844.50,877.40,844.40,33,3.91
HDFC,"2,523.10","2,412.25","2,512.95","2,419.85",93.1,3.85
Power Grid Corp,209.40,202.45,208.75,201.15,7.6,3.78
Hindalco,350.30,336.20,348.70,336.20,12.5,3.72
SBI,342.25,330.50,341.00,328.85,12.15,3.69
Tata Steel,881.60,849.00,879.00,851.55,27.45,3.22
SBI Life Insura,900.75,874.75,897.80,872.45,25.35,2.91
Hero Motocorp,"2,879.00","2,773.25","2,865.35","2,786.10",79.25,2.84
Eicher Motors,"2,504.95","2,420.20","2,493.85","2,427.20",66.65,2.75
HDFC Life,710.70,685.00,706.10,687.30,18.8,2.74
Bharti Airtel,540.00,523.10,536.15,522.45,13.7,2.62
Coal India,128.45,124.80,127.95,124.70,3.25,2.61
UPL,618.50,589.00,604.60,589.55,15.05,2.55
HDFC Bank,"1,406.45","1,361.00","1,400.35","1,367.05",33.3,2.44
Larsen,"1,382.00","1,347.25","1,373.70","1,345.15",28.55,2.12
IOC,89.25,87.10,88.80,87.00,1.8,2.07
Kotak Mahindra,"1,786.05","1,723.45","1,775.85","1,742.50",33.35,1.91
Bajaj Auto,"3,623.70","3,515.20","3,602.45","3,541.00",61.45,1.74
ITC,209.70,206.00,208.70,205.30,3.4,1.66
Shree Cements,"30,699.90","30,110.00","30,356.05","29,881.05",475,1.59
NTPC,101.15,99.25,100.60,99.05,1.55,1.56
UltraTechCement,"6,656.45","6,504.60","6,604.45","6,509.40",95.05,1.46
BPCL,412.50,402.20,409.40,403.95,5.45,1.35
Titan Company,"1,553.30","1,516.65","1,530.60","1,510.45",20.15,1.33
Sun Pharma,635.55,616.10,627.35,619.35,8,1.29
TATA Cons. Prod,677.90,656.00,663.95,655.60,8.35,1.27
Grasim,"1,406.70","1,370.60","1,392.20","1,376.60",15.6,1.13
Reliance,"1,940.60","1,917.85","1,931.80","1,911.15",20.65,1.08
